batting_first,batting_second,venue,date,winner,player_name,dismissal,runs_scored,balls_faced,fours,sixes,strike_rate,percent_runs,overs,maidens,runs_given,wickets_taken,economy,percent_wickets,catches,opponent
Royal Challengers Bangalore,Mumbai Indians,"MA Chidambaram Stadium, Chennai","27th May, 2011",Royal Challengers Bangalore,Saurabh Tiwary,not out,8.0,12.0,0.0,0.0,66.67,4.32%,,,,,,,0,Mumbai Indians
Royal Challengers Bangalore,Mumbai Indians,"MA Chidambaram Stadium, Chennai","27th May, 2011",Royal Challengers Bangalore,Daniel Vettori*,,,,,,,,,,,,,,0,Mumbai Indians
Royal Challengers Bangalore,Mumbai Indians,"MA Chidambaram Stadium, Chennai","27th May, 2011",Royal Challengers Bangalore,Munaf Patel,,,,,,,,4.0,0.0,27.0,2.0,6.75,20.0,0,Royal Challengers Bangalore
Royal Challengers Bangalore,Mumbai Indians,"MA Chidambaram Stadium, Chennai","27th May, 2011",Royal Challengers Bangalore,Aiden Blizzard,c Agarwal b Aravind,10.0,11.0,2.0,0.0,90.91,7.04%,,,,,,,0,Royal Challengers Bangalore
Royal Challengers Bangalore,Mumbai Indians,"MA Chidambaram Stadium, Chennai","27th May, 2011",Royal Challengers Bangalore,Sachin Tendulkar,st â€ de Villiers b Syed Mohammad,40.0,24.0,7.0,0.0,166.67,28.17%,,,,,,,0,Royal Challengers Bangalore
Royal Challengers Bangalore,Mumbai Indians,"MA Chidambaram Stadium, Chennai","27th May, 2011",Royal Challengers Bangalore,Harbhajan Singh,c Pommersbach b Aravind,13.0,7.0,1.0,1.0,185.71,9.15%,4.0,0.0,40.0,0.0,10.0,,0,Royal Challengers Bangalore
Royal Challengers Bangalore,Mumbai Indians,"MA Chidambaram Stadium, Chennai","27th May, 2011",Royal Challengers Bangalore,Rohit Sharma,c Pommersbach b Vettori,13.0,15.0,1.0,0.0,86.67,9.15%,1.0,0.0,14.0,0.0,14.0,,1,Royal Challengers Bangalore
Royal Challengers Bangalore,Mumbai Indians,"MA Chidambaram Stadium, Chennai","27th May, 2011",Royal Challengers Bangalore,James Franklin,b Khan,16.0,17.0,0.0,1.0,94.12,11.27%,,,,,,,1,Royal Challengers Bangalore
Royal Challengers Bangalore,Mumbai Indians,"MA Chidambaram Stadium, Chennai","27th May, 2011",Royal Challengers Bangalore,Ambati Rayudu,lbw b Vettori,0.0,1.0,0.0,0.0,0.0,,,,,,,,0,Royal Challengers Bangalore
Royal Challengers Bangalore,Mumbai Indians,"MA Chidambaram Stadium, Chennai","27th May, 2011",Royal Challengers Bangalore,Kieron Pollard,c Mithun b Vettori,3.0,6.0,0.0,0.0,50.0,2.11%,3.0,0.0,24.0,1.0,8.0,10.0,0,Royal Challengers Bangalore
Royal Challengers Bangalore,Mumbai Indians,"MA Chidambaram Stadium, Chennai","27th May, 2011",Royal Challengers Bangalore,Rajagopal Sathish,not out,18.0,21.0,1.0,0.0,85.71,12.68%,,,,,,,0,Royal Challengers Bangalore
Royal Challengers Bangalore,Mumbai Indians,"MA Chidambaram Stadium, Chennai","27th May, 2011",Royal Challengers Bangalore,Lasith Malinga,c Pommersbach b Syed Mohammad,7.0,5.0,0.0,1.0,140.0,4.93%,4.0,0.0,24.0,0.0,6.0,,1,Royal Challengers Bangalore
Royal Challengers Bangalore,Mumbai Indians,"MA Chidambaram Stadium, Chennai","27th May, 2011",Royal Challengers Bangalore,Abu Ahmed,not out,18.0,13.0,1.0,1.0,138.46,12.68%,4.0,0.0,56.0,1.0,14.0,10.0,0,Royal Challengers Bangalore
Royal Challengers Bangalore,Mumbai Indians,"MA Chidambaram Stadium, Chennai","27th May, 2011",Royal Challengers Bangalore,Zaheer Khan,,,,,,,,4.0,0.0,32.0,1.0,8.0,10.0,0,Mumbai Indians
Royal Challengers Bangalore,Mumbai Indians,"MA Chidambaram Stadium, Chennai","27th May, 2011",Royal Challengers Bangalore,Sreenath Aravind,,,,,,,,3.0,0.0,27.0,2.0,9.0,20.0,0,Mumbai Indians
Royal Challengers Bangalore,Mumbai Indians,"MA Chidambaram Stadium, Chennai","27th May, 2011",Royal Challengers Bangalore,Chris Gayle,c Franklin b Patel,89.0,47.0,9.0,5.0,189.36,48.11%,3.0,0.0,11.0,0.0,3.67,,0,Mumbai Indians
Royal Challengers Bangalore,Mumbai Indians,"MA Chidambaram Stadium, Chennai","27th May, 2011",Royal Challengers Bangalore,Abhimanyu Mithun,,,,,,,,2.0,0.0,26.0,0.0,13.0,,1,Mumbai Indians
Royal Challengers Bangalore,Mumbai Indians,"MA Chidambaram Stadium, Chennai","27th May, 2011",Royal Challengers Bangalore,Daniel Vettori,,,,,,,,4.0,0.0,19.0,3.0,4.75,30.0,0,Mumbai Indians
Royal Challengers Bangalore,Mumbai Indians,"MA Chidambaram Stadium, Chennai","27th May, 2011",Royal Challengers Bangalore,Jamaluddin Syed Mohammad,,,,,,,,4.0,0.0,25.0,2.0,6.25,20.0,0,Mumbai Indians
Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai","25th May, 2011",Mumbai Indians,Gautam Gambhir,b Harbhajan Singh,4.0,8.0,1.0,0.0,50.0,2.72%,,,,,,,0,Mumbai Indians
Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai","25th May, 2011",Mumbai Indians,Shreevats Goswami,c â€ Rayudu b Patel,0.0,3.0,0.0,0.0,0.0,,,,,,,,1,Mumbai Indians
Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai","25th May, 2011",Mumbai Indians,Manoj Tiwary,lbw b Kulkarni,4.0,7.0,0.0,0.0,57.14,2.72%,,,,,,,2,Mumbai Indians
Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai","25th May, 2011",Mumbai Indians,Ryan ten Doeschate,not out,70.0,49.0,6.0,3.0,142.86,47.62%,,,,,,,0,Mumbai Indians
Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai","25th May, 2011",Mumbai Indians,Dhawal Kulkarni,,,,,,,,4.0,0.0,32.0,1.0,8.0,10.0,0,Kolkata Knight Riders
Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai","25th May, 2011",Mumbai Indians,Munaf Patel,,,,,,,,4.0,0.0,27.0,3.0,6.75,30.0,0,Kolkata Knight Riders
Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai","25th May, 2011",Mumbai Indians,Lasith Malinga,,,,,,,,4.0,0.0,19.0,1.0,4.75,10.0,0,Kolkata Knight Riders
Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai","25th May, 2011",Mumbai Indians,Aiden Blizzard,c Iqbal Abdulla b Lee,51.0,30.0,7.0,2.0,170.0,34.46%,,,,,,,0,Kolkata Knight Riders
Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai","25th May, 2011",Mumbai Indians,Sachin Tendulkar,c Tiwary b Kallis,36.0,28.0,6.0,0.0,128.57,24.32%,,,,,,,1,Kolkata Knight Riders
Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai","25th May, 2011",Mumbai Indians,Rohit Sharma,run out,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,Kolkata Knight Riders
Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai","25th May, 2011",Mumbai Indians,Ambati Rayudu,c â€ Goswami b Kallis,12.0,16.0,2.0,0.0,75.0,8.11%,,,,,,,1,Kolkata Knight Riders
Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai","25th May, 2011",Mumbai Indians,James Franklin,not out,29.0,25.0,2.0,0.0,116.0,19.59%,1.0,0.0,10.0,0.0,10.0,,0,Kolkata Knight Riders
Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai","25th May, 2011",Mumbai Indians,Kieron Pollard,lbw b Shakib Al Hasan,3.0,5.0,0.0,0.0,60.0,2.03%,3.0,0.0,31.0,0.0,10.33,,1,Kolkata Knight Riders
Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai","25th May, 2011",Mumbai Indians,Tirumalasetti Suman,c Tiwary b Shakib Al Hasan,2.0,7.0,0.0,0.0,28.57,1.35%,,,,,,,0,Kolkata Knight Riders
Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai","25th May, 2011",Mumbai Indians,Harbhajan Singh,not out,11.0,5.0,1.0,1.0,220.0,7.43%,4.0,0.0,26.0,1.0,6.5,10.0,0,Kolkata Knight Riders
Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai","25th May, 2011",Mumbai Indians,Brett Lee,,,,,,,,4.0,0.0,37.0,1.0,9.25,10.0,0,Mumbai Indians
Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai","25th May, 2011",Mumbai Indians,Iqbal Abdulla,,,,,,,,3.0,0.0,23.0,0.0,7.67,,1,Mumbai Indians
Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai","25th May, 2011",Mumbai Indians,Yusuf Pathan,c Pollard b Patel,26.0,24.0,3.0,0.0,108.33,17.69%,2.0,0.0,18.0,0.0,9.0,,0,Mumbai Indians
Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai","25th May, 2011",Mumbai Indians,Shakib Al Hasan,b Malinga,26.0,16.0,4.0,0.0,162.5,17.69%,3.2,0.0,24.0,2.0,7.2,20.0,0,Mumbai Indians
Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai","25th May, 2011",Mumbai Indians,Rajat Bhatia,run out,2.0,3.0,0.0,0.0,66.67,1.36%,1.0,0.0,9.0,0.0,9.0,,0,Mumbai Indians
Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai","25th May, 2011",Mumbai Indians,Jacques Kallis,c Tendulkar b Patel,7.0,7.0,1.0,0.0,100.0,4.76%,4.0,0.0,18.0,2.0,4.5,20.0,0,Mumbai Indians
Kolkata Knight Riders,Mumbai Indians,"Wankhede Stadium, Mumbai","25th May, 2011",Mumbai Indians,Lakshmipathy Balaji,,,,,,,,2.0,0.0,16.0,0.0,8.0,,0,Mumbai Indians
Chennai Super Kings,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chennai","28th May, 2011",Chennai Super Kings,Michael Hussey,c Mithun b Syed Mohammad,63.0,45.0,3.0,3.0,140.0,30.73%,,,,,,,1,Royal Challengers Bangalore
Chennai Super Kings,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chennai","28th May, 2011",Chennai Super Kings,Murali Vijay,c Vettori b Aravind,95.0,52.0,4.0,6.0,182.69,46.34%,,,,,,,0,Royal Challengers Bangalore
Chennai Super Kings,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chennai","28th May, 2011",Chennai Super Kings,M S Dhoni,c Kohli b Aravind,22.0,13.0,0.0,2.0,169.23,10.73%,,,,,,,1,Royal Challengers Bangalore
Chennai Super Kings,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chennai","28th May, 2011",Chennai Super Kings,Subramaniam Badrinath,not out,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,Royal Challengers Bangalore
Chennai Super Kings,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chennai","28th May, 2011",Chennai Super Kings,Wriddhiman Saha,,,,,,,,,,,,,,0,Royal Challengers Bangalore
Chennai Super Kings,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chennai","28th May, 2011",Chennai Super Kings,Sreenath Aravind,,,,,,,,3.0,0.0,39.0,2.0,13.0,20.0,0,Chennai Super Kings
Chennai Super Kings,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chennai","28th May, 2011",Chennai Super Kings,Mayank Agarwal,b Ashwin,10.0,5.0,2.0,0.0,200.0,6.80%,,,,,,,0,Chennai Super Kings
Chennai Super Kings,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chennai","28th May, 2011",Chennai Super Kings,Chris Gayle,c â€ Dhoni b Ashwin,0.0,3.0,0.0,0.0,0.0,,4.0,0.0,34.0,2.0,8.5,20.0,0,Chennai Super Kings
Chennai Super Kings,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chennai","28th May, 2011",Chennai Super Kings,Virat Kohli,lbw b Raina,35.0,32.0,1.0,1.0,109.38,23.81%,,,,,,,2,Chennai Super Kings
Chennai Super Kings,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chennai","28th May, 2011",Chennai Super Kings,AB de Villiers,lbw b Jakati,18.0,12.0,3.0,0.0,150.0,12.24%,,,,,,,0,Chennai Super Kings
Chennai Super Kings,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chennai","28th May, 2011",Chennai Super Kings,Luke Pommersbach,c & b Jakati,2.0,3.0,0.0,0.0,66.67,1.36%,,,,,,,0,Chennai Super Kings
Chennai Super Kings,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chennai","28th May, 2011",Chennai Super Kings,Saurabh Tiwary,not out,42.0,34.0,1.0,3.0,123.53,28.57%,,,,,,,0,Chennai Super Kings
Chennai Super Kings,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chennai","28th May, 2011",Chennai Super Kings,Daniel Vettori,c & b Ashwin,0.0,1.0,0.0,0.0,0.0,,4.0,0.0,34.0,0.0,8.5,,1,Chennai Super Kings
Chennai Super Kings,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chennai","28th May, 2011",Chennai Super Kings,Abhimanyu Mithun,c Bollinger b Bravo,11.0,8.0,2.0,0.0,137.5,7.48%,2.0,0.0,22.0,0.0,11.0,,1,Chennai Super Kings
Chennai Super Kings,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chennai","28th May, 2011",Chennai Super Kings,Zaheer Khan,c Hussey b Bollinger,21.0,21.0,2.0,0.0,100.0,14.29%,4.0,0.0,30.0,0.0,7.5,,0,Chennai Super Kings
Chennai Super Kings,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chennai","28th May, 2011",Chennai Super Kings,Jamaluddin Syed Mohammad,not out,2.0,2.0,0.0,0.0,100.0,1.36%,3.0,0.0,39.0,1.0,13.0,10.0,0,Chennai Super Kings
Chennai Super Kings,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chennai","28th May, 2011",Chennai Super Kings,Ravichandran Ashwin,,,,,,,,4.0,0.0,16.0,3.0,4.0,30.0,0,Royal Challengers Bangalore
Chennai Super Kings,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chennai","28th May, 2011",Chennai Super Kings,Albie Morkel,c Kohli b Gayle,2.0,4.0,0.0,0.0,50.0,0.98%,3.0,0.0,24.0,0.0,8.0,,0,Royal Challengers Bangalore
Chennai Super Kings,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chennai","28th May, 2011",Chennai Super Kings,Doug Bollinger,,,,,,,,3.0,0.0,28.0,1.0,9.33,10.0,1,Royal Challengers Bangalore
Chennai Super Kings,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chennai","28th May, 2011",Chennai Super Kings,Shadab Jakati,,,,,,,,4.0,0.0,21.0,2.0,5.25,20.0,0,Royal Challengers Bangalore
Chennai Super Kings,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chennai","28th May, 2011",Chennai Super Kings,Suresh Raina,b Gayle,8.0,5.0,0.0,1.0,160.0,3.90%,4.0,0.0,39.0,1.0,9.75,10.0,0,Royal Challengers Bangalore
Chennai Super Kings,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chennai","28th May, 2011",Chennai Super Kings,Dwayne Bravo,not out,6.0,1.0,0.0,1.0,600.0,2.93%,2.0,0.0,15.0,1.0,7.5,10.0,0,Royal Challengers Bangalore
Chennai Super Kings,Kolkata Knight Riders,"MA Chidambaram Stadium, Chennai","8th April, 2011",Chennai Super Kings,Srikkanth Anirudha,b Kallis,64.0,55.0,6.0,2.0,116.36,41.83%,,,,,,,0,Kolkata Knight Riders
Chennai Super Kings,Kolkata Knight Riders,"MA Chidambaram Stadium, Chennai","8th April, 2011",Chennai Super Kings,Murali Vijay,c Bhatia b Iqbal Abdulla,4.0,4.0,1.0,0.0,100.0,2.61%,,,,,,,0,Kolkata Knight Riders
Chennai Super Kings,Kolkata Knight Riders,"MA Chidambaram Stadium, Chennai","8th April, 2011",Chennai Super Kings,M S Dhoni,c â€ Bisla b Kallis,29.0,21.0,1.0,1.0,138.1,18.95%,,,,,,,0,Kolkata Knight Riders
Chennai Super Kings,Kolkata Knight Riders,"MA Chidambaram Stadium, Chennai","8th April, 2011",Chennai Super Kings,Scott Styris,not out,5.0,2.0,1.0,0.0,250.0,3.27%,,,,,,,1,Kolkata Knight Riders
Chennai Super Kings,Kolkata Knight Riders,"MA Chidambaram Stadium, Chennai","8th April, 2011",Chennai Super Kings,Subramaniam Badrinath,,,,,,,,,,,,,,1,Kolkata Knight Riders
Chennai Super Kings,Kolkata Knight Riders,"MA Chidambaram Stadium, Chennai","8th April, 2011",Chennai Super Kings,Lakshmipathy Balaji,,,,,,,,4.0,0.0,25.0,0.0,6.25,,0,Chennai Super Kings
Chennai Super Kings,Kolkata Knight Riders,"MA Chidambaram Stadium, Chennai","8th April, 2011",Chennai Super Kings,Sarabjit Ladda,,,,,,,,3.0,0.0,29.0,0.0,9.67,,1,Chennai Super Kings
Chennai Super Kings,Kolkata Knight Riders,"MA Chidambaram Stadium, Chennai","8th April, 2011",Chennai Super Kings,Manvinder Bisla,st â€ Dhoni b Jakati,27.0,29.0,3.0,0.0,93.1,17.88%,,,,,,,1,Chennai Super Kings
Chennai Super Kings,Kolkata Knight Riders,"MA Chidambaram Stadium, Chennai","8th April, 2011",Chennai Super Kings,Jacques Kallis,c Badrinath b Ashwin,54.0,42.0,7.0,0.0,128.57,35.76%,3.0,0.0,34.0,2.0,11.33,20.0,0,Chennai Super Kings
Chennai Super Kings,Kolkata Knight Riders,"MA Chidambaram Stadium, Chennai","8th April, 2011",Chennai Super Kings,Yusuf Pathan,run out,11.0,12.0,0.0,1.0,91.67,7.28%,3.0,0.0,19.0,1.0,6.33,10.0,0,Chennai Super Kings
Chennai Super Kings,Kolkata Knight Riders,"MA Chidambaram Stadium, Chennai","8th April, 2011",Chennai Super Kings,Manoj Tiwary,st â€ Dhoni b Kaluhalamulla,27.0,15.0,1.0,2.0,180.0,17.88%,,,,,,,0,Chennai Super Kings
Chennai Super Kings,Kolkata Knight Riders,"MA Chidambaram Stadium, Chennai","8th April, 2011",Chennai Super Kings,Eoin Morgan,st â€ Dhoni b Raina,6.0,6.0,1.0,0.0,100.0,3.97%,,,,,,,0,Chennai Super Kings
Chennai Super Kings,Kolkata Knight Riders,"MA Chidambaram Stadium, Chennai","8th April, 2011",Chennai Super Kings,Gautam Gambhir,run out,1.0,2.0,0.0,0.0,50.0,0.66%,,,,,,,0,Chennai Super Kings
Chennai Super Kings,Kolkata Knight Riders,"MA Chidambaram Stadium, Chennai","8th April, 2011",Chennai Super Kings,Laxmi Shukla,c Styris b Southee,14.0,10.0,2.0,0.0,140.0,9.27%,,,,,,,0,Chennai Super Kings
Chennai Super Kings,Kolkata Knight Riders,"MA Chidambaram Stadium, Chennai","8th April, 2011",Chennai Super Kings,Rajat Bhatia,not out,0.0,1.0,0.0,0.0,0.0,,3.0,0.0,19.0,0.0,6.33,,1,Chennai Super Kings
Chennai Super Kings,Kolkata Knight Riders,"MA Chidambaram Stadium, Chennai","8th April, 2011",Chennai Super Kings,Iqbal Abdulla,not out,3.0,3.0,0.0,0.0,100.0,1.99%,4.0,0.0,26.0,1.0,6.5,10.0,0,Chennai Super Kings
Chennai Super Kings,Kolkata Knight Riders,"MA Chidambaram Stadium, Chennai","8th April, 2011",Chennai Super Kings,Albie Morkel,,,,,,,,3.0,0.0,32.0,0.0,10.67,,0,Kolkata Knight Riders
Chennai Super Kings,Kolkata Knight Riders,"MA Chidambaram Stadium, Chennai","8th April, 2011",Chennai Super Kings,Tim Southee,,,,,,,,4.0,0.0,30.0,1.0,7.5,10.0,0,Kolkata Knight Riders
Chennai Super Kings,Kolkata Knight Riders,"MA Chidambaram Stadium, Chennai","8th April, 2011",Chennai Super Kings,Ravichandran Ashwin,,,,,,,,4.0,0.0,26.0,1.0,6.5,10.0,0,Kolkata Knight Riders
Chennai Super Kings,Kolkata Knight Riders,"MA Chidambaram Stadium, Chennai","8th April, 2011",Chennai Super Kings,Suraj Randiv,,,,,,,,4.0,0.0,33.0,1.0,8.25,10.0,0,Kolkata Knight Riders
Chennai Super Kings,Kolkata Knight Riders,"MA Chidambaram Stadium, Chennai","8th April, 2011",Chennai Super Kings,Shadab Jakati,,,,,,,,4.0,0.0,26.0,1.0,6.5,10.0,0,Kolkata Knight Riders
Chennai Super Kings,Kolkata Knight Riders,"MA Chidambaram Stadium, Chennai","8th April, 2011",Chennai Super Kings,Suresh Raina,c Ladda b Pathan,33.0,29.0,4.0,0.0,113.79,21.57%,1.0,0.0,3.0,1.0,3.0,10.0,0,Kolkata Knight Riders
Kochi Tuskers Kerala,Pune Warriors,"Dr DY Patil Sports Academy, Mumbai","13th April, 2011",Pune Warriors,Brendon McCullum,c â€ Uthappa b Thomas,0.0,1.0,0.0,0.0,0.0,,,,,,,,0,Pune Warriors
