batting_first,batting_second,venue,date,winner,player_name,dismissal,runs_scored,balls_faced,fours,sixes,strike_rate,percent_runs,overs,maidens,runs_given,wickets_taken,economy,percent_wickets,catches,opponent
Kings XI Punjab,Chennai Super Kings,"Wankhede Stadium, Mumbai","30th May, 2014",Kings XI Punjab,Brendon McCullum,run out,11.0,16.0,0.0,0.0,68.75,5.45%,,,,,,,0,Kings XI Punjab
Kings XI Punjab,Chennai Super Kings,"Wankhede Stadium, Mumbai","30th May, 2014",Kings XI Punjab,Ravindra Jadeja,c Johnson b Awana,27.0,21.0,2.0,1.0,128.57,13.37%,4.0,0.0,48.0,0.0,12.0,,0,Kings XI Punjab
Kings XI Punjab,Chennai Super Kings,"Wankhede Stadium, Mumbai","30th May, 2014",Kings XI Punjab,David Hussey,c Sehwag b Awana,1.0,3.0,0.0,0.0,33.33,0.50%,,,,,,,0,Kings XI Punjab
Kings XI Punjab,Chennai Super Kings,"Wankhede Stadium, Mumbai","30th May, 2014",Kings XI Punjab,M S Dhoni,not out,42.0,31.0,3.0,3.0,135.48,20.79%,,,,,,,0,Kings XI Punjab
Kings XI Punjab,Chennai Super Kings,"Wankhede Stadium, Mumbai","30th May, 2014",Kings XI Punjab,Ravichandran Ashwin,st â€ Saha b Patel,10.0,11.0,0.0,0.0,90.91,4.95%,4.0,0.0,44.0,1.0,11.0,10.0,0,Kings XI Punjab
Kings XI Punjab,Chennai Super Kings,"Wankhede Stadium, Mumbai","30th May, 2014",Kings XI Punjab,Mohit Sharma,not out,1.0,3.0,0.0,0.0,33.33,0.50%,4.0,0.0,46.0,1.0,11.5,10.0,0,Kings XI Punjab
Kings XI Punjab,Chennai Super Kings,"Wankhede Stadium, Mumbai","30th May, 2014",Kings XI Punjab,Mitchell Johnson,,,,,,,,4.0,0.0,44.0,1.0,11.0,10.0,1,Chennai Super Kings
Kings XI Punjab,Chennai Super Kings,"Wankhede Stadium, Mumbai","30th May, 2014",Kings XI Punjab,Sandeep Sharma,,,,,,,,3.0,0.0,32.0,1.0,10.67,10.0,0,Chennai Super Kings
Kings XI Punjab,Chennai Super Kings,"Wankhede Stadium, Mumbai","30th May, 2014",Kings XI Punjab,Parvinder Awana,,,,,,,,4.0,0.0,59.0,2.0,14.75,20.0,0,Chennai Super Kings
Kings XI Punjab,Chennai Super Kings,"Wankhede Stadium, Mumbai","30th May, 2014",Kings XI Punjab,Karanveer Singh,,,,,,,,4.0,0.0,32.0,0.0,8.0,,0,Chennai Super Kings
Kings XI Punjab,Chennai Super Kings,"Wankhede Stadium, Mumbai","30th May, 2014",Kings XI Punjab,Glenn Maxwell,c Raina b Ashwin,13.0,6.0,1.0,1.0,216.67,5.75%,1.0,0.0,4.0,0.0,4.0,,0,Chennai Super Kings
Kings XI Punjab,Chennai Super Kings,"Wankhede Stadium, Mumbai","30th May, 2014",Kings XI Punjab,Axar Patel,,,,,,,,4.0,0.0,23.0,1.0,5.75,10.0,0,Chennai Super Kings
Mumbai Indians,Chennai Super Kings,"Brabourne Stadium, Mumbai","28th May, 2014",Chennai Super Kings,Lendl Simmons,c Raina b Jadeja,67.0,44.0,5.0,4.0,152.27,38.73%,,,,,,,0,Chennai Super Kings
Mumbai Indians,Chennai Super Kings,"Brabourne Stadium, Mumbai","28th May, 2014",Chennai Super Kings,Michael Hussey,b Jadeja,39.0,33.0,4.0,1.0,118.18,22.54%,,,,,,,1,Chennai Super Kings
Mumbai Indians,Chennai Super Kings,"Brabourne Stadium, Mumbai","28th May, 2014",Chennai Super Kings,Rohit Sharma,c McCullum b Sharma,20.0,16.0,3.0,0.0,125.0,11.56%,,,,,,,1,Chennai Super Kings
Mumbai Indians,Chennai Super Kings,"Brabourne Stadium, Mumbai","28th May, 2014",Chennai Super Kings,Ambati Rayudu,c Hussey b Sharma,2.0,3.0,0.0,0.0,66.67,1.16%,,,,,,,0,Chennai Super Kings
Mumbai Indians,Chennai Super Kings,"Brabourne Stadium, Mumbai","28th May, 2014",Chennai Super Kings,Aditya Tare,c du Plessis b Nehra,0.0,1.0,0.0,0.0,0.0,,,,,,,,0,Chennai Super Kings
Mumbai Indians,Chennai Super Kings,"Brabourne Stadium, Mumbai","28th May, 2014",Chennai Super Kings,Ashish Nehra,,,,,,,,4.0,0.0,34.0,2.0,8.5,20.0,0,Mumbai Indians
Mumbai Indians,Chennai Super Kings,"Brabourne Stadium, Mumbai","28th May, 2014",Chennai Super Kings,Ishwar Pandey,,,,,,,,3.0,0.0,25.0,0.0,8.33,,1,Mumbai Indians
Mumbai Indians,Chennai Super Kings,"Brabourne Stadium, Mumbai","28th May, 2014",Chennai Super Kings,Mohit Sharma,,,,,,,,4.0,0.0,42.0,3.0,10.5,30.0,0,Mumbai Indians
Mumbai Indians,Chennai Super Kings,"Brabourne Stadium, Mumbai","28th May, 2014",Chennai Super Kings,Ravichandran Ashwin,,,,,,,,4.0,0.0,26.0,1.0,6.5,10.0,0,Mumbai Indians
Mumbai Indians,Chennai Super Kings,"Brabourne Stadium, Mumbai","28th May, 2014",Chennai Super Kings,Ravindra Jadeja,,,,,,,,4.0,0.0,31.0,2.0,7.75,20.0,0,Mumbai Indians
Mumbai Indians,Chennai Super Kings,"Brabourne Stadium, Mumbai","28th May, 2014",Chennai Super Kings,Dwayne Smith,c Pollard b Harbhajan Singh,24.0,20.0,4.0,0.0,120.0,13.64%,,,,,,,0,Mumbai Indians
Mumbai Indians,Chennai Super Kings,"Brabourne Stadium, Mumbai","28th May, 2014",Chennai Super Kings,Faf du Plessis,c sub b Harbhajan Singh,35.0,20.0,5.0,1.0,175.0,19.89%,,,,,,,1,Mumbai Indians
Mumbai Indians,Chennai Super Kings,"Brabourne Stadium, Mumbai","28th May, 2014",Chennai Super Kings,Suresh Raina,not out,54.0,33.0,4.0,2.0,163.64,30.68%,1.0,0.0,13.0,0.0,13.0,,1,Mumbai Indians
Mumbai Indians,Chennai Super Kings,"Brabourne Stadium, Mumbai","28th May, 2014",Chennai Super Kings,Brendon McCullum,st â€ Tare b Ojha,14.0,11.0,0.0,2.0,127.27,7.95%,,,,,,,1,Mumbai Indians
Mumbai Indians,Chennai Super Kings,"Brabourne Stadium, Mumbai","28th May, 2014",Chennai Super Kings,David Hussey,not out,40.0,29.0,2.0,3.0,137.93,22.73%,,,,,,,0,Mumbai Indians
Mumbai Indians,Chennai Super Kings,"Brabourne Stadium, Mumbai","28th May, 2014",Chennai Super Kings,M S Dhoni*â€ ,,,,,,,,,,,,,,0,Mumbai Indians
Mumbai Indians,Chennai Super Kings,"Brabourne Stadium, Mumbai","28th May, 2014",Chennai Super Kings,Praveen Kumar,,,,,,,,4.0,0.0,27.0,0.0,6.75,,0,Chennai Super Kings
Mumbai Indians,Chennai Super Kings,"Brabourne Stadium, Mumbai","28th May, 2014",Chennai Super Kings,Corey Anderson,c Pandey b Ashwin,20.0,10.0,1.0,2.0,200.0,11.56%,3.0,0.0,35.0,0.0,11.67,,0,Chennai Super Kings
Mumbai Indians,Chennai Super Kings,"Brabourne Stadium, Mumbai","28th May, 2014",Chennai Super Kings,Jasprit Bumrah,,,,,,,,3.4,0.0,40.0,0.0,10.91,,0,Chennai Super Kings
Mumbai Indians,Chennai Super Kings,"Brabourne Stadium, Mumbai","28th May, 2014",Chennai Super Kings,Harbhajan Singh,not out,7.0,2.0,0.0,1.0,350.0,4.05%,4.0,0.0,27.0,2.0,6.75,20.0,0,Chennai Super Kings
Mumbai Indians,Chennai Super Kings,"Brabourne Stadium, Mumbai","28th May, 2014",Chennai Super Kings,Pragyan Ojha,not out,1.0,1.0,0.0,0.0,100.0,0.58%,3.0,0.0,34.0,1.0,11.33,10.0,0,Chennai Super Kings
Mumbai Indians,Chennai Super Kings,"Brabourne Stadium, Mumbai","28th May, 2014",Chennai Super Kings,Kieron Pollard,c Sharma b Nehra,14.0,8.0,1.0,1.0,175.0,8.09%,1.0,0.0,10.0,0.0,10.0,,1,Chennai Super Kings
Kings XI Punjab,Kolkata Knight Riders,"M Chinnaswamy Stadium, Bengaluru, Bangalore","1st June, 2014",Kolkata Knight Riders,Virender Sehwag,c Gambhir b UT Yadav,7.0,10.0,1.0,0.0,70.0,3.52%,,,,,,,0,Kolkata Knight Riders
Kings XI Punjab,Kolkata Knight Riders,"M Chinnaswamy Stadium, Bengaluru, Bangalore","1st June, 2014",Kolkata Knight Riders,Manan Vohra,c & b Chawla,67.0,52.0,6.0,2.0,128.85,33.67%,,,,,,,1,Kolkata Knight Riders
Kings XI Punjab,Kolkata Knight Riders,"M Chinnaswamy Stadium, Bengaluru, Bangalore","1st June, 2014",Kolkata Knight Riders,George Bailey,b Narine,1.0,2.0,0.0,0.0,50.0,0.50%,,,,,,,1,Kolkata Knight Riders
Kings XI Punjab,Kolkata Knight Riders,"M Chinnaswamy Stadium, Bengaluru, Bangalore","1st June, 2014",Kolkata Knight Riders,Wriddhiman Saha,not out,115.0,55.0,10.0,8.0,209.09,57.79%,,,,,,,0,Kolkata Knight Riders
Kings XI Punjab,Kolkata Knight Riders,"M Chinnaswamy Stadium, Bengaluru, Bangalore","1st June, 2014",Kolkata Knight Riders,Glenn Maxwell,c Morkel b Chawla,0.0,1.0,0.0,0.0,0.0,,,,,,,,1,Kolkata Knight Riders
Kings XI Punjab,Kolkata Knight Riders,"M Chinnaswamy Stadium, Bengaluru, Bangalore","1st June, 2014",Kolkata Knight Riders,David Miller,not out,1.0,1.0,0.0,0.0,100.0,0.50%,,,,,,,2,Kolkata Knight Riders
Kings XI Punjab,Kolkata Knight Riders,"M Chinnaswamy Stadium, Bengaluru, Bangalore","1st June, 2014",Kolkata Knight Riders,Morne Morkel,,,,,,,,4.0,0.0,40.0,0.0,10.0,,1,Kings XI Punjab
Kings XI Punjab,Kolkata Knight Riders,"M Chinnaswamy Stadium, Bengaluru, Bangalore","1st June, 2014",Kolkata Knight Riders,Umesh Yadav,,,,,,,,4.0,0.0,39.0,1.0,9.75,10.0,0,Kings XI Punjab
Kings XI Punjab,Kolkata Knight Riders,"M Chinnaswamy Stadium, Bengaluru, Bangalore","1st June, 2014",Kolkata Knight Riders,Robin Uthappa,c Patel b Johnson,5.0,3.0,1.0,0.0,166.67,2.50%,,,,,,,0,Kings XI Punjab
Kings XI Punjab,Kolkata Knight Riders,"M Chinnaswamy Stadium, Bengaluru, Bangalore","1st June, 2014",Kolkata Knight Riders,Gautam Gambhir,c Miller b Karanveer Singh,23.0,17.0,3.0,0.0,135.29,11.50%,,,,,,,1,Kings XI Punjab
Kings XI Punjab,Kolkata Knight Riders,"M Chinnaswamy Stadium, Bengaluru, Bangalore","1st June, 2014",Kolkata Knight Riders,Manish Pandey,c Bailey b Karanveer Singh,94.0,50.0,7.0,6.0,188.0,47.00%,,,,,,,0,Kings XI Punjab
Kings XI Punjab,Kolkata Knight Riders,"M Chinnaswamy Stadium, Bengaluru, Bangalore","1st June, 2014",Kolkata Knight Riders,Yusuf Pathan,c Maxwell b Karanveer Singh,36.0,22.0,0.0,4.0,163.64,18.00%,,,,,,,0,Kings XI Punjab
Kings XI Punjab,Kolkata Knight Riders,"M Chinnaswamy Stadium, Bengaluru, Bangalore","1st June, 2014",Kolkata Knight Riders,Shakib Al Hasan,run out,12.0,7.0,2.0,0.0,171.43,6.00%,4.0,0.0,26.0,0.0,6.5,,0,Kings XI Punjab
Kings XI Punjab,Kolkata Knight Riders,"M Chinnaswamy Stadium, Bengaluru, Bangalore","1st June, 2014",Kolkata Knight Riders,Ryan ten Doeschate,c Miller b Karanveer Singh,4.0,3.0,1.0,0.0,133.33,2.00%,,,,,,,0,Kings XI Punjab
Kings XI Punjab,Kolkata Knight Riders,"M Chinnaswamy Stadium, Bengaluru, Bangalore","1st June, 2014",Kolkata Knight Riders,Suryakumar Yadav,c Vohra b Johnson,5.0,6.0,0.0,0.0,83.33,2.50%,,,,,,,0,Kings XI Punjab
Kings XI Punjab,Kolkata Knight Riders,"M Chinnaswamy Stadium, Bengaluru, Bangalore","1st June, 2014",Kolkata Knight Riders,Piyush Chawla,not out,13.0,5.0,1.0,1.0,260.0,6.50%,4.0,0.0,44.0,2.0,11.0,20.0,0,Kings XI Punjab
Kings XI Punjab,Kolkata Knight Riders,"M Chinnaswamy Stadium, Bengaluru, Bangalore","1st June, 2014",Kolkata Knight Riders,Sunil Narine,not out,2.0,4.0,0.0,0.0,50.0,1.00%,4.0,0.0,46.0,1.0,11.5,10.0,0,Kings XI Punjab
Kings XI Punjab,Kolkata Knight Riders,"M Chinnaswamy Stadium, Bengaluru, Bangalore","1st June, 2014",Kolkata Knight Riders,Mitchell Johnson,,,,,,,,4.0,0.0,41.0,2.0,10.25,20.0,0,Kolkata Knight Riders
Kings XI Punjab,Kolkata Knight Riders,"M Chinnaswamy Stadium, Bengaluru, Bangalore","1st June, 2014",Kolkata Knight Riders,Lakshmipathy Balaji,,,,,,,,4.0,0.0,41.0,0.0,10.25,,0,Kolkata Knight Riders
Kings XI Punjab,Kolkata Knight Riders,"M Chinnaswamy Stadium, Bengaluru, Bangalore","1st June, 2014",Kolkata Knight Riders,Parvinder Awana,,,,,,,,3.3,0.0,43.0,0.0,12.29,,0,Kolkata Knight Riders
Kings XI Punjab,Kolkata Knight Riders,"M Chinnaswamy Stadium, Bengaluru, Bangalore","1st June, 2014",Kolkata Knight Riders,Karanveer Singh,,,,,,,,4.0,0.0,54.0,4.0,13.5,40.0,0,Kolkata Knight Riders
Kings XI Punjab,Kolkata Knight Riders,"M Chinnaswamy Stadium, Bengaluru, Bangalore","1st June, 2014",Kolkata Knight Riders,Axar Patel,,,,,,,,4.0,0.0,21.0,0.0,5.25,,1,Kolkata Knight Riders
Kolkata Knight Riders,Mumbai Indians,"Sheikh Zayed Stadium, Abu Dhabi","16th April, 2014",Kolkata Knight Riders,Gautam Gambhir,b Malinga,0.0,8.0,0.0,0.0,0.0,,,,,,,,0,Mumbai Indians
Kolkata Knight Riders,Mumbai Indians,"Sheikh Zayed Stadium, Abu Dhabi","16th April, 2014",Kolkata Knight Riders,Manish Pandey,b Malinga,64.0,53.0,6.0,2.0,120.75,39.26%,,,,,,,0,Mumbai Indians
Kolkata Knight Riders,Mumbai Indians,"Sheikh Zayed Stadium, Abu Dhabi","16th April, 2014",Kolkata Knight Riders,Robin Uthappa,c Sharma b Khan,1.0,2.0,0.0,0.0,50.0,0.61%,,,,,,,0,Mumbai Indians
Kolkata Knight Riders,Mumbai Indians,"Sheikh Zayed Stadium, Abu Dhabi","16th April, 2014",Kolkata Knight Riders,Yusuf Pathan,not out,4.0,4.0,0.0,0.0,100.0,2.45%,,,,,,,0,Mumbai Indians
Kolkata Knight Riders,Mumbai Indians,"Sheikh Zayed Stadium, Abu Dhabi","16th April, 2014",Kolkata Knight Riders,Suryakumar Yadav,not out,13.0,5.0,3.0,0.0,260.0,7.98%,,,,,,,0,Mumbai Indians
Kolkata Knight Riders,Mumbai Indians,"Sheikh Zayed Stadium, Abu Dhabi","16th April, 2014",Kolkata Knight Riders,Zaheer Khan,,,,,,,,4.0,0.0,23.0,1.0,5.75,10.0,0,Kolkata Knight Riders
Kolkata Knight Riders,Mumbai Indians,"Sheikh Zayed Stadium, Abu Dhabi","16th April, 2014",Kolkata Knight Riders,Lasith Malinga,,,,,,,,4.0,0.0,23.0,4.0,5.75,40.0,0,Kolkata Knight Riders
Kolkata Knight Riders,Mumbai Indians,"Sheikh Zayed Stadium, Abu Dhabi","16th April, 2014",Kolkata Knight Riders,Pragyan Ojha,,,,,,,,4.0,0.0,36.0,0.0,9.0,,0,Kolkata Knight Riders
Kolkata Knight Riders,Mumbai Indians,"Sheikh Zayed Stadium, Abu Dhabi","16th April, 2014",Kolkata Knight Riders,Michael Hussey,b Narine,3.0,13.0,0.0,0.0,23.08,2.46%,,,,,,,0,Kolkata Knight Riders
Kolkata Knight Riders,Mumbai Indians,"Sheikh Zayed Stadium, Abu Dhabi","16th April, 2014",Kolkata Knight Riders,Aditya Tare,c & b Shakib Al Hasan,24.0,22.0,2.0,1.0,109.09,19.67%,,,,,,,0,Kolkata Knight Riders
Kolkata Knight Riders,Mumbai Indians,"Sheikh Zayed Stadium, Abu Dhabi","16th April, 2014",Kolkata Knight Riders,Ambati Rayudu,st â€ Uthappa b Narine,48.0,40.0,4.0,0.0,120.0,39.34%,,,,,,,0,Kolkata Knight Riders
Kolkata Knight Riders,Mumbai Indians,"Sheikh Zayed Stadium, Abu Dhabi","16th April, 2014",Kolkata Knight Riders,Rohit Sharma,c Kallis b Morkel,27.0,20.0,0.0,1.0,135.0,22.13%,,,,,,,2,Kolkata Knight Riders
Kolkata Knight Riders,Mumbai Indians,"Sheikh Zayed Stadium, Abu Dhabi","16th April, 2014",Kolkata Knight Riders,Kieron Pollard,not out,6.0,8.0,0.0,0.0,75.0,4.92%,2.0,0.0,19.0,0.0,9.5,,0,Kolkata Knight Riders
Kolkata Knight Riders,Mumbai Indians,"Sheikh Zayed Stadium, Abu Dhabi","16th April, 2014",Kolkata Knight Riders,Corey Anderson,b Narine,2.0,8.0,0.0,0.0,25.0,1.64%,3.0,0.0,33.0,0.0,11.0,,1,Kolkata Knight Riders
Kolkata Knight Riders,Mumbai Indians,"Sheikh Zayed Stadium, Abu Dhabi","16th April, 2014",Kolkata Knight Riders,Harbhajan Singh,b Narine,0.0,2.0,0.0,0.0,0.0,,3.0,0.0,25.0,0.0,8.33,,0,Kolkata Knight Riders
Kolkata Knight Riders,Mumbai Indians,"Sheikh Zayed Stadium, Abu Dhabi","16th April, 2014",Kolkata Knight Riders,Gautam,st â€ Uthappa b Chawla,7.0,7.0,1.0,0.0,100.0,5.74%,,,,,,,0,Kolkata Knight Riders
Kolkata Knight Riders,Mumbai Indians,"Sheikh Zayed Stadium, Abu Dhabi","16th April, 2014",Kolkata Knight Riders,Vinay Kumar,,,,,,,,2.0,0.0,15.0,0.0,7.5,,0,Mumbai Indians
Kolkata Knight Riders,Mumbai Indians,"Sheikh Zayed Stadium, Abu Dhabi","16th April, 2014",Kolkata Knight Riders,Morne Morkel,,,,,,,,4.0,0.0,16.0,1.0,4.0,10.0,0,Mumbai Indians
Kolkata Knight Riders,Mumbai Indians,"Sheikh Zayed Stadium, Abu Dhabi","16th April, 2014",Kolkata Knight Riders,Sunil Narine,,,,,,,,4.0,0.0,20.0,4.0,5.0,40.0,0,Mumbai Indians
Kolkata Knight Riders,Mumbai Indians,"Sheikh Zayed Stadium, Abu Dhabi","16th April, 2014",Kolkata Knight Riders,Shakib Al Hasan,c Sharma b Malinga,1.0,2.0,0.0,0.0,50.0,0.61%,4.0,0.0,29.0,1.0,7.25,10.0,0,Mumbai Indians
Kolkata Knight Riders,Mumbai Indians,"Sheikh Zayed Stadium, Abu Dhabi","16th April, 2014",Kolkata Knight Riders,Jacques Kallis,c Anderson b Malinga,72.0,46.0,5.0,3.0,156.52,44.17%,3.0,0.0,23.0,0.0,7.67,,1,Mumbai Indians
Kolkata Knight Riders,Mumbai Indians,"Sheikh Zayed Stadium, Abu Dhabi","16th April, 2014",Kolkata Knight Riders,Piyush Chawla,,,,,,,,3.0,0.0,15.0,1.0,5.0,10.0,0,Mumbai Indians
Chennai Super Kings,Rajasthan Royals,"Dubai International Cricket Stadium, Dubai","23rd April, 2014",Chennai Super Kings,Dwayne Smith,c Watson b Binny,50.0,28.0,6.0,3.0,178.57,35.71%,,,,,,,1,Rajasthan Royals
Chennai Super Kings,Rajasthan Royals,"Dubai International Cricket Stadium, Dubai","23rd April, 2014",Chennai Super Kings,Brendon McCullum,c Smith b Faulkner,6.0,10.0,0.0,0.0,60.0,4.29%,,,,,,,0,Rajasthan Royals
Chennai Super Kings,Rajasthan Royals,"Dubai International Cricket Stadium, Dubai","23rd April, 2014",Chennai Super Kings,Faf du Plessis,run out,7.0,9.0,0.0,0.0,77.78,5.00%,,,,,,,2,Rajasthan Royals
