batting_first,batting_second,venue,date,winner,player_name,dismissal,runs_scored,balls_faced,fours,sixes,strike_rate,percent_runs,overs,maidens,runs_given,wickets_taken,economy,percent_wickets,catches,opponent
Kolkata Knight Riders,Delhi Daredevils,"Maharashtra Cricket Association Stadium, Pune","22nd May, 2012",Kolkata Knight Riders,Yalaka Venugopal Rao,c Bhatia b Kallis,13.0,22.0,0.0,0.0,59.09,9.03%,,,,,,,0,Kolkata Knight Riders
Kolkata Knight Riders,Delhi Daredevils,"Maharashtra Cricket Association Stadium, Pune","22nd May, 2012",Kolkata Knight Riders,Pawan Negi,st â€ McCullum b Narine,14.0,11.0,2.0,0.0,127.27,9.72%,4.0,0.0,18.0,1.0,4.5,10.0,0,Kolkata Knight Riders
Kolkata Knight Riders,Delhi Daredevils,"Maharashtra Cricket Association Stadium, Pune","22nd May, 2012",Kolkata Knight Riders,Ross Taylor,c sub b Kallis,11.0,8.0,0.0,1.0,137.5,7.64%,,,,,,,1,Kolkata Knight Riders
Kolkata Knight Riders,Delhi Daredevils,"Maharashtra Cricket Association Stadium, Pune","22nd May, 2012",Kolkata Knight Riders,Irfan Pathan,not out,6.0,3.0,1.0,0.0,200.0,4.17%,4.0,0.0,20.0,1.0,5.0,10.0,0,Kolkata Knight Riders
Kolkata Knight Riders,Delhi Daredevils,"Maharashtra Cricket Association Stadium, Pune","22nd May, 2012",Kolkata Knight Riders,Morne Morkel,c Bhatia b Narine,0.0,1.0,0.0,0.0,0.0,,4.0,0.0,37.0,0.0,9.25,,0,Kolkata Knight Riders
Kolkata Knight Riders,Delhi Daredevils,"Maharashtra Cricket Association Stadium, Pune","22nd May, 2012",Kolkata Knight Riders,Umesh Yadav,not out,1.0,1.0,0.0,0.0,100.0,0.69%,4.0,0.0,37.0,1.0,9.25,10.0,0,Kolkata Knight Riders
Kolkata Knight Riders,Delhi Daredevils,"Maharashtra Cricket Association Stadium, Pune","22nd May, 2012",Kolkata Knight Riders,Lakshmipathy Balaji,,,,,,,,2.0,0.0,11.0,1.0,5.5,10.0,0,Delhi Daredevils
Kolkata Knight Riders,Delhi Daredevils,"Maharashtra Cricket Association Stadium, Pune","22nd May, 2012",Kolkata Knight Riders,Shakib Al Hasan,c â€ Ojha b Pathan,1.0,3.0,0.0,0.0,33.33,0.62%,4.0,0.0,36.0,1.0,9.0,10.0,0,Delhi Daredevils
Kolkata Knight Riders,Delhi Daredevils,"Maharashtra Cricket Association Stadium, Pune","22nd May, 2012",Kolkata Knight Riders,Jacques Kallis,c Taylor b Yadav,30.0,33.0,3.0,0.0,90.91,18.52%,4.0,0.0,24.0,2.0,6.0,20.0,0,Delhi Daredevils
Kolkata Knight Riders,Delhi Daredevils,"Maharashtra Cricket Association Stadium, Pune","22nd May, 2012",Kolkata Knight Riders,Sunil Narine,,,,,,,,4.0,0.0,24.0,2.0,6.0,20.0,0,Delhi Daredevils
Kolkata Knight Riders,Delhi Daredevils,"Maharashtra Cricket Association Stadium, Pune","22nd May, 2012",Kolkata Knight Riders,Iqbal Abdulla,,,,,,,,4.0,0.0,24.0,1.0,6.0,10.0,0,Delhi Daredevils
Kolkata Knight Riders,Delhi Daredevils,"Maharashtra Cricket Association Stadium, Pune","22nd May, 2012",Kolkata Knight Riders,Rajat Bhatia,,,,,,,,2.0,0.0,16.0,1.0,8.0,10.0,2,Delhi Daredevils
Chennai Super Kings,Delhi Daredevils,"MA Chidambaram Stadium, Chennai","25th May, 2012",Chennai Super Kings,Murali Vijay,run out,113.0,58.0,15.0,4.0,194.83,50.90%,,,,,,,2,Delhi Daredevils
Chennai Super Kings,Delhi Daredevils,"MA Chidambaram Stadium, Chennai","25th May, 2012",Chennai Super Kings,Michael Hussey,c â€ Ojha b Aaron,20.0,22.0,2.0,0.0,90.91,9.01%,,,,,,,1,Delhi Daredevils
Chennai Super Kings,Delhi Daredevils,"MA Chidambaram Stadium, Chennai","25th May, 2012",Chennai Super Kings,Suresh Raina,c & b Negi,27.0,17.0,3.0,1.0,158.82,12.16%,,,,,,,1,Delhi Daredevils
Chennai Super Kings,Delhi Daredevils,"MA Chidambaram Stadium, Chennai","25th May, 2012",Chennai Super Kings,M S Dhoni,c Negi b Aaron,23.0,10.0,1.0,2.0,230.0,10.36%,,,,,,,0,Delhi Daredevils
Chennai Super Kings,Delhi Daredevils,"MA Chidambaram Stadium, Chennai","25th May, 2012",Chennai Super Kings,Ravindra Jadeja,,,,,,,,,,,,,,0,Delhi Daredevils
Chennai Super Kings,Delhi Daredevils,"MA Chidambaram Stadium, Chennai","25th May, 2012",Chennai Super Kings,Subramaniam Badrinath,,,,,,,,,,,,,,0,Delhi Daredevils
Chennai Super Kings,Delhi Daredevils,"MA Chidambaram Stadium, Chennai","25th May, 2012",Chennai Super Kings,Mahela Jayawardene,b Ashwin,55.0,38.0,4.0,2.0,144.74,40.44%,,,,,,,0,Chennai Super Kings
Chennai Super Kings,Delhi Daredevils,"MA Chidambaram Stadium, Chennai","25th May, 2012",Chennai Super Kings,David Warner,c Vijay b Hilfenhaus,3.0,7.0,0.0,0.0,42.86,2.21%,,,,,,,0,Chennai Super Kings
Chennai Super Kings,Delhi Daredevils,"MA Chidambaram Stadium, Chennai","25th May, 2012",Chennai Super Kings,Virender Sehwag,c Hussey b Morkel,1.0,6.0,0.0,0.0,16.67,0.74%,1.0,0.0,21.0,0.0,21.0,,0,Chennai Super Kings
Chennai Super Kings,Delhi Daredevils,"MA Chidambaram Stadium, Chennai","25th May, 2012",Chennai Super Kings,Ross Taylor,c Raina b Bravo,24.0,14.0,1.0,2.0,171.43,17.65%,,,,,,,0,Chennai Super Kings
Chennai Super Kings,Delhi Daredevils,"MA Chidambaram Stadium, Chennai","25th May, 2012",Chennai Super Kings,Andre Russell,c Bravo b Ashwin,16.0,11.0,2.0,0.0,145.45,11.76%,4.0,0.0,30.0,0.0,7.5,,0,Chennai Super Kings
Chennai Super Kings,Delhi Daredevils,"MA Chidambaram Stadium, Chennai","25th May, 2012",Chennai Super Kings,Naman Ojha,c Vijay b Jakati,7.0,5.0,0.0,1.0,140.0,5.15%,,,,,,,2,Chennai Super Kings
Chennai Super Kings,Delhi Daredevils,"MA Chidambaram Stadium, Chennai","25th May, 2012",Chennai Super Kings,Yalaka Venugopal Rao,run out,10.0,7.0,0.0,1.0,142.86,7.35%,,,,,,,0,Chennai Super Kings
Chennai Super Kings,Delhi Daredevils,"MA Chidambaram Stadium, Chennai","25th May, 2012",Chennai Super Kings,Pawan Negi,not out,8.0,6.0,0.0,1.0,133.33,5.88%,4.0,0.0,33.0,1.0,8.25,10.0,1,Chennai Super Kings
Chennai Super Kings,Delhi Daredevils,"MA Chidambaram Stadium, Chennai","25th May, 2012",Chennai Super Kings,Sunny Gupta,st â€ Dhoni b Jakati,0.0,1.0,0.0,0.0,0.0,,3.0,0.0,47.0,0.0,15.67,,0,Chennai Super Kings
Chennai Super Kings,Delhi Daredevils,"MA Chidambaram Stadium, Chennai","25th May, 2012",Chennai Super Kings,Umesh Yadav,b Ashwin,1.0,4.0,0.0,0.0,25.0,0.74%,4.0,0.0,27.0,1.0,6.75,10.0,0,Chennai Super Kings
Chennai Super Kings,Delhi Daredevils,"MA Chidambaram Stadium, Chennai","25th May, 2012",Chennai Super Kings,Varun Aaron,run out,0.0,2.0,0.0,0.0,0.0,,4.0,0.0,63.0,2.0,15.75,20.0,0,Chennai Super Kings
Chennai Super Kings,Delhi Daredevils,"MA Chidambaram Stadium, Chennai","25th May, 2012",Chennai Super Kings,Ben Hilfenhaus,,,,,,,,3.0,0.0,17.0,1.0,5.67,10.0,0,Delhi Daredevils
Chennai Super Kings,Delhi Daredevils,"MA Chidambaram Stadium, Chennai","25th May, 2012",Chennai Super Kings,Albie Morkel,c â€ Ojha b Yadav,0.0,1.0,0.0,0.0,0.0,,3.0,0.0,28.0,1.0,9.33,10.0,0,Delhi Daredevils
Chennai Super Kings,Delhi Daredevils,"MA Chidambaram Stadium, Chennai","25th May, 2012",Chennai Super Kings,Shadab Jakati,,,,,,,,4.0,0.0,40.0,2.0,10.0,20.0,0,Delhi Daredevils
Chennai Super Kings,Delhi Daredevils,"MA Chidambaram Stadium, Chennai","25th May, 2012",Chennai Super Kings,Ravichandran Ashwin,,,,,,,,3.5,0.0,23.0,3.0,6.0,30.0,0,Delhi Daredevils
Chennai Super Kings,Delhi Daredevils,"MA Chidambaram Stadium, Chennai","25th May, 2012",Chennai Super Kings,Dwayne Bravo,not out,33.0,12.0,3.0,2.0,275.0,14.86%,3.0,0.0,24.0,1.0,8.0,10.0,1,Delhi Daredevils
Chennai Super Kings,Mumbai Indians,"M Chinnaswamy Stadium, Bengaluru, Bangalore","23rd May, 2012",Chennai Super Kings,Murali Vijay,c Sharma b Kulkarni,1.0,5.0,0.0,0.0,20.0,0.53%,,,,,,,1,Mumbai Indians
Chennai Super Kings,Mumbai Indians,"M Chinnaswamy Stadium, Bengaluru, Bangalore","23rd May, 2012",Chennai Super Kings,Michael Hussey,c Kulkarni b Franklin,49.0,39.0,8.0,1.0,125.64,26.20%,,,,,,,0,Mumbai Indians
Chennai Super Kings,Mumbai Indians,"M Chinnaswamy Stadium, Bengaluru, Bangalore","23rd May, 2012",Chennai Super Kings,Suresh Raina,b Kulkarni,0.0,1.0,0.0,0.0,0.0,,,,,,,,2,Mumbai Indians
Chennai Super Kings,Mumbai Indians,"M Chinnaswamy Stadium, Bengaluru, Bangalore","23rd May, 2012",Chennai Super Kings,Subramaniam Badrinath,c Sharma b Pollard,47.0,39.0,6.0,1.0,120.51,25.13%,,,,,,,0,Mumbai Indians
Chennai Super Kings,Mumbai Indians,"M Chinnaswamy Stadium, Bengaluru, Bangalore","23rd May, 2012",Chennai Super Kings,M S Dhoni,not out,51.0,20.0,6.0,2.0,255.0,27.27%,,,,,,,3,Mumbai Indians
Chennai Super Kings,Mumbai Indians,"M Chinnaswamy Stadium, Bengaluru, Bangalore","23rd May, 2012",Chennai Super Kings,Sachin Tendulkar,run out,11.0,11.0,2.0,0.0,100.0,7.38%,,,,,,,0,Chennai Super Kings
Chennai Super Kings,Mumbai Indians,"M Chinnaswamy Stadium, Bengaluru, Bangalore","23rd May, 2012",Chennai Super Kings,Dwayne Smith,c Jadeja b Jakati,38.0,22.0,5.0,2.0,172.73,25.50%,1.0,0.0,6.0,0.0,6.0,,0,Chennai Super Kings
Chennai Super Kings,Mumbai Indians,"M Chinnaswamy Stadium, Bengaluru, Bangalore","23rd May, 2012",Chennai Super Kings,Rohit Sharma,c â€ Dhoni b Morkel,14.0,19.0,0.0,0.0,73.68,9.40%,,,,,,,3,Chennai Super Kings
Chennai Super Kings,Mumbai Indians,"M Chinnaswamy Stadium, Bengaluru, Bangalore","23rd May, 2012",Chennai Super Kings,Dinesh Karthik,c â€ Dhoni b Morkel,6.0,4.0,1.0,0.0,150.0,4.03%,,,,,,,0,Chennai Super Kings
Chennai Super Kings,Mumbai Indians,"M Chinnaswamy Stadium, Bengaluru, Bangalore","23rd May, 2012",Chennai Super Kings,James Franklin,c â€ Dhoni b Bravo,13.0,13.0,0.0,1.0,100.0,8.72%,1.0,0.0,12.0,1.0,12.0,10.0,0,Chennai Super Kings
Chennai Super Kings,Mumbai Indians,"M Chinnaswamy Stadium, Bengaluru, Bangalore","23rd May, 2012",Chennai Super Kings,Ambati Rayudu,c Vijay b Ashwin,11.0,7.0,2.0,0.0,157.14,7.38%,,,,,,,0,Chennai Super Kings
Chennai Super Kings,Mumbai Indians,"M Chinnaswamy Stadium, Bengaluru, Bangalore","23rd May, 2012",Chennai Super Kings,Kieron Pollard,c Raina b Bravo,16.0,19.0,1.0,1.0,84.21,10.74%,3.0,0.0,26.0,1.0,8.67,10.0,0,Chennai Super Kings
Chennai Super Kings,Mumbai Indians,"M Chinnaswamy Stadium, Bengaluru, Bangalore","23rd May, 2012",Chennai Super Kings,Harbhajan Singh,c Raina b Hilfenhaus,1.0,4.0,0.0,0.0,25.0,0.67%,3.0,1.0,20.0,0.0,6.67,,0,Chennai Super Kings
Chennai Super Kings,Mumbai Indians,"M Chinnaswamy Stadium, Bengaluru, Bangalore","23rd May, 2012",Chennai Super Kings,Lasith Malinga,b Jadeja,17.0,16.0,1.0,1.0,106.25,11.41%,4.0,0.0,41.0,0.0,10.25,,0,Chennai Super Kings
Chennai Super Kings,Mumbai Indians,"M Chinnaswamy Stadium, Bengaluru, Bangalore","23rd May, 2012",Chennai Super Kings,Dhawal Kulkarni,not out,10.0,5.0,2.0,0.0,200.0,6.71%,4.0,0.0,46.0,3.0,11.5,30.0,1,Chennai Super Kings
Chennai Super Kings,Mumbai Indians,"M Chinnaswamy Stadium, Bengaluru, Bangalore","23rd May, 2012",Chennai Super Kings,R P Singh,not out,1.0,1.0,0.0,0.0,100.0,0.67%,4.0,0.0,34.0,0.0,8.5,,0,Chennai Super Kings
Chennai Super Kings,Mumbai Indians,"M Chinnaswamy Stadium, Bengaluru, Bangalore","23rd May, 2012",Chennai Super Kings,Shadab Jakati,,,,,,,,4.0,0.0,25.0,1.0,6.25,10.0,0,Mumbai Indians
Chennai Super Kings,Mumbai Indians,"M Chinnaswamy Stadium, Bengaluru, Bangalore","23rd May, 2012",Chennai Super Kings,Ben Hilfenhaus,,,,,,,,4.0,0.0,45.0,1.0,11.25,10.0,0,Mumbai Indians
Chennai Super Kings,Mumbai Indians,"M Chinnaswamy Stadium, Bengaluru, Bangalore","23rd May, 2012",Chennai Super Kings,Ravichandran Ashwin,,,,,,,,3.0,0.0,18.0,1.0,6.0,10.0,0,Mumbai Indians
Chennai Super Kings,Mumbai Indians,"M Chinnaswamy Stadium, Bengaluru, Bangalore","23rd May, 2012",Chennai Super Kings,Ravindra Jadeja,c Sharma b Kulkarni,1.0,2.0,0.0,0.0,50.0,0.53%,2.0,0.0,15.0,1.0,7.5,10.0,1,Mumbai Indians
Chennai Super Kings,Mumbai Indians,"M Chinnaswamy Stadium, Bengaluru, Bangalore","23rd May, 2012",Chennai Super Kings,Albie Morkel,,,,,,,,4.0,0.0,31.0,2.0,7.75,20.0,0,Mumbai Indians
Chennai Super Kings,Mumbai Indians,"M Chinnaswamy Stadium, Bengaluru, Bangalore","23rd May, 2012",Chennai Super Kings,Dwayne Bravo,not out,33.0,14.0,3.0,2.0,235.71,17.65%,3.0,0.0,10.0,2.0,3.33,20.0,0,Mumbai Indians
Chennai Super Kings,Kolkata Knight Riders,"MA Chidambaram Stadium, Chennai","27th May, 2012",Kolkata Knight Riders,Michael Hussey,b Kallis,54.0,43.0,4.0,2.0,125.58,28.42%,,,,,,,1,Kolkata Knight Riders
Chennai Super Kings,Kolkata Knight Riders,"MA Chidambaram Stadium, Chennai","27th May, 2012",Kolkata Knight Riders,Murali Vijay,c Shakib Al Hasan b Bhatia,42.0,32.0,4.0,1.0,131.25,22.11%,,,,,,,0,Kolkata Knight Riders
Chennai Super Kings,Kolkata Knight Riders,"MA Chidambaram Stadium, Chennai","27th May, 2012",Kolkata Knight Riders,Suresh Raina,c Lee b Shakib Al Hasan,73.0,38.0,3.0,5.0,192.11,38.42%,,,,,,,0,Kolkata Knight Riders
Chennai Super Kings,Kolkata Knight Riders,"MA Chidambaram Stadium, Chennai","27th May, 2012",Kolkata Knight Riders,M S Dhoni,not out,14.0,9.0,2.0,0.0,155.56,7.37%,,,,,,,0,Kolkata Knight Riders
Chennai Super Kings,Kolkata Knight Riders,"MA Chidambaram Stadium, Chennai","27th May, 2012",Kolkata Knight Riders,Ravindra Jadeja,,,,,,,,,,,,,,0,Kolkata Knight Riders
Chennai Super Kings,Kolkata Knight Riders,"MA Chidambaram Stadium, Chennai","27th May, 2012",Kolkata Knight Riders,Subramaniam Badrinath,,,,,,,,,,,,,,2,Kolkata Knight Riders
Chennai Super Kings,Kolkata Knight Riders,"MA Chidambaram Stadium, Chennai","27th May, 2012",Kolkata Knight Riders,Brett Lee,,,,,,,,4.0,0.0,42.0,0.0,10.5,,1,Chennai Super Kings
Chennai Super Kings,Kolkata Knight Riders,"MA Chidambaram Stadium, Chennai","27th May, 2012",Kolkata Knight Riders,Sunil Narine,,,,,,,,4.0,0.0,37.0,0.0,9.25,,0,Chennai Super Kings
Chennai Super Kings,Kolkata Knight Riders,"MA Chidambaram Stadium, Chennai","27th May, 2012",Kolkata Knight Riders,Iqbal Abdulla,,,,,,,,1.0,0.0,9.0,0.0,9.0,,0,Chennai Super Kings
Chennai Super Kings,Kolkata Knight Riders,"MA Chidambaram Stadium, Chennai","27th May, 2012",Kolkata Knight Riders,Rajat Bhatia,,,,,,,,3.0,0.0,23.0,1.0,7.67,10.0,0,Chennai Super Kings
Chennai Super Kings,Kolkata Knight Riders,"MA Chidambaram Stadium, Chennai","27th May, 2012",Kolkata Knight Riders,Manvinder Bisla,c Badrinath b Morkel,89.0,48.0,8.0,5.0,185.42,46.35%,,,,,,,0,Chennai Super Kings
Chennai Super Kings,Kolkata Knight Riders,"MA Chidambaram Stadium, Chennai","27th May, 2012",Kolkata Knight Riders,Gautam Gambhir,b Hilfenhaus,2.0,4.0,0.0,0.0,50.0,1.04%,,,,,,,0,Chennai Super Kings
Chennai Super Kings,Kolkata Knight Riders,"MA Chidambaram Stadium, Chennai","27th May, 2012",Kolkata Knight Riders,Jacques Kallis,c Jakati b Hilfenhaus,69.0,49.0,7.0,1.0,140.82,35.94%,4.0,0.0,34.0,1.0,8.5,10.0,0,Chennai Super Kings
Chennai Super Kings,Kolkata Knight Riders,"MA Chidambaram Stadium, Chennai","27th May, 2012",Kolkata Knight Riders,Laxmi Shukla,c Hussey b Bravo,3.0,6.0,0.0,0.0,50.0,1.56%,,,,,,,0,Chennai Super Kings
Chennai Super Kings,Kolkata Knight Riders,"MA Chidambaram Stadium, Chennai","27th May, 2012",Kolkata Knight Riders,Yusuf Pathan,c Badrinath b Ashwin,1.0,2.0,0.0,0.0,50.0,0.52%,1.0,0.0,17.0,0.0,17.0,,0,Chennai Super Kings
Chennai Super Kings,Kolkata Knight Riders,"MA Chidambaram Stadium, Chennai","27th May, 2012",Kolkata Knight Riders,Shakib Al Hasan,not out,11.0,7.0,1.0,0.0,157.14,5.73%,3.0,0.0,25.0,1.0,8.33,10.0,1,Chennai Super Kings
Chennai Super Kings,Kolkata Knight Riders,"MA Chidambaram Stadium, Chennai","27th May, 2012",Kolkata Knight Riders,Manoj Tiwary,not out,9.0,3.0,2.0,0.0,300.0,4.69%,,,,,,,0,Chennai Super Kings
Chennai Super Kings,Kolkata Knight Riders,"MA Chidambaram Stadium, Chennai","27th May, 2012",Kolkata Knight Riders,Ben Hilfenhaus,,,,,,,,4.0,0.0,25.0,2.0,6.25,20.0,0,Kolkata Knight Riders
Chennai Super Kings,Kolkata Knight Riders,"MA Chidambaram Stadium, Chennai","27th May, 2012",Kolkata Knight Riders,Albie Morkel,,,,,,,,4.0,0.0,38.0,1.0,9.5,10.0,0,Kolkata Knight Riders
Chennai Super Kings,Kolkata Knight Riders,"MA Chidambaram Stadium, Chennai","27th May, 2012",Kolkata Knight Riders,Ravichandran Ashwin,,,,,,,,4.0,0.0,41.0,1.0,10.25,10.0,0,Kolkata Knight Riders
Chennai Super Kings,Kolkata Knight Riders,"MA Chidambaram Stadium, Chennai","27th May, 2012",Kolkata Knight Riders,Dwayne Bravo,,,,,,,,3.4,0.0,49.0,1.0,13.36,10.0,0,Kolkata Knight Riders
Chennai Super Kings,Kolkata Knight Riders,"MA Chidambaram Stadium, Chennai","27th May, 2012",Kolkata Knight Riders,Shadab Jakati,,,,,,,,4.0,0.0,38.0,0.0,9.5,,1,Kolkata Knight Riders
Chennai Super Kings,Mumbai Indians,"MA Chidambaram Stadium, Chennai","4th April, 2012",Mumbai Indians,Faf du Plessis,run out,3.0,2.0,0.0,0.0,150.0,2.68%,,,,,,,0,Mumbai Indians
Chennai Super Kings,Mumbai Indians,"MA Chidambaram Stadium, Chennai","4th April, 2012",Mumbai Indians,Murali Vijay,c Harbhajan Singh b Franklin,10.0,17.0,1.0,0.0,58.82,8.93%,,,,,,,0,Mumbai Indians
Chennai Super Kings,Mumbai Indians,"MA Chidambaram Stadium, Chennai","4th April, 2012",Mumbai Indians,Suresh Raina,c Malinga b Ojha,36.0,26.0,2.0,1.0,138.46,32.14%,,,,,,,0,Mumbai Indians
Chennai Super Kings,Mumbai Indians,"MA Chidambaram Stadium, Chennai","4th April, 2012",Mumbai Indians,Subramaniam Badrinath,c Harbhajan Singh b Pollard,10.0,16.0,0.0,0.0,62.5,8.93%,,,,,,,0,Mumbai Indians
Chennai Super Kings,Mumbai Indians,"MA Chidambaram Stadium, Chennai","4th April, 2012",Mumbai Indians,M S Dhoni,run out,4.0,6.0,0.0,0.0,66.67,3.57%,,,,,,,1,Mumbai Indians
Chennai Super Kings,Mumbai Indians,"MA Chidambaram Stadium, Chennai","4th April, 2012",Mumbai Indians,Lasith Malinga,,,,,,,,3.5,0.0,16.0,2.0,4.17,20.0,1,Chennai Super Kings
Chennai Super Kings,Mumbai Indians,"MA Chidambaram Stadium, Chennai","4th April, 2012",Mumbai Indians,Abu Ahmed,,,,,,,,2.0,0.0,17.0,0.0,8.5,,0,Chennai Super Kings
Chennai Super Kings,Mumbai Indians,"MA Chidambaram Stadium, Chennai","4th April, 2012",Mumbai Indians,Harbhajan Singh,,,,,,,,4.0,0.0,24.0,0.0,6.0,,2,Chennai Super Kings
Chennai Super Kings,Mumbai Indians,"MA Chidambaram Stadium, Chennai","4th April, 2012",Mumbai Indians,Pragyan Ojha,,,,,,,,4.0,0.0,17.0,2.0,4.25,20.0,1,Chennai Super Kings
Chennai Super Kings,Mumbai Indians,"MA Chidambaram Stadium, Chennai","4th April, 2012",Mumbai Indians,Kieron Pollard,,,,,,,,4.0,0.0,15.0,2.0,3.75,20.0,1,Chennai Super Kings
Chennai Super Kings,Mumbai Indians,"MA Chidambaram Stadium, Chennai","4th April, 2012",Mumbai Indians,Richard Levi,c Bollinger b Bravo,50.0,35.0,6.0,3.0,142.86,43.48%,,,,,,,0,Chennai Super Kings
Chennai Super Kings,Mumbai Indians,"MA Chidambaram Stadium, Chennai","4th April, 2012",Mumbai Indians,Sachin Tendulkar,retired hurt,16.0,15.0,1.0,1.0,106.67,13.91%,,,,,,,0,Chennai Super Kings
Chennai Super Kings,Mumbai Indians,"MA Chidambaram Stadium, Chennai","4th April, 2012",Mumbai Indians,Rohit Sharma,c â€ Dhoni b Bollinger,0.0,3.0,0.0,0.0,0.0,,,,,,,,1,Chennai Super Kings
Chennai Super Kings,Mumbai Indians,"MA Chidambaram Stadium, Chennai","4th April, 2012",Mumbai Indians,Ambati Rayudu,not out,18.0,18.0,0.0,1.0,100.0,15.65%,,,,,,,0,Chennai Super Kings
Chennai Super Kings,Mumbai Indians,"MA Chidambaram Stadium, Chennai","4th April, 2012",Mumbai Indians,James Franklin,not out,25.0,30.0,2.0,0.0,83.33,21.74%,2.0,0.0,18.0,1.0,9.0,10.0,0,Chennai Super Kings
Chennai Super Kings,Mumbai Indians,"MA Chidambaram Stadium, Chennai","4th April, 2012",Mumbai Indians,Dinesh Karthikâ€ ,,,,,,,,,,,,,,0,Chennai Super Kings
Chennai Super Kings,Mumbai Indians,"MA Chidambaram Stadium, Chennai","4th April, 2012",Mumbai Indians,Harbhajan Singh*,,,,,,,,,,,,,,0,Chennai Super Kings
Chennai Super Kings,Mumbai Indians,"MA Chidambaram Stadium, Chennai","4th April, 2012",Mumbai Indians,Albie Morkel,,,,,,,,4.0,0.0,20.0,0.0,5.0,,0,Mumbai Indians
Chennai Super Kings,Mumbai Indians,"MA Chidambaram Stadium, Chennai","4th April, 2012",Mumbai Indians,Doug Bollinger,c Sharma b Malinga,3.0,5.0,0.0,0.0,60.0,2.68%,3.5,0.0,34.0,1.0,8.87,10.0,1,Mumbai Indians
Chennai Super Kings,Mumbai Indians,"MA Chidambaram Stadium, Chennai","4th April, 2012",Mumbai Indians,Ravichandran Ashwin,run out,3.0,5.0,0.0,0.0,60.0,2.68%,4.0,0.0,20.0,0.0,5.0,,0,Mumbai Indians
Chennai Super Kings,Mumbai Indians,"MA Chidambaram Stadium, Chennai","4th April, 2012",Mumbai Indians,Ravindra Jadeja,b Malinga,3.0,5.0,0.0,0.0,60.0,2.68%,1.0,0.0,16.0,0.0,16.0,,0,Mumbai Indians
Chennai Super Kings,Mumbai Indians,"MA Chidambaram Stadium, Chennai","4th April, 2012",Mumbai Indians,Dwayne Bravo,c Pollard b Ojha,19.0,19.0,3.0,0.0,100.0,16.96%,3.0,0.0,14.0,1.0,4.67,10.0,0,Mumbai Indians
Chennai Super Kings,Mumbai Indians,"MA Chidambaram Stadium, Chennai","4th April, 2012",Mumbai Indians,Shadab Jakati,not out,6.0,10.0,0.0,0.0,60.0,5.36%,1.0,0.0,8.0,0.0,8.0,,0,Mumbai Indians
Kolkata Knight Riders,Royal Challengers Bangalore,"M Chinnaswamy Stadium, Bengaluru, Bangalore","10th April, 2012",Kolkata Knight Riders,Gautam Gambhir,c Patel b Khan,64.0,39.0,9.0,1.0,164.1,38.79%,,,,,,,1,Royal Challengers Bangalore
