batting_first,batting_second,venue,date,winner,player_name,dismissal,runs_scored,balls_faced,fours,sixes,strike_rate,percent_runs,overs,maidens,runs_given,wickets_taken,economy,percent_wickets,catches,opponent
Kolkata Knight Riders,Rajasthan Royals,"Eden Gardens, Kolkata","23rd May, 2018",Kolkata Knight Riders,Ajinkya Rahane,c & b Kuldeep Yadav,46.0,41.0,4.0,1.0,112.2,31.94%,,,,,,,1,Kolkata Knight Riders
Kolkata Knight Riders,Rajasthan Royals,"Eden Gardens, Kolkata","23rd May, 2018",Kolkata Knight Riders,Rahul Tripathi,c & b Chawla,20.0,13.0,1.0,2.0,153.85,13.89%,,,,,,,0,Kolkata Knight Riders
Kolkata Knight Riders,Rajasthan Royals,"Eden Gardens, Kolkata","23rd May, 2018",Kolkata Knight Riders,Sanju Samson,c Scantlebury-Searles b Chawla,50.0,38.0,4.0,2.0,131.58,34.72%,,,,,,,0,Kolkata Knight Riders
Kolkata Knight Riders,Rajasthan Royals,"Eden Gardens, Kolkata","23rd May, 2018",Kolkata Knight Riders,Heinrich Klaasen,not out,18.0,18.0,1.0,0.0,100.0,12.50%,,,,,,,1,Kolkata Knight Riders
Kolkata Knight Riders,Rajasthan Royals,"Eden Gardens, Kolkata","23rd May, 2018",Kolkata Knight Riders,Stuart Binny,c Lynn b Prasidh Krishna,0.0,3.0,0.0,0.0,0.0,,,,,,,,0,Kolkata Knight Riders
Kolkata Knight Riders,Rajasthan Royals,"Eden Gardens, Kolkata","23rd May, 2018",Kolkata Knight Riders,Krishnappa Gowtham,not out,9.0,7.0,1.0,0.0,128.57,6.25%,3.0,0.0,15.0,2.0,5.0,20.0,0,Kolkata Knight Riders
Kolkata Knight Riders,Rajasthan Royals,"Eden Gardens, Kolkata","23rd May, 2018",Kolkata Knight Riders,Andre Russell,,,,,,,,3.0,0.0,22.0,0.0,7.33,,0,Rajasthan Royals
Kolkata Knight Riders,Rajasthan Royals,"Eden Gardens, Kolkata","23rd May, 2018",Kolkata Knight Riders,Prasidh Krishna,,,,,,,,4.0,0.0,28.0,1.0,7.0,10.0,0,Rajasthan Royals
Kolkata Knight Riders,Rajasthan Royals,"Eden Gardens, Kolkata","23rd May, 2018",Kolkata Knight Riders,Piyush Chawla,not out,0.0,0.0,0.0,0.0,0.0,,4.0,0.0,24.0,2.0,6.0,20.0,0,Rajasthan Royals
Kolkata Knight Riders,Rajasthan Royals,"Eden Gardens, Kolkata","23rd May, 2018",Kolkata Knight Riders,Sunil Narine,st â€ Klaasen b Gowtham,4.0,2.0,1.0,0.0,200.0,2.37%,4.0,0.0,39.0,0.0,9.75,,0,Rajasthan Royals
Kolkata Knight Riders,Rajasthan Royals,"Eden Gardens, Kolkata","23rd May, 2018",Kolkata Knight Riders,Kuldeep Yadav,,,,,,,,4.0,0.0,18.0,1.0,4.5,10.0,0,Rajasthan Royals
Kolkata Knight Riders,Rajasthan Royals,"Eden Gardens, Kolkata","23rd May, 2018",Kolkata Knight Riders,Javon Scantlebury-Searles,c Archer b Laughlin,2.0,5.0,0.0,0.0,40.0,1.18%,1.0,0.0,13.0,0.0,13.0,,1,Rajasthan Royals
Sunrisers Hyderabad,Chennai Super Kings,"Wankhede Stadium, Mumbai","22nd May, 2018",Chennai Super Kings,Shikhar Dhawan,b Chahar,0.0,1.0,0.0,0.0,0.0,,,,,,,,1,Chennai Super Kings
Sunrisers Hyderabad,Chennai Super Kings,"Wankhede Stadium, Mumbai","22nd May, 2018",Chennai Super Kings,Shreevats Goswami,c & b Ngidi,12.0,9.0,2.0,0.0,133.33,8.63%,,,,,,,1,Chennai Super Kings
Sunrisers Hyderabad,Chennai Super Kings,"Wankhede Stadium, Mumbai","22nd May, 2018",Chennai Super Kings,Kane Williamson,c â€ Dhoni b Thakur,24.0,15.0,4.0,0.0,160.0,17.27%,,,,,,,0,Chennai Super Kings
Sunrisers Hyderabad,Chennai Super Kings,"Wankhede Stadium, Mumbai","22nd May, 2018",Chennai Super Kings,Manish Pandey,c & b Jadeja,8.0,16.0,0.0,0.0,50.0,5.76%,,,,,,,0,Chennai Super Kings
Sunrisers Hyderabad,Chennai Super Kings,"Wankhede Stadium, Mumbai","22nd May, 2018",Chennai Super Kings,Yusuf Pathan,c & b Bravo,24.0,29.0,3.0,0.0,82.76,17.27%,,,,,,,0,Chennai Super Kings
Sunrisers Hyderabad,Chennai Super Kings,"Wankhede Stadium, Mumbai","22nd May, 2018",Chennai Super Kings,Lungi Ngidi,,,,,,,,4.0,0.0,20.0,1.0,5.0,10.0,0,Sunrisers Hyderabad
Sunrisers Hyderabad,Chennai Super Kings,"Wankhede Stadium, Mumbai","22nd May, 2018",Chennai Super Kings,Shane Watson,c â€ Goswami b Kumar,0.0,5.0,0.0,0.0,0.0,,,,,,,,0,Sunrisers Hyderabad
Sunrisers Hyderabad,Chennai Super Kings,"Wankhede Stadium, Mumbai","22nd May, 2018",Chennai Super Kings,Faf du Plessis,not out,67.0,42.0,5.0,4.0,159.52,47.86%,,,,,,,0,Sunrisers Hyderabad
Sunrisers Hyderabad,Chennai Super Kings,"Wankhede Stadium, Mumbai","22nd May, 2018",Chennai Super Kings,Suresh Raina,b Kaul,22.0,13.0,4.0,0.0,169.23,15.71%,,,,,,,0,Sunrisers Hyderabad
Sunrisers Hyderabad,Chennai Super Kings,"Wankhede Stadium, Mumbai","22nd May, 2018",Chennai Super Kings,Ambati Rayudu,b Kaul,0.0,1.0,0.0,0.0,0.0,,,,,,,,0,Sunrisers Hyderabad
Sunrisers Hyderabad,Chennai Super Kings,"Wankhede Stadium, Mumbai","22nd May, 2018",Chennai Super Kings,M S Dhoni,b Rashid Khan,9.0,18.0,1.0,0.0,50.0,6.43%,,,,,,,2,Sunrisers Hyderabad
Sunrisers Hyderabad,Chennai Super Kings,"Wankhede Stadium, Mumbai","22nd May, 2018",Chennai Super Kings,Dwayne Bravo,c Dhawan b Rashid Khan,7.0,11.0,0.0,0.0,63.64,5.00%,4.0,0.0,25.0,2.0,6.25,20.0,0,Sunrisers Hyderabad
Sunrisers Hyderabad,Chennai Super Kings,"Wankhede Stadium, Mumbai","22nd May, 2018",Chennai Super Kings,Ravindra Jadeja,c & b Sandeep Sharma,3.0,5.0,0.0,0.0,60.0,2.14%,4.0,0.0,13.0,1.0,3.25,10.0,0,Sunrisers Hyderabad
Sunrisers Hyderabad,Chennai Super Kings,"Wankhede Stadium, Mumbai","22nd May, 2018",Chennai Super Kings,Deepak Chahar,c Brathwaite b Sandeep Sharma,10.0,6.0,0.0,1.0,166.67,7.14%,4.0,0.0,31.0,1.0,7.75,10.0,0,Sunrisers Hyderabad
Sunrisers Hyderabad,Chennai Super Kings,"Wankhede Stadium, Mumbai","22nd May, 2018",Chennai Super Kings,Harbhajan Singh,run out,2.0,9.0,0.0,0.0,22.22,1.43%,,,,,,,0,Sunrisers Hyderabad
Sunrisers Hyderabad,Chennai Super Kings,"Wankhede Stadium, Mumbai","22nd May, 2018",Chennai Super Kings,Shardul Thakur,not out,15.0,5.0,3.0,0.0,300.0,10.71%,4.0,0.0,50.0,1.0,12.5,10.0,0,Sunrisers Hyderabad
Sunrisers Hyderabad,Chennai Super Kings,"Wankhede Stadium, Mumbai","22nd May, 2018",Chennai Super Kings,Bhuvneshwar Kumar,,,,,,,,3.1,0.0,14.0,1.0,4.42,10.0,0,Chennai Super Kings
Sunrisers Hyderabad,Chennai Super Kings,"Wankhede Stadium, Mumbai","22nd May, 2018",Chennai Super Kings,Sandeep Sharma,,,,,,,,3.0,0.0,30.0,2.0,10.0,20.0,0,Chennai Super Kings
Sunrisers Hyderabad,Chennai Super Kings,"Wankhede Stadium, Mumbai","22nd May, 2018",Chennai Super Kings,Siddarth Kaul,,,,,,,,4.0,0.0,32.0,2.0,8.0,20.0,0,Chennai Super Kings
Sunrisers Hyderabad,Chennai Super Kings,"Wankhede Stadium, Mumbai","22nd May, 2018",Chennai Super Kings,Carlos Brathwaite,not out,43.0,29.0,1.0,4.0,148.28,30.94%,3.0,0.0,31.0,0.0,10.33,,1,Chennai Super Kings
Sunrisers Hyderabad,Chennai Super Kings,"Wankhede Stadium, Mumbai","22nd May, 2018",Chennai Super Kings,Rashid Khan,,,,,,,,4.0,0.0,11.0,2.0,2.75,20.0,0,Chennai Super Kings
Sunrisers Hyderabad,Chennai Super Kings,"Wankhede Stadium, Mumbai","22nd May, 2018",Chennai Super Kings,Shakib Al Hasan,c â€ Dhoni b Bravo,12.0,10.0,2.0,0.0,120.0,8.63%,2.0,0.0,20.0,0.0,10.0,,0,Chennai Super Kings
Sunrisers Hyderabad,Kolkata Knight Riders,"Eden Gardens, Kolkata","25th May, 2018",Sunrisers Hyderabad,Wriddhiman Saha,st â€ Karthik b Chawla,35.0,27.0,5.0,0.0,129.63,20.11%,,,,,,,0,Kolkata Knight Riders
Sunrisers Hyderabad,Kolkata Knight Riders,"Eden Gardens, Kolkata","25th May, 2018",Sunrisers Hyderabad,Shikhar Dhawan,lbw b Kuldeep Yadav,34.0,24.0,4.0,1.0,141.67,19.54%,,,,,,,1,Kolkata Knight Riders
Sunrisers Hyderabad,Kolkata Knight Riders,"Eden Gardens, Kolkata","25th May, 2018",Sunrisers Hyderabad,Kane Williamson,c â€ Karthik b Kuldeep Yadav,3.0,3.0,0.0,0.0,100.0,1.72%,,,,,,,0,Kolkata Knight Riders
Sunrisers Hyderabad,Kolkata Knight Riders,"Eden Gardens, Kolkata","25th May, 2018",Sunrisers Hyderabad,Deepak Hooda,c Chawla b Narine,19.0,19.0,0.0,1.0,100.0,10.92%,,,,,,,0,Kolkata Knight Riders
Sunrisers Hyderabad,Kolkata Knight Riders,"Eden Gardens, Kolkata","25th May, 2018",Sunrisers Hyderabad,Yusuf Pathan,c Chawla b Shivam Mavi,3.0,7.0,0.0,0.0,42.86,1.72%,,,,,,,0,Kolkata Knight Riders
Sunrisers Hyderabad,Kolkata Knight Riders,"Eden Gardens, Kolkata","25th May, 2018",Sunrisers Hyderabad,Chris Lynn,lbw b Rashid Khan,48.0,31.0,6.0,2.0,154.84,30.00%,,,,,,,0,Sunrisers Hyderabad
Sunrisers Hyderabad,Kolkata Knight Riders,"Eden Gardens, Kolkata","25th May, 2018",Sunrisers Hyderabad,Sunil Narine,c Brathwaite b Kaul,26.0,13.0,4.0,1.0,200.0,16.25%,4.0,0.0,24.0,1.0,6.0,10.0,0,Sunrisers Hyderabad
Sunrisers Hyderabad,Kolkata Knight Riders,"Eden Gardens, Kolkata","25th May, 2018",Sunrisers Hyderabad,Nitish Rana,run out,22.0,16.0,1.0,2.0,137.5,13.75%,,,,,,,0,Sunrisers Hyderabad
Sunrisers Hyderabad,Kolkata Knight Riders,"Eden Gardens, Kolkata","25th May, 2018",Sunrisers Hyderabad,Robin Uthappa,b Rashid Khan,2.0,8.0,0.0,0.0,25.0,1.25%,,,,,,,0,Sunrisers Hyderabad
Sunrisers Hyderabad,Kolkata Knight Riders,"Eden Gardens, Kolkata","25th May, 2018",Sunrisers Hyderabad,Dinesh Karthik,b Shakib Al Hasan,8.0,6.0,1.0,0.0,133.33,5.00%,,,,,,,1,Sunrisers Hyderabad
Sunrisers Hyderabad,Kolkata Knight Riders,"Eden Gardens, Kolkata","25th May, 2018",Sunrisers Hyderabad,Shubman Gill,c Rashid Khan b Brathwaite,30.0,20.0,2.0,1.0,150.0,18.75%,,,,,,,0,Sunrisers Hyderabad
Sunrisers Hyderabad,Kolkata Knight Riders,"Eden Gardens, Kolkata","25th May, 2018",Sunrisers Hyderabad,Andre Russell,c Dhawan b Rashid Khan,3.0,7.0,0.0,0.0,42.86,1.88%,1.0,0.0,9.0,0.0,9.0,,0,Sunrisers Hyderabad
Sunrisers Hyderabad,Kolkata Knight Riders,"Eden Gardens, Kolkata","25th May, 2018",Sunrisers Hyderabad,Piyush Chawla,b Kaul,12.0,12.0,0.0,1.0,100.0,7.50%,3.0,0.0,22.0,1.0,7.33,10.0,2,Sunrisers Hyderabad
Sunrisers Hyderabad,Kolkata Knight Riders,"Eden Gardens, Kolkata","25th May, 2018",Sunrisers Hyderabad,Shivam Mavi,c Rashid Khan b Brathwaite,6.0,4.0,1.0,0.0,150.0,3.75%,4.0,0.0,33.0,1.0,8.25,10.0,0,Sunrisers Hyderabad
Sunrisers Hyderabad,Kolkata Knight Riders,"Eden Gardens, Kolkata","25th May, 2018",Sunrisers Hyderabad,Kuldeep Yadav,not out,0.0,3.0,0.0,0.0,0.0,,4.0,0.0,29.0,2.0,7.25,20.0,0,Sunrisers Hyderabad
Sunrisers Hyderabad,Kolkata Knight Riders,"Eden Gardens, Kolkata","25th May, 2018",Sunrisers Hyderabad,Prasidh Krishna,not out,0.0,0.0,0.0,0.0,0.0,,4.0,0.0,56.0,0.0,14.0,,0,Sunrisers Hyderabad
Sunrisers Hyderabad,Kolkata Knight Riders,"Eden Gardens, Kolkata","25th May, 2018",Sunrisers Hyderabad,Bhuvneshwar Kumar,,,,,,,,4.0,0.0,38.0,0.0,9.5,,0,Kolkata Knight Riders
Sunrisers Hyderabad,Kolkata Knight Riders,"Eden Gardens, Kolkata","25th May, 2018",Sunrisers Hyderabad,Khaleel Ahmed,,,,,,,,3.0,0.0,38.0,0.0,12.67,,0,Kolkata Knight Riders
Sunrisers Hyderabad,Kolkata Knight Riders,"Eden Gardens, Kolkata","25th May, 2018",Sunrisers Hyderabad,Siddarth Kaul,,,,,,,,4.0,0.0,32.0,2.0,8.0,20.0,0,Kolkata Knight Riders
Sunrisers Hyderabad,Kolkata Knight Riders,"Eden Gardens, Kolkata","25th May, 2018",Sunrisers Hyderabad,Rashid Khan,not out,34.0,10.0,2.0,4.0,340.0,19.54%,4.0,0.0,19.0,3.0,4.75,30.0,2,Kolkata Knight Riders
Sunrisers Hyderabad,Kolkata Knight Riders,"Eden Gardens, Kolkata","25th May, 2018",Sunrisers Hyderabad,Carlos Brathwaite,run out,8.0,4.0,0.0,1.0,200.0,4.60%,2.0,0.0,15.0,2.0,7.5,20.0,1,Kolkata Knight Riders
Sunrisers Hyderabad,Kolkata Knight Riders,"Eden Gardens, Kolkata","25th May, 2018",Sunrisers Hyderabad,Shakib Al Hasan,run out,28.0,24.0,4.0,0.0,116.67,16.09%,3.0,0.0,16.0,1.0,5.33,10.0,0,Kolkata Knight Riders
Sunrisers Hyderabad,Chennai Super Kings,"Wankhede Stadium, Mumbai","27th May, 2018",Chennai Super Kings,Shreevats Goswami,run out,5.0,5.0,0.0,0.0,100.0,2.81%,,,,,,,1,Chennai Super Kings
Sunrisers Hyderabad,Chennai Super Kings,"Wankhede Stadium, Mumbai","27th May, 2018",Chennai Super Kings,Shikhar Dhawan,b Jadeja,26.0,25.0,2.0,1.0,104.0,14.61%,,,,,,,0,Chennai Super Kings
Sunrisers Hyderabad,Chennai Super Kings,"Wankhede Stadium, Mumbai","27th May, 2018",Chennai Super Kings,Kane Williamson,st â€ Dhoni b Sharma,47.0,36.0,5.0,2.0,130.56,26.40%,,,,,,,0,Chennai Super Kings
Sunrisers Hyderabad,Chennai Super Kings,"Wankhede Stadium, Mumbai","27th May, 2018",Chennai Super Kings,Yusuf Pathan,not out,45.0,25.0,4.0,2.0,180.0,25.28%,,,,,,,0,Chennai Super Kings
Sunrisers Hyderabad,Chennai Super Kings,"Wankhede Stadium, Mumbai","27th May, 2018",Chennai Super Kings,Deepak Hooda,c sub b Ngidi,3.0,4.0,0.0,0.0,75.0,1.69%,,,,,,,0,Chennai Super Kings
Sunrisers Hyderabad,Chennai Super Kings,"Wankhede Stadium, Mumbai","27th May, 2018",Chennai Super Kings,Deepak Chahar,,,,,,,,4.0,0.0,25.0,0.0,6.25,,0,Sunrisers Hyderabad
Sunrisers Hyderabad,Chennai Super Kings,"Wankhede Stadium, Mumbai","27th May, 2018",Chennai Super Kings,Lungi Ngidi,,,,,,,,4.0,1.0,26.0,1.0,6.5,10.0,0,Sunrisers Hyderabad
Sunrisers Hyderabad,Chennai Super Kings,"Wankhede Stadium, Mumbai","27th May, 2018",Chennai Super Kings,Shardul Thakur,,,,,,,,3.0,0.0,31.0,1.0,10.33,10.0,0,Sunrisers Hyderabad
Sunrisers Hyderabad,Chennai Super Kings,"Wankhede Stadium, Mumbai","27th May, 2018",Chennai Super Kings,Karn Sharma,,,,,,,,3.0,0.0,25.0,1.0,8.33,10.0,0,Sunrisers Hyderabad
Sunrisers Hyderabad,Chennai Super Kings,"Wankhede Stadium, Mumbai","27th May, 2018",Chennai Super Kings,Dwayne Bravo,,,,,,,,4.0,0.0,46.0,1.0,11.5,10.0,0,Sunrisers Hyderabad
Sunrisers Hyderabad,Chennai Super Kings,"Wankhede Stadium, Mumbai","27th May, 2018",Chennai Super Kings,Ravindra Jadeja,,,,,,,,2.0,0.0,24.0,1.0,12.0,10.0,0,Sunrisers Hyderabad
Sunrisers Hyderabad,Chennai Super Kings,"Wankhede Stadium, Mumbai","27th May, 2018",Chennai Super Kings,Shane Watson,not out,117.0,57.0,11.0,8.0,205.26,64.64%,,,,,,,0,Sunrisers Hyderabad
Sunrisers Hyderabad,Chennai Super Kings,"Wankhede Stadium, Mumbai","27th May, 2018",Chennai Super Kings,Faf du Plessis,c & b Sandeep Sharma,10.0,11.0,1.0,0.0,90.91,5.52%,,,,,,,0,Sunrisers Hyderabad
Sunrisers Hyderabad,Chennai Super Kings,"Wankhede Stadium, Mumbai","27th May, 2018",Chennai Super Kings,Suresh Raina,c â€ Goswami b Brathwaite,32.0,24.0,3.0,1.0,133.33,17.68%,,,,,,,1,Sunrisers Hyderabad
Sunrisers Hyderabad,Chennai Super Kings,"Wankhede Stadium, Mumbai","27th May, 2018",Chennai Super Kings,Ambati Rayudu,not out,16.0,19.0,1.0,1.0,84.21,8.84%,,,,,,,1,Sunrisers Hyderabad
Sunrisers Hyderabad,Chennai Super Kings,"Wankhede Stadium, Mumbai","27th May, 2018",Chennai Super Kings,M S Dhoni*â€ ,,,,,,,,,,,,,,0,Sunrisers Hyderabad
Sunrisers Hyderabad,Chennai Super Kings,"Wankhede Stadium, Mumbai","27th May, 2018",Chennai Super Kings,Bhuvneshwar Kumar,,,,,,,,4.0,1.0,17.0,0.0,4.25,,0,Chennai Super Kings
Sunrisers Hyderabad,Chennai Super Kings,"Wankhede Stadium, Mumbai","27th May, 2018",Chennai Super Kings,Sandeep Sharma,,,,,,,,4.0,0.0,52.0,1.0,13.0,10.0,0,Chennai Super Kings
Sunrisers Hyderabad,Chennai Super Kings,"Wankhede Stadium, Mumbai","27th May, 2018",Chennai Super Kings,Siddarth Kaul,,,,,,,,3.0,0.0,43.0,0.0,14.33,,0,Chennai Super Kings
Sunrisers Hyderabad,Chennai Super Kings,"Wankhede Stadium, Mumbai","27th May, 2018",Chennai Super Kings,Rashid Khan,,,,,,,,4.0,1.0,24.0,0.0,6.0,,0,Chennai Super Kings
Sunrisers Hyderabad,Chennai Super Kings,"Wankhede Stadium, Mumbai","27th May, 2018",Chennai Super Kings,Shakib Al Hasan,c Raina b Bravo,23.0,15.0,2.0,1.0,153.33,12.92%,1.0,0.0,15.0,0.0,15.0,,0,Chennai Super Kings
Sunrisers Hyderabad,Chennai Super Kings,"Wankhede Stadium, Mumbai","27th May, 2018",Chennai Super Kings,Carlos Brathwaite,c Rayudu b Thakur,21.0,11.0,0.0,3.0,190.91,11.80%,2.3,0.0,27.0,1.0,10.8,10.0,0,Chennai Super Kings
Mumbai Indians,Chennai Super Kings,"Wankhede Stadium, Mumbai","7th April, 2018",Chennai Super Kings,Rohit Sharma,c Rayudu b Watson,15.0,18.0,1.0,1.0,83.33,9.09%,,,,,,,1,Chennai Super Kings
Mumbai Indians,Chennai Super Kings,"Wankhede Stadium, Mumbai","7th April, 2018",Chennai Super Kings,Evin Lewis,lbw b Chahar,0.0,2.0,0.0,0.0,0.0,,,,,,,,1,Chennai Super Kings
Mumbai Indians,Chennai Super Kings,"Wankhede Stadium, Mumbai","7th April, 2018",Chennai Super Kings,Ishan Kishan,c Wood b Imran Tahir,40.0,29.0,4.0,1.0,137.93,24.24%,,,,,,,0,Chennai Super Kings
Mumbai Indians,Chennai Super Kings,"Wankhede Stadium, Mumbai","7th April, 2018",Chennai Super Kings,Suryakumar Yadav,c Harbhajan Singh b Watson,43.0,29.0,6.0,1.0,148.28,26.06%,,,,,,,1,Chennai Super Kings
Mumbai Indians,Chennai Super Kings,"Wankhede Stadium, Mumbai","7th April, 2018",Chennai Super Kings,Krunal Pandya,not out,41.0,22.0,5.0,2.0,186.36,24.85%,,,,,,,0,Chennai Super Kings
Mumbai Indians,Chennai Super Kings,"Wankhede Stadium, Mumbai","7th April, 2018",Chennai Super Kings,Kieron Pollard,,,,,,,,,,,,,,0,Chennai Super Kings
Mumbai Indians,Chennai Super Kings,"Wankhede Stadium, Mumbai","7th April, 2018",Chennai Super Kings,Shane Watson,c Lewis b HH Pandya,16.0,14.0,1.0,1.0,114.29,9.47%,4.0,0.0,29.0,2.0,7.25,20.0,0,Mumbai Indians
Mumbai Indians,Chennai Super Kings,"Wankhede Stadium, Mumbai","7th April, 2018",Chennai Super Kings,Ambati Rayudu,lbw b Markande,22.0,19.0,4.0,0.0,115.79,13.02%,,,,,,,1,Mumbai Indians
Mumbai Indians,Chennai Super Kings,"Wankhede Stadium, Mumbai","7th April, 2018",Chennai Super Kings,Suresh Raina,c KH Pandya b HH Pandya,4.0,6.0,0.0,0.0,66.67,2.37%,,,,,,,0,Mumbai Indians
Mumbai Indians,Chennai Super Kings,"Wankhede Stadium, Mumbai","7th April, 2018",Chennai Super Kings,Kedar Jadhav,not out,24.0,22.0,1.0,2.0,109.09,14.20%,,,,,,,0,Mumbai Indians
Mumbai Indians,Chennai Super Kings,"Wankhede Stadium, Mumbai","7th April, 2018",Chennai Super Kings,M S Dhoni,lbw b Markande,5.0,5.0,0.0,0.0,100.0,2.96%,,,,,,,0,Mumbai Indians
Mumbai Indians,Chennai Super Kings,"Wankhede Stadium, Mumbai","7th April, 2018",Chennai Super Kings,Ravindra Jadeja,c Yadav b Mustafizur Rahman,12.0,13.0,1.0,0.0,92.31,7.10%,1.0,0.0,9.0,0.0,9.0,,0,Mumbai Indians
Mumbai Indians,Chennai Super Kings,"Wankhede Stadium, Mumbai","7th April, 2018",Chennai Super Kings,Dwayne Bravo,c Sharma b Bumrah,68.0,30.0,3.0,7.0,226.67,40.24%,4.0,0.0,25.0,0.0,6.25,,0,Mumbai Indians
Mumbai Indians,Chennai Super Kings,"Wankhede Stadium, Mumbai","7th April, 2018",Chennai Super Kings,Deepak Chahar,st â€ Ishan Kishan b Markande,0.0,1.0,0.0,0.0,0.0,,3.0,0.0,14.0,1.0,4.67,10.0,0,Mumbai Indians
Mumbai Indians,Chennai Super Kings,"Wankhede Stadium, Mumbai","7th April, 2018",Chennai Super Kings,Harbhajan Singh,c Bumrah b McClenaghan,8.0,5.0,1.0,0.0,160.0,4.73%,2.0,0.0,14.0,0.0,7.0,,1,Mumbai Indians
Mumbai Indians,Chennai Super Kings,"Wankhede Stadium, Mumbai","7th April, 2018",Chennai Super Kings,Mark Wood,c Mustafizur Rahman b HH Pandya,1.0,3.0,0.0,0.0,33.33,0.59%,4.0,0.0,49.0,0.0,12.25,,1,Mumbai Indians
Mumbai Indians,Chennai Super Kings,"Wankhede Stadium, Mumbai","7th April, 2018",Chennai Super Kings,Imran Tahir,not out,2.0,2.0,0.0,0.0,100.0,1.18%,2.0,0.0,23.0,1.0,11.5,10.0,0,Mumbai Indians
Mumbai Indians,Chennai Super Kings,"Wankhede Stadium, Mumbai","7th April, 2018",Chennai Super Kings,Mitchell McClenaghan,,,,,,,,4.0,0.0,44.0,1.0,11.0,10.0,0,Chennai Super Kings
Mumbai Indians,Chennai Super Kings,"Wankhede Stadium, Mumbai","7th April, 2018",Chennai Super Kings,Mustafizur Rahman,,,,,,,,3.5,0.0,39.0,1.0,10.17,10.0,1,Chennai Super Kings
Mumbai Indians,Chennai Super Kings,"Wankhede Stadium, Mumbai","7th April, 2018",Chennai Super Kings,Jasprit Bumrah,,,,,,,,4.0,0.0,37.0,1.0,9.25,10.0,1,Chennai Super Kings
Mumbai Indians,Chennai Super Kings,"Wankhede Stadium, Mumbai","7th April, 2018",Chennai Super Kings,Hardik Pandya,not out,22.0,20.0,2.0,0.0,110.0,13.33%,4.0,0.0,24.0,3.0,6.0,30.0,0,Chennai Super Kings
Mumbai Indians,Chennai Super Kings,"Wankhede Stadium, Mumbai","7th April, 2018",Chennai Super Kings,Mayank Markande,,,,,,,,4.0,0.0,23.0,3.0,5.75,30.0,0,Chennai Super Kings
Kolkata Knight Riders,Sunrisers Hyderabad,"Eden Gardens, Kolkata","14th April, 2018",Sunrisers Hyderabad,Robin Uthappa,c â€ Saha b Kumar,3.0,8.0,0.0,0.0,37.5,2.17%,,,,,,,0,Sunrisers Hyderabad
Kolkata Knight Riders,Sunrisers Hyderabad,"Eden Gardens, Kolkata","14th April, 2018",Sunrisers Hyderabad,Chris Lynn,c & b Shakib Al Hasan,49.0,34.0,7.0,1.0,144.12,35.51%,,,,,,,0,Sunrisers Hyderabad
