batting_first,batting_second,venue,date,winner,player_name,dismissal,runs_scored,balls_faced,fours,sixes,strike_rate,percent_runs,overs,maidens,runs_given,wickets_taken,economy,percent_wickets,catches,opponent
Royal Challengers Bangalore,Lucknow Super Giants,"Eden Gardens, Kolkata","25th May, 2022",Royal Challengers Bangalore,Quinton de Kock,c du Plessis b Mohammed Siraj,6.0,5.0,0.0,1.0,120.0,3.11%,,,,,,,1,Royal Challengers Bangalore
Royal Challengers Bangalore,Lucknow Super Giants,"Eden Gardens, Kolkata","25th May, 2022",Royal Challengers Bangalore,KL Rahul,c Shahbaz Ahmed b Hazlewood,79.0,58.0,3.0,5.0,136.21,40.93%,,,,,,,1,Royal Challengers Bangalore
Royal Challengers Bangalore,Lucknow Super Giants,"Eden Gardens, Kolkata","25th May, 2022",Royal Challengers Bangalore,Manan Vohra,c Shahbaz Ahmed b Hazlewood,19.0,11.0,1.0,2.0,172.73,9.84%,,,,,,,0,Royal Challengers Bangalore
Royal Challengers Bangalore,Lucknow Super Giants,"Eden Gardens, Kolkata","25th May, 2022",Royal Challengers Bangalore,Deepak Hooda,b Wanindu Hasaranga,45.0,26.0,1.0,4.0,173.08,23.32%,,,,,,,0,Royal Challengers Bangalore
Royal Challengers Bangalore,Lucknow Super Giants,"Eden Gardens, Kolkata","25th May, 2022",Royal Challengers Bangalore,Marcus Stoinis,c Patidar b Patel,9.0,9.0,0.0,1.0,100.0,4.66%,,,,,,,0,Royal Challengers Bangalore
Royal Challengers Bangalore,Lucknow Super Giants,"Eden Gardens, Kolkata","25th May, 2022",Royal Challengers Bangalore,Evin Lewis,not out,2.0,6.0,0.0,0.0,33.33,1.04%,,,,,,,1,Royal Challengers Bangalore
Royal Challengers Bangalore,Lucknow Super Giants,"Eden Gardens, Kolkata","25th May, 2022",Royal Challengers Bangalore,Krunal Pandya,c & b Hazlewood,0.0,1.0,0.0,0.0,0.0,,4.0,0.0,39.0,1.0,9.75,10.0,0,Royal Challengers Bangalore
Royal Challengers Bangalore,Lucknow Super Giants,"Eden Gardens, Kolkata","25th May, 2022",Royal Challengers Bangalore,Dushmantha Chameera,not out,11.0,4.0,1.0,1.0,275.0,5.70%,4.0,0.0,54.0,0.0,13.5,,0,Royal Challengers Bangalore
Royal Challengers Bangalore,Lucknow Super Giants,"Eden Gardens, Kolkata","25th May, 2022",Royal Challengers Bangalore,Mohammed Siraj,,,,,,,,4.0,0.0,41.0,1.0,10.25,10.0,0,Lucknow Super Giants
Royal Challengers Bangalore,Lucknow Super Giants,"Eden Gardens, Kolkata","25th May, 2022",Royal Challengers Bangalore,Josh Hazlewood,,,,,,,,4.0,0.0,43.0,3.0,10.75,30.0,0,Lucknow Super Giants
Royal Challengers Bangalore,Lucknow Super Giants,"Eden Gardens, Kolkata","25th May, 2022",Royal Challengers Bangalore,Shahbaz Ahmed,,,,,,,,4.0,0.0,35.0,0.0,8.75,,2,Lucknow Super Giants
Royal Challengers Bangalore,Lucknow Super Giants,"Eden Gardens, Kolkata","25th May, 2022",Royal Challengers Bangalore,Wanindu Hasaranga,,,,,,,,4.0,0.0,42.0,1.0,10.5,10.0,0,Lucknow Super Giants
Royal Challengers Bangalore,Lucknow Super Giants,"Eden Gardens, Kolkata","25th May, 2022",Royal Challengers Bangalore,Harshal Patel,,,,,,,,4.0,0.0,25.0,1.0,6.25,10.0,0,Lucknow Super Giants
Rajasthan Royals,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad","29th May, 2022",Gujarat Titans,Yashasvi Jaiswal,c Kishore b Dayal,22.0,16.0,1.0,2.0,137.5,16.92%,,,,,,,1,Gujarat Titans
Rajasthan Royals,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad","29th May, 2022",Gujarat Titans,Jos Buttler,c â€ Saha b Pandya,39.0,35.0,5.0,0.0,111.43,30.00%,,,,,,,0,Gujarat Titans
Rajasthan Royals,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad","29th May, 2022",Gujarat Titans,Sanju Samson,c Kishore b Pandya,14.0,11.0,2.0,0.0,127.27,10.77%,,,,,,,0,Gujarat Titans
Rajasthan Royals,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad","29th May, 2022",Gujarat Titans,Devdutt Padikkal,c Mohammed Shami b Rashid Khan,2.0,10.0,0.0,0.0,20.0,1.54%,,,,,,,0,Gujarat Titans
Rajasthan Royals,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad","29th May, 2022",Gujarat Titans,Shimron Hetmeyer,c & b Pandya,11.0,12.0,2.0,0.0,91.67,8.46%,,,,,,,0,Gujarat Titans
Rajasthan Royals,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad","29th May, 2022",Gujarat Titans,Riyan Parag,b Mohammed Shami,15.0,15.0,1.0,0.0,100.0,11.54%,,,,,,,1,Gujarat Titans
Rajasthan Royals,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad","29th May, 2022",Gujarat Titans,Mohammed Shami,,,,,,,,4.0,0.0,33.0,1.0,8.25,10.0,1,Rajasthan Royals
Rajasthan Royals,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad","29th May, 2022",Gujarat Titans,Yash Dayal,,,,,,,,3.0,0.0,18.0,1.0,6.0,10.0,0,Rajasthan Royals
Rajasthan Royals,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad","29th May, 2022",Gujarat Titans,Lockie Ferguson,,,,,,,,3.0,0.0,22.0,0.0,7.33,,0,Rajasthan Royals
Rajasthan Royals,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad","29th May, 2022",Gujarat Titans,Rashid Khan,,,,,,,,4.0,0.0,18.0,1.0,4.5,10.0,0,Rajasthan Royals
Rajasthan Royals,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad","29th May, 2022",Gujarat Titans,Sai Kishore,,,,,,,,2.0,0.0,20.0,2.0,10.0,20.0,2,Rajasthan Royals
Rajasthan Royals,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad","29th May, 2022",Gujarat Titans,Wriddhiman Saha,b Prasidh Krishna,5.0,7.0,1.0,0.0,71.43,3.76%,,,,,,,1,Rajasthan Royals
Rajasthan Royals,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad","29th May, 2022",Gujarat Titans,Shubman Gill,not out,45.0,43.0,3.0,1.0,104.65,33.83%,,,,,,,0,Rajasthan Royals
Rajasthan Royals,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad","29th May, 2022",Gujarat Titans,Matthew Wade,c Parag b Boult,8.0,10.0,0.0,1.0,80.0,6.02%,,,,,,,0,Rajasthan Royals
Rajasthan Royals,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad","29th May, 2022",Gujarat Titans,Hardik Pandya,c Jaiswal b Chahal,34.0,30.0,3.0,1.0,113.33,25.56%,4.0,0.0,17.0,3.0,4.25,30.0,0,Rajasthan Royals
Rajasthan Royals,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad","29th May, 2022",Gujarat Titans,David Miller,not out,32.0,19.0,3.0,1.0,168.42,24.06%,,,,,,,1,Rajasthan Royals
Rajasthan Royals,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad","29th May, 2022",Gujarat Titans,Rahul Tewatia,,,,,,,,,,,,,,1,Rajasthan Royals
Rajasthan Royals,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad","29th May, 2022",Gujarat Titans,Trent Boult,,,,,,,,4.0,1.0,14.0,1.0,3.5,10.0,0,Gujarat Titans
Rajasthan Royals,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad","29th May, 2022",Gujarat Titans,Prasidh Krishna,not out,0.0,0.0,0.0,0.0,0.0,,4.0,0.0,40.0,1.0,10.0,10.0,0,Gujarat Titans
Rajasthan Royals,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad","29th May, 2022",Gujarat Titans,Yuzvendra Chahal,,,,,,,,4.0,0.0,20.0,1.0,5.0,10.0,0,Gujarat Titans
Rajasthan Royals,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad","29th May, 2022",Gujarat Titans,Obed McCoy,run out,8.0,5.0,0.0,1.0,160.0,6.15%,3.1,0.0,26.0,0.0,8.21,,0,Gujarat Titans
Rajasthan Royals,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad","29th May, 2022",Gujarat Titans,Ravichandran Ashwin,c Miller b Kishore,6.0,9.0,0.0,0.0,66.67,4.62%,3.0,0.0,32.0,0.0,10.67,,0,Gujarat Titans
Chennai Super Kings,Kolkata Knight Riders,"Wankhede Stadium, Mumbai","26th March, 2022",Kolkata Knight Riders,Ruturaj Gaikwad,c Rana b Yadav,0.0,4.0,0.0,0.0,0.0,,,,,,,,0,Kolkata Knight Riders
Chennai Super Kings,Kolkata Knight Riders,"Wankhede Stadium, Mumbai","26th March, 2022",Kolkata Knight Riders,Devon Conway,c SS Iyer b Yadav,3.0,8.0,0.0,0.0,37.5,2.29%,,,,,,,0,Kolkata Knight Riders
Chennai Super Kings,Kolkata Knight Riders,"Wankhede Stadium, Mumbai","26th March, 2022",Kolkata Knight Riders,Robin Uthappa,st â€ Jackson b Varun,28.0,21.0,2.0,2.0,133.33,21.37%,,,,,,,0,Kolkata Knight Riders
Chennai Super Kings,Kolkata Knight Riders,"Wankhede Stadium, Mumbai","26th March, 2022",Kolkata Knight Riders,Ambati Rayudu,run out,15.0,17.0,1.0,1.0,88.24,11.45%,,,,,,,1,Kolkata Knight Riders
Chennai Super Kings,Kolkata Knight Riders,"Wankhede Stadium, Mumbai","26th March, 2022",Kolkata Knight Riders,M S Dhoni,not out,50.0,38.0,7.0,1.0,131.58,38.17%,,,,,,,1,Kolkata Knight Riders
Chennai Super Kings,Kolkata Knight Riders,"Wankhede Stadium, Mumbai","26th March, 2022",Kolkata Knight Riders,Umesh Yadav,,,,,,,,4.0,0.0,20.0,2.0,5.0,20.0,0,Chennai Super Kings
Chennai Super Kings,Kolkata Knight Riders,"Wankhede Stadium, Mumbai","26th March, 2022",Kolkata Knight Riders,Shivam Mavi,,,,,,,,4.0,0.0,35.0,0.0,8.75,,0,Chennai Super Kings
Chennai Super Kings,Kolkata Knight Riders,"Wankhede Stadium, Mumbai","26th March, 2022",Kolkata Knight Riders,Varun Chakravarthy,,,,,,,,4.0,0.0,23.0,1.0,5.75,10.0,0,Chennai Super Kings
Chennai Super Kings,Kolkata Knight Riders,"Wankhede Stadium, Mumbai","26th March, 2022",Kolkata Knight Riders,Sunil Narine,,,,,,,,4.0,0.0,15.0,0.0,3.75,,1,Chennai Super Kings
Chennai Super Kings,Kolkata Knight Riders,"Wankhede Stadium, Mumbai","26th March, 2022",Kolkata Knight Riders,Andre Russell,,,,,,,,4.0,0.0,38.0,1.0,9.5,10.0,0,Chennai Super Kings
Chennai Super Kings,Kolkata Knight Riders,"Wankhede Stadium, Mumbai","26th March, 2022",Kolkata Knight Riders,Ajinkya Rahane,c Jadeja b Santner,44.0,34.0,6.0,1.0,129.41,33.08%,,,,,,,0,Chennai Super Kings
Chennai Super Kings,Kolkata Knight Riders,"Wankhede Stadium, Mumbai","26th March, 2022",Kolkata Knight Riders,Venkatesh Iyer,c â€ Dhoni b Bravo,16.0,16.0,2.0,0.0,100.0,12.03%,,,,,,,0,Chennai Super Kings
Chennai Super Kings,Kolkata Knight Riders,"Wankhede Stadium, Mumbai","26th March, 2022",Kolkata Knight Riders,Nitish Rana,c Rayudu b Bravo,21.0,17.0,2.0,1.0,123.53,15.79%,,,,,,,1,Chennai Super Kings
Chennai Super Kings,Kolkata Knight Riders,"Wankhede Stadium, Mumbai","26th March, 2022",Kolkata Knight Riders,Shreyas Iyer,not out,20.0,19.0,1.0,0.0,105.26,15.04%,,,,,,,0,Chennai Super Kings
Chennai Super Kings,Kolkata Knight Riders,"Wankhede Stadium, Mumbai","26th March, 2022",Kolkata Knight Riders,Sam Billings,c Deshpande b Bravo,25.0,22.0,1.0,1.0,113.64,18.80%,,,,,,,0,Chennai Super Kings
Chennai Super Kings,Kolkata Knight Riders,"Wankhede Stadium, Mumbai","26th March, 2022",Kolkata Knight Riders,Sheldon Jackson,not out,3.0,3.0,0.0,0.0,100.0,2.26%,,,,,,,0,Chennai Super Kings
Chennai Super Kings,Kolkata Knight Riders,"Wankhede Stadium, Mumbai","26th March, 2022",Kolkata Knight Riders,Tushar Deshpande,,,,,,,,3.0,0.0,23.0,0.0,7.67,,1,Kolkata Knight Riders
Chennai Super Kings,Kolkata Knight Riders,"Wankhede Stadium, Mumbai","26th March, 2022",Kolkata Knight Riders,Adam Milne,,,,,,,,2.3,0.0,19.0,0.0,7.6,,0,Kolkata Knight Riders
Chennai Super Kings,Kolkata Knight Riders,"Wankhede Stadium, Mumbai","26th March, 2022",Kolkata Knight Riders,Mitchell Santner,,,,,,,,4.0,0.0,31.0,1.0,7.75,10.0,0,Kolkata Knight Riders
Chennai Super Kings,Kolkata Knight Riders,"Wankhede Stadium, Mumbai","26th March, 2022",Kolkata Knight Riders,Dwayne Bravo,,,,,,,,4.0,0.0,20.0,3.0,5.0,30.0,0,Kolkata Knight Riders
Chennai Super Kings,Kolkata Knight Riders,"Wankhede Stadium, Mumbai","26th March, 2022",Kolkata Knight Riders,Shivam Dube,c Narine b Russell,3.0,6.0,0.0,0.0,50.0,2.29%,1.0,0.0,11.0,0.0,11.0,,0,Kolkata Knight Riders
Chennai Super Kings,Kolkata Knight Riders,"Wankhede Stadium, Mumbai","26th March, 2022",Kolkata Knight Riders,Ravindra Jadeja,not out,26.0,28.0,0.0,1.0,92.86,19.85%,4.0,0.0,25.0,0.0,6.25,,1,Kolkata Knight Riders
Gujarat Titans,Delhi Capitals,"Maharashtra Cricket Association Stadium, Pune","2nd April, 2022",Gujarat Titans,Matthew Wade,c â€ Pant b Mustafizur Rahman,1.0,2.0,0.0,0.0,50.0,0.58%,,,,,,,3,Delhi Capitals
Gujarat Titans,Delhi Capitals,"Maharashtra Cricket Association Stadium, Pune","2nd April, 2022",Gujarat Titans,Shubman Gill,c Patel b Ahmed,84.0,46.0,6.0,4.0,182.61,49.12%,,,,,,,0,Delhi Capitals
Gujarat Titans,Delhi Capitals,"Maharashtra Cricket Association Stadium, Pune","2nd April, 2022",Gujarat Titans,David Miller,not out,20.0,15.0,2.0,0.0,133.33,11.70%,,,,,,,0,Delhi Capitals
Gujarat Titans,Delhi Capitals,"Maharashtra Cricket Association Stadium, Pune","2nd April, 2022",Gujarat Titans,Abhinav Manohar,c Patel b Mustafizur Rahman,1.0,2.0,0.0,0.0,50.0,0.58%,,,,,,,2,Delhi Capitals
Gujarat Titans,Delhi Capitals,"Maharashtra Cricket Association Stadium, Pune","2nd April, 2022",Gujarat Titans,Prithvi Shaw,c Shankar b Ferguson,10.0,7.0,1.0,0.0,142.86,6.37%,,,,,,,0,Gujarat Titans
Gujarat Titans,Delhi Capitals,"Maharashtra Cricket Association Stadium, Pune","2nd April, 2022",Gujarat Titans,Tim Seifert,c Manohar b Pandya,3.0,5.0,0.0,0.0,60.0,1.91%,,,,,,,0,Gujarat Titans
