batting_first,batting_second,venue,date,winner,player_name,dismissal,runs_scored,balls_faced,fours,sixes,strike_rate,percent_runs,overs,maidens,runs_given,wickets_taken,economy,percent_wickets,catches,opponent
Delhi Daredevils,Deccan Chargers,"SuperSport Park, Centurion","22nd May, 2009",Deccan Chargers,Rohit Sharma,not out,5.0,11.0,0.0,0.0,45.45,3.25%,3.0,0.0,26.0,0.0,8.67,,0,Delhi Daredevils
Delhi Daredevils,Deccan Chargers,"SuperSport Park, Centurion","22nd May, 2009",Deccan Chargers,Yalaka Venugopal Rao,,,,,,,,,,,,,,1,Delhi Daredevils
Delhi Daredevils,Deccan Chargers,"SuperSport Park, Centurion","22nd May, 2009",Deccan Chargers,Dirk Nannes,,,,,,,,3.0,0.0,38.0,0.0,12.67,,1,Deccan Chargers
Delhi Daredevils,Deccan Chargers,"SuperSport Park, Centurion","22nd May, 2009",Deccan Chargers,Ashish Nehra,,,,,,,,4.0,0.0,38.0,1.0,9.5,10.0,0,Deccan Chargers
Delhi Daredevils,Deccan Chargers,"SuperSport Park, Centurion","22nd May, 2009",Deccan Chargers,Pradeep Sangwan,not out,0.0,1.0,0.0,0.0,0.0,,2.4,0.0,21.0,0.0,7.88,,0,Deccan Chargers
Delhi Daredevils,Deccan Chargers,"SuperSport Park, Centurion","22nd May, 2009",Deccan Chargers,Tillakaratne Dilshan,run out,65.0,51.0,7.0,1.0,127.45,42.48%,3.0,0.0,13.0,0.0,4.33,,0,Deccan Chargers
Delhi Daredevils,Deccan Chargers,"SuperSport Park, Centurion","22nd May, 2009",Deccan Chargers,Virender Sehwag,lbw b Symonds,39.0,31.0,5.0,0.0,125.81,25.49%,1.0,0.0,25.0,0.0,25.0,,0,Deccan Chargers
Delhi Daredevils,Deccan Chargers,"SuperSport Park, Centurion","22nd May, 2009",Deccan Chargers,Amit Mishra,run out,0.0,1.0,0.0,0.0,0.0,,4.0,0.0,19.0,3.0,4.75,30.0,0,Deccan Chargers
Chennai Super Kings,Royal Challengers Bangalore,"Wanderers Stadium, Johannesburg","23rd May, 2009",Royal Challengers Bangalore,Parthiv Patel,lbw b Kallis,36.0,27.0,7.0,0.0,133.33,24.66%,,,,,,,1,Royal Challengers Bangalore
Chennai Super Kings,Royal Challengers Bangalore,"Wanderers Stadium, Johannesburg","23rd May, 2009",Royal Challengers Bangalore,Matthew Hayden,c Pandey b Vinay Kumar,26.0,19.0,2.0,1.0,136.84,17.81%,,,,,,,0,Royal Challengers Bangalore
Chennai Super Kings,Royal Challengers Bangalore,"Wanderers Stadium, Johannesburg","23rd May, 2009",Royal Challengers Bangalore,M S Dhoni,c Vinay Kumar b van der Merwe,28.0,30.0,0.0,0.0,93.33,19.18%,,,,,,,0,Royal Challengers Bangalore
Chennai Super Kings,Royal Challengers Bangalore,"Wanderers Stadium, Johannesburg","23rd May, 2009",Royal Challengers Bangalore,Subramaniam Badrinath,not out,1.0,1.0,0.0,0.0,100.0,0.68%,,,,,,,0,Royal Challengers Bangalore
Chennai Super Kings,Royal Challengers Bangalore,"Wanderers Stadium, Johannesburg","23rd May, 2009",Royal Challengers Bangalore,Praveen Kumar,,,,,,,,4.0,0.0,26.0,1.0,6.5,10.0,0,Chennai Super Kings
Chennai Super Kings,Royal Challengers Bangalore,"Wanderers Stadium, Johannesburg","23rd May, 2009",Royal Challengers Bangalore,Vinay Kumar,,,,,,,,4.0,0.0,38.0,2.0,9.5,20.0,1,Chennai Super Kings
Chennai Super Kings,Royal Challengers Bangalore,"Wanderers Stadium, Johannesburg","23rd May, 2009",Royal Challengers Bangalore,Anil Kumble,,,,,,,,4.0,0.0,30.0,0.0,7.5,,0,Chennai Super Kings
Chennai Super Kings,Royal Challengers Bangalore,"Wanderers Stadium, Johannesburg","23rd May, 2009",Royal Challengers Bangalore,Jacques Kallis,c Patel b Gony,9.0,7.0,2.0,0.0,128.57,6.04%,4.0,0.0,26.0,1.0,6.5,10.0,0,Chennai Super Kings
Chennai Super Kings,Royal Challengers Bangalore,"Wanderers Stadium, Johannesburg","23rd May, 2009",Royal Challengers Bangalore,Manish Pandey,b Jakati,48.0,35.0,7.0,0.0,137.14,32.21%,,,,,,,1,Chennai Super Kings
Chennai Super Kings,Royal Challengers Bangalore,"Wanderers Stadium, Johannesburg","23rd May, 2009",Royal Challengers Bangalore,Roelof van der Merwe,b Morkel,2.0,5.0,0.0,0.0,40.0,1.34%,4.0,0.0,23.0,1.0,5.75,10.0,0,Chennai Super Kings
Chennai Super Kings,Royal Challengers Bangalore,"Wanderers Stadium, Johannesburg","23rd May, 2009",Royal Challengers Bangalore,Rahul Dravid,lbw b Muralitharan,44.0,39.0,6.0,0.0,112.82,29.53%,,,,,,,0,Chennai Super Kings
Chennai Super Kings,Royal Challengers Bangalore,"Wanderers Stadium, Johannesburg","23rd May, 2009",Royal Challengers Bangalore,Virat Kohli,not out,24.0,17.0,1.0,2.0,141.18,16.11%,,,,,,,0,Chennai Super Kings
Chennai Super Kings,Royal Challengers Bangalore,"Wanderers Stadium, Johannesburg","23rd May, 2009",Royal Challengers Bangalore,Ross Taylor,not out,17.0,12.0,0.0,2.0,141.67,11.41%,,,,,,,0,Chennai Super Kings
Chennai Super Kings,Royal Challengers Bangalore,"Wanderers Stadium, Johannesburg","23rd May, 2009",Royal Challengers Bangalore,Robin Uthappa,,,,,,,,,,,,,,1,Chennai Super Kings
Chennai Super Kings,Royal Challengers Bangalore,"Wanderers Stadium, Johannesburg","23rd May, 2009",Royal Challengers Bangalore,Mark Boucherâ€ ,,,,,,,,,,,,,,1,Chennai Super Kings
Chennai Super Kings,Royal Challengers Bangalore,"Wanderers Stadium, Johannesburg","23rd May, 2009",Royal Challengers Bangalore,Anil Kumble*,,,,,,,,,,,,,,0,Chennai Super Kings
Chennai Super Kings,Royal Challengers Bangalore,"Wanderers Stadium, Johannesburg","23rd May, 2009",Royal Challengers Bangalore,Albie Morkel,,,,,,,,3.0,0.0,26.0,1.0,8.67,10.0,0,Royal Challengers Bangalore
Chennai Super Kings,Royal Challengers Bangalore,"Wanderers Stadium, Johannesburg","23rd May, 2009",Royal Challengers Bangalore,Manpreet Gony,,,,,,,,2.0,0.0,23.0,1.0,11.5,10.0,0,Royal Challengers Bangalore
Chennai Super Kings,Royal Challengers Bangalore,"Wanderers Stadium, Johannesburg","23rd May, 2009",Royal Challengers Bangalore,Shadab Jakati,,,,,,,,4.0,0.0,29.0,1.0,7.25,10.0,0,Royal Challengers Bangalore
Chennai Super Kings,Royal Challengers Bangalore,"Wanderers Stadium, Johannesburg","23rd May, 2009",Royal Challengers Bangalore,Suresh Raina,c â€ Boucher b Kumar,20.0,19.0,1.0,1.0,105.26,13.70%,3.0,0.0,23.0,0.0,7.67,,0,Royal Challengers Bangalore
Chennai Super Kings,Royal Challengers Bangalore,"Wanderers Stadium, Johannesburg","23rd May, 2009",Royal Challengers Bangalore,Muttiah Muralitharan,,,,,,,,4.0,0.0,15.0,1.0,3.75,10.0,0,Royal Challengers Bangalore
Chennai Super Kings,Royal Challengers Bangalore,"Wanderers Stadium, Johannesburg","23rd May, 2009",Royal Challengers Bangalore,Lakshmipathy Balaji,,,,,,,,2.0,0.0,16.0,0.0,8.0,,0,Royal Challengers Bangalore
Chennai Super Kings,Royal Challengers Bangalore,"Wanderers Stadium, Johannesburg","23rd May, 2009",Royal Challengers Bangalore,Jacob Oram,c Uthappa b Vinay Kumar,9.0,7.0,0.0,1.0,128.57,6.16%,0.5,0.0,14.0,0.0,16.8,,0,Royal Challengers Bangalore
Deccan Chargers,Royal Challengers Bangalore,"Wanderers Stadium, Johannesburg","24th May, 2009",Deccan Chargers,Adam Gilchrist,b Kumble,0.0,3.0,0.0,0.0,0.0,,,,,,,,1,Royal Challengers Bangalore
Deccan Chargers,Royal Challengers Bangalore,"Wanderers Stadium, Johannesburg","24th May, 2009",Deccan Chargers,Herschelle Gibbs,not out,53.0,48.0,3.0,2.0,110.42,37.06%,,,,,,,1,Royal Challengers Bangalore
Deccan Chargers,Royal Challengers Bangalore,"Wanderers Stadium, Johannesburg","24th May, 2009",Deccan Chargers,Tirumalasetti Suman,c Pandey b Vinay Kumar,10.0,11.0,1.0,0.0,90.91,6.99%,,,,,,,0,Royal Challengers Bangalore
Deccan Chargers,Royal Challengers Bangalore,"Wanderers Stadium, Johannesburg","24th May, 2009",Deccan Chargers,Yalaka Venugopal Rao,c Taylor b Kumble,0.0,2.0,0.0,0.0,0.0,,,,,,,,1,Royal Challengers Bangalore
Deccan Chargers,Royal Challengers Bangalore,"Wanderers Stadium, Johannesburg","24th May, 2009",Deccan Chargers,Azharuddin Bilakhia,lbw b Vinay Kumar,6.0,7.0,0.0,0.0,85.71,4.20%,,,,,,,0,Royal Challengers Bangalore
Deccan Chargers,Royal Challengers Bangalore,"Wanderers Stadium, Johannesburg","24th May, 2009",Deccan Chargers,Jacques Kallis,b Singh,15.0,17.0,3.0,0.0,88.24,10.95%,4.0,0.0,24.0,0.0,6.0,,0,Deccan Chargers
Deccan Chargers,Royal Challengers Bangalore,"Wanderers Stadium, Johannesburg","24th May, 2009",Deccan Chargers,Manish Pandey,c â€ Gilchrist b Ojha,4.0,8.0,0.0,0.0,50.0,2.92%,,,,,,,2,Deccan Chargers
Deccan Chargers,Royal Challengers Bangalore,"Wanderers Stadium, Johannesburg","24th May, 2009",Deccan Chargers,Roelof van der Merwe,st â€ Gilchrist b Ojha,32.0,21.0,1.0,3.0,152.38,23.36%,4.0,0.0,28.0,0.0,7.0,,0,Deccan Chargers
Deccan Chargers,Royal Challengers Bangalore,"Wanderers Stadium, Johannesburg","24th May, 2009",Deccan Chargers,Rahul Dravid,b Harmeet Singh,9.0,13.0,0.0,0.0,69.23,6.57%,,,,,,,0,Deccan Chargers
Deccan Chargers,Royal Challengers Bangalore,"Wanderers Stadium, Johannesburg","24th May, 2009",Deccan Chargers,Ross Taylor,c Venugopal Rao b Symonds,27.0,20.0,3.0,1.0,135.0,19.71%,,,,,,,1,Deccan Chargers
Deccan Chargers,Royal Challengers Bangalore,"Wanderers Stadium, Johannesburg","24th May, 2009",Deccan Chargers,Virat Kohli,st â€ Gilchrist b Symonds,7.0,8.0,1.0,0.0,87.5,5.11%,,,,,,,0,Deccan Chargers
Deccan Chargers,Royal Challengers Bangalore,"Wanderers Stadium, Johannesburg","24th May, 2009",Deccan Chargers,Mark Boucher,c Gibbs b Harmeet Singh,5.0,6.0,1.0,0.0,83.33,3.65%,,,,,,,0,Deccan Chargers
Deccan Chargers,Royal Challengers Bangalore,"Wanderers Stadium, Johannesburg","24th May, 2009",Deccan Chargers,Robin Uthappa,not out,17.0,15.0,0.0,1.0,113.33,12.41%,,,,,,,0,Deccan Chargers
Deccan Chargers,Royal Challengers Bangalore,"Wanderers Stadium, Johannesburg","24th May, 2009",Deccan Chargers,Praveen Kumar,c Singh b Ojha,2.0,3.0,0.0,0.0,66.67,1.46%,4.0,0.0,43.0,0.0,10.75,,0,Deccan Chargers
Deccan Chargers,Royal Challengers Bangalore,"Wanderers Stadium, Johannesburg","24th May, 2009",Deccan Chargers,Vinay Kumar,c Harmeet Singh b Harris,8.0,8.0,1.0,0.0,100.0,5.84%,4.0,0.0,30.0,2.0,7.5,20.0,0,Deccan Chargers
Deccan Chargers,Royal Challengers Bangalore,"Wanderers Stadium, Johannesburg","24th May, 2009",Deccan Chargers,Anil Kumble,not out,1.0,1.0,0.0,0.0,100.0,0.73%,4.0,0.0,16.0,4.0,4.0,40.0,0,Deccan Chargers
Deccan Chargers,Royal Challengers Bangalore,"Wanderers Stadium, Johannesburg","24th May, 2009",Deccan Chargers,Ryan Harris,,,,,,,,4.0,1.0,34.0,1.0,8.5,10.0,0,Royal Challengers Bangalore
Deccan Chargers,Royal Challengers Bangalore,"Wanderers Stadium, Johannesburg","24th May, 2009",Deccan Chargers,R P Singh,,,,,,,,4.0,0.0,16.0,1.0,4.0,10.0,1,Royal Challengers Bangalore
Deccan Chargers,Royal Challengers Bangalore,"Wanderers Stadium, Johannesburg","24th May, 2009",Deccan Chargers,Andrew Symonds,b Kumble,33.0,21.0,4.0,1.0,157.14,23.08%,3.0,0.0,18.0,2.0,6.0,20.0,0,Royal Challengers Bangalore
Deccan Chargers,Royal Challengers Bangalore,"Wanderers Stadium, Johannesburg","24th May, 2009",Deccan Chargers,Pragyan Ojha,,,,,,,,4.0,0.0,28.0,3.0,7.0,30.0,0,Royal Challengers Bangalore
Deccan Chargers,Royal Challengers Bangalore,"Wanderers Stadium, Johannesburg","24th May, 2009",Deccan Chargers,Harmeet Singh,,,,,,,,4.0,0.0,23.0,2.0,5.75,20.0,1,Royal Challengers Bangalore
Deccan Chargers,Royal Challengers Bangalore,"Wanderers Stadium, Johannesburg","24th May, 2009",Deccan Chargers,Rohit Sharma,c Pandey b Kumble,24.0,23.0,1.0,1.0,104.35,16.78%,1.0,0.0,9.0,0.0,9.0,,0,Royal Challengers Bangalore
Mumbai Indians,Chennai Super Kings,"Newlands, Cape Town","18th April, 2009",Mumbai Indians,Sachin Tendulkar,not out,59.0,49.0,7.0,0.0,120.41,35.76%,,,,,,,1,Chennai Super Kings
Mumbai Indians,Chennai Super Kings,"Newlands, Cape Town","18th April, 2009",Mumbai Indians,Shikhar Dhawan,c Dhoni b Gony,22.0,21.0,2.0,0.0,104.76,13.33%,,,,,,,0,Chennai Super Kings
Mumbai Indians,Chennai Super Kings,"Newlands, Cape Town","18th April, 2009",Mumbai Indians,Jean-Paul Duminy,c & b Gony,9.0,7.0,1.0,0.0,128.57,5.45%,,,,,,,0,Chennai Super Kings
Mumbai Indians,Chennai Super Kings,"Newlands, Cape Town","18th April, 2009",Mumbai Indians,Abhishek Nayar,c Thushara b Oram,35.0,14.0,2.0,3.0,250.0,21.21%,,,,,,,0,Chennai Super Kings
Mumbai Indians,Chennai Super Kings,"Newlands, Cape Town","18th April, 2009",Mumbai Indians,Pinal Shah,not out,0.0,0.0,0.0,0.0,0.0,,,,,,,,1,Chennai Super Kings
Mumbai Indians,Chennai Super Kings,"Newlands, Cape Town","18th April, 2009",Mumbai Indians,Manpreet Gony,,,,,,,,4.0,0.0,32.0,2.0,8.0,20.0,0,Mumbai Indians
Mumbai Indians,Chennai Super Kings,"Newlands, Cape Town","18th April, 2009",Mumbai Indians,Parthiv Patel,c Tendulkar b Malinga,0.0,2.0,0.0,0.0,0.0,,,,,,,,0,Mumbai Indians
Mumbai Indians,Chennai Super Kings,"Newlands, Cape Town","18th April, 2009",Mumbai Indians,Matthew Hayden,c Khan b Jayasuriya,44.0,35.0,6.0,1.0,125.71,30.14%,,,,,,,2,Mumbai Indians
Mumbai Indians,Chennai Super Kings,"Newlands, Cape Town","18th April, 2009",Mumbai Indians,Suresh Raina,c Raje b Bravo,8.0,9.0,1.0,0.0,88.89,5.48%,,,,,,,0,Mumbai Indians
Mumbai Indians,Chennai Super Kings,"Newlands, Cape Town","18th April, 2009",Mumbai Indians,Andrew Flintoff,c & b Harbhajan Singh,24.0,23.0,2.0,1.0,104.35,16.44%,4.0,0.0,44.0,1.0,11.0,10.0,0,Mumbai Indians
Mumbai Indians,Chennai Super Kings,"Newlands, Cape Town","18th April, 2009",Mumbai Indians,M S Dhoni,b Malinga,36.0,26.0,1.0,2.0,138.46,24.66%,,,,,,,1,Mumbai Indians
Mumbai Indians,Chennai Super Kings,"Newlands, Cape Town","18th April, 2009",Mumbai Indians,Jacob Oram,c â€ Shah b Jayasuriya,8.0,6.0,0.0,1.0,133.33,5.48%,4.0,0.0,30.0,1.0,7.5,10.0,0,Mumbai Indians
Mumbai Indians,Chennai Super Kings,"Newlands, Cape Town","18th April, 2009",Mumbai Indians,Subramaniam Badrinath,c Bravo b Malinga,0.0,2.0,0.0,0.0,0.0,,,,,,,,0,Mumbai Indians
Mumbai Indians,Chennai Super Kings,"Newlands, Cape Town","18th April, 2009",Mumbai Indians,Joginder Sharma,not out,16.0,15.0,0.0,1.0,106.67,10.96%,4.0,0.0,25.0,1.0,6.25,10.0,0,Mumbai Indians
Mumbai Indians,Chennai Super Kings,"Newlands, Cape Town","18th April, 2009",Mumbai Indians,Thilan Thushara,not out,1.0,2.0,0.0,0.0,50.0,0.68%,4.0,0.0,32.0,1.0,8.0,10.0,1,Mumbai Indians
Mumbai Indians,Chennai Super Kings,"Newlands, Cape Town","18th April, 2009",Mumbai Indians,Ravichandran Ashwin,,,,,,,,,,,,,,1,Mumbai Indians
Mumbai Indians,Chennai Super Kings,"Newlands, Cape Town","18th April, 2009",Mumbai Indians,Lasith Malinga,,,,,,,,4.0,0.0,15.0,3.0,3.75,30.0,0,Chennai Super Kings
Mumbai Indians,Chennai Super Kings,"Newlands, Cape Town","18th April, 2009",Mumbai Indians,Zaheer Khan,c Ashwin b Flintoff,2.0,3.0,0.0,0.0,66.67,1.21%,4.0,0.0,34.0,0.0,8.5,,1,Chennai Super Kings
Mumbai Indians,Chennai Super Kings,"Newlands, Cape Town","18th April, 2009",Mumbai Indians,Dwayne Bravo,c Hayden b Joginder Sharma,5.0,4.0,1.0,0.0,125.0,3.03%,4.0,0.0,27.0,1.0,6.75,10.0,1,Chennai Super Kings
Mumbai Indians,Chennai Super Kings,"Newlands, Cape Town","18th April, 2009",Mumbai Indians,Rohan Raje,,,,,,,,1.0,0.0,15.0,0.0,15.0,,1,Chennai Super Kings
Mumbai Indians,Chennai Super Kings,"Newlands, Cape Town","18th April, 2009",Mumbai Indians,Harbhajan Singh,run out,4.0,2.0,1.0,0.0,200.0,2.42%,3.0,0.0,15.0,1.0,5.0,10.0,0,Chennai Super Kings
Mumbai Indians,Chennai Super Kings,"Newlands, Cape Town","18th April, 2009",Mumbai Indians,Sanath Jayasuriya,c Hayden b Thushara,26.0,20.0,5.0,0.0,130.0,15.76%,4.0,0.0,34.0,2.0,8.5,20.0,0,Chennai Super Kings
Rajasthan Royals,Kolkata Knight Riders,"Newlands, Cape Town","23rd April, 2009",Rajasthan Royals,Graeme Smith,c Gayle b Mendis,15.0,21.0,1.0,0.0,71.43,10.00%,,,,,,,1,Kolkata Knight Riders
Rajasthan Royals,Kolkata Knight Riders,"Newlands, Cape Town","23rd April, 2009",Rajasthan Royals,Paul Valthaty,c Sharma b Anureet Singh,5.0,7.0,1.0,0.0,71.43,3.33%,,,,,,,0,Kolkata Knight Riders
Rajasthan Royals,Kolkata Knight Riders,"Newlands, Cape Town","23rd April, 2009",Rajasthan Royals,Rob Quiney,c Gayle b Sharma,6.0,2.0,0.0,1.0,300.0,4.00%,,,,,,,0,Kolkata Knight Riders
Rajasthan Royals,Kolkata Knight Riders,"Newlands, Cape Town","23rd April, 2009",Rajasthan Royals,Abhishek Raut,not out,21.0,13.0,1.0,2.0,161.54,14.00%,,,,,,,1,Kolkata Knight Riders
Rajasthan Royals,Kolkata Knight Riders,"Newlands, Cape Town","23rd April, 2009",Rajasthan Royals,Mahesh Rawatâ€ ,,,,,,,,,,,,,,3,Kolkata Knight Riders
Rajasthan Royals,Kolkata Knight Riders,"Newlands, Cape Town","23rd April, 2009",Rajasthan Royals,Anureet Singh,,,,,,,,4.0,0.0,35.0,2.0,8.75,20.0,0,Rajasthan Royals
Rajasthan Royals,Kolkata Knight Riders,"Newlands, Cape Town","23rd April, 2009",Rajasthan Royals,Ajantha Mendis,,,,,,,,4.0,0.0,19.0,2.0,4.75,20.0,0,Rajasthan Royals
Rajasthan Royals,Kolkata Knight Riders,"Newlands, Cape Town","23rd April, 2009",Rajasthan Royals,Chris Gayle,c Jadeja b Warne,41.0,33.0,2.0,4.0,124.24,27.33%,4.0,0.0,20.0,0.0,5.0,,2,Rajasthan Royals
Rajasthan Royals,Kolkata Knight Riders,"Newlands, Cape Town","23rd April, 2009",Rajasthan Royals,Brendon McCullum,c Kamran Khan b Mascarenhas,3.0,9.0,0.0,0.0,33.33,2.00%,,,,,,,0,Rajasthan Royals
Rajasthan Royals,Kolkata Knight Riders,"Newlands, Cape Town","23rd April, 2009",Rajasthan Royals,Laxmi Shukla,c â€ Rawat b Kamran Khan,13.0,13.0,1.0,0.0,100.0,8.67%,,,,,,,0,Rajasthan Royals
Rajasthan Royals,Kolkata Knight Riders,"Newlands, Cape Town","23rd April, 2009",Rajasthan Royals,Bradley Hodge,c â€ Rawat b Patel,5.0,7.0,0.0,0.0,71.43,3.33%,,,,,,,0,Rajasthan Royals
Rajasthan Royals,Kolkata Knight Riders,"Newlands, Cape Town","23rd April, 2009",Rajasthan Royals,Sourav Ganguly,c â€ Rawat b Kamran Khan,46.0,30.0,4.0,2.0,153.33,30.67%,3.0,0.0,23.0,0.0,7.67,,0,Rajasthan Royals
Rajasthan Royals,Kolkata Knight Riders,"Newlands, Cape Town","23rd April, 2009",Rajasthan Royals,Sanjay Bangar,c Smith b Kamran Khan,2.0,9.0,0.0,0.0,22.22,1.33%,,,,,,,0,Rajasthan Royals
Rajasthan Royals,Kolkata Knight Riders,"Newlands, Cape Town","23rd April, 2009",Rajasthan Royals,Yashpal Singh,c Raut b Warne,20.0,18.0,3.0,0.0,111.11,13.33%,,,,,,,2,Rajasthan Royals
Rajasthan Royals,Kolkata Knight Riders,"Newlands, Cape Town","23rd April, 2009",Rajasthan Royals,Ajit Agarkar,not out,1.0,1.0,0.0,0.0,100.0,0.67%,1.0,0.0,14.0,0.0,14.0,,0,Rajasthan Royals
Rajasthan Royals,Kolkata Knight Riders,"Newlands, Cape Town","23rd April, 2009",Rajasthan Royals,Ishant Sharma,run out,1.0,1.0,0.0,0.0,100.0,0.67%,4.0,0.0,36.0,2.0,9.0,20.0,1,Rajasthan Royals
Rajasthan Royals,Kolkata Knight Riders,"Newlands, Cape Town","23rd April, 2009",Rajasthan Royals,Yusuf Pathan,,,,,,,,4.0,0.0,27.0,0.0,6.75,,0,Kolkata Knight Riders
Rajasthan Royals,Kolkata Knight Riders,"Newlands, Cape Town","23rd April, 2009",Rajasthan Royals,Dimitri Mascarenhas,b Anureet Singh,27.0,28.0,2.0,0.0,96.43,18.00%,4.0,1.0,29.0,1.0,7.25,10.0,0,Kolkata Knight Riders
Rajasthan Royals,Kolkata Knight Riders,"Newlands, Cape Town","23rd April, 2009",Rajasthan Royals,Shane Warne,not out,2.0,2.0,0.0,0.0,100.0,1.33%,4.0,0.0,25.0,2.0,6.25,20.0,0,Kolkata Knight Riders
Rajasthan Royals,Kolkata Knight Riders,"Newlands, Cape Town","23rd April, 2009",Rajasthan Royals,Kamran Khan,,,,,,,,4.0,0.0,18.0,3.0,4.5,30.0,1,Kolkata Knight Riders
Rajasthan Royals,Kolkata Knight Riders,"Newlands, Cape Town","23rd April, 2009",Rajasthan Royals,Munaf Patel,,,,,,,,3.0,0.0,36.0,1.0,12.0,10.0,0,Kolkata Knight Riders
Rajasthan Royals,Kolkata Knight Riders,"Newlands, Cape Town","23rd April, 2009",Rajasthan Royals,Ravindra Jadeja,c Yashpal Singh b Sharma,22.0,26.0,0.0,0.0,84.62,14.67%,1.0,0.0,7.0,0.0,7.0,,1,Kolkata Knight Riders
Royal Challengers Bangalore,Kings XI Punjab,"Kingsmead, Durban","24th April, 2009",Kings XI Punjab,Robin Uthappa,c Yuvraj Singh b Pathan,0.0,1.0,0.0,0.0,0.0,,,,,,,,0,Kings XI Punjab
Royal Challengers Bangalore,Kings XI Punjab,"Kingsmead, Durban","24th April, 2009",Kings XI Punjab,Rahul Dravid,c VR Singh b Chawla,10.0,13.0,0.0,0.0,76.92,5.95%,,,,,,,0,Kings XI Punjab
Royal Challengers Bangalore,Kings XI Punjab,"Kingsmead, Durban","24th April, 2009",Kings XI Punjab,Ross Taylor,c Jayawardene b Abdulla,35.0,22.0,4.0,2.0,159.09,20.83%,,,,,,,0,Kings XI Punjab
Royal Challengers Bangalore,Kings XI Punjab,"Kingsmead, Durban","24th April, 2009",Kings XI Punjab,Virat Kohli,c Bopara b VR Singh,2.0,3.0,0.0,0.0,66.67,1.19%,,,,,,,0,Kings XI Punjab
Royal Challengers Bangalore,Kings XI Punjab,"Kingsmead, Durban","24th April, 2009",Kings XI Punjab,Ranadeb Bose,,,,,,,,2.0,0.0,24.0,0.0,12.0,,0,Royal Challengers Bangalore
Royal Challengers Bangalore,Kings XI Punjab,"Kingsmead, Durban","24th April, 2009",Kings XI Punjab,Irfan Pathan,,,,,,,,4.0,0.0,35.0,3.0,8.75,30.0,0,Royal Challengers Bangalore
