batting_first,batting_second,venue,date,winner,player_name,dismissal,runs_scored,balls_faced,fours,sixes,strike_rate,percent_runs,overs,maidens,runs_given,wickets_taken,economy,percent_wickets,catches,opponent
Sunrisers Hyderabad,Delhi Capitals,"Dr YS Rajasekhara Reddy Cricket Stadium, Visakhapatnam","8th May, 2019",Delhi Capitals,Sherfane Rutherford,c Mohammad Nabi b Kumar,9.0,12.0,0.0,1.0,75.0,5.45%,1.0,0.0,11.0,0.0,11.0,,1,Sunrisers Hyderabad
Sunrisers Hyderabad,Delhi Capitals,"Dr YS Rajasekhara Reddy Cricket Stadium, Visakhapatnam","8th May, 2019",Delhi Capitals,Keemo Paul,not out,5.0,4.0,1.0,0.0,125.0,3.03%,4.0,0.0,32.0,3.0,8.0,30.0,1,Sunrisers Hyderabad
Sunrisers Hyderabad,Delhi Capitals,"Dr YS Rajasekhara Reddy Cricket Stadium, Visakhapatnam","8th May, 2019",Delhi Capitals,Amit Mishra,obstructing field,1.0,2.0,0.0,0.0,50.0,0.61%,4.0,0.0,16.0,1.0,4.0,10.0,0,Sunrisers Hyderabad
Sunrisers Hyderabad,Delhi Capitals,"Dr YS Rajasekhara Reddy Cricket Stadium, Visakhapatnam","8th May, 2019",Delhi Capitals,Trent Boult,not out,0.0,0.0,0.0,0.0,0.0,,3.0,0.0,37.0,1.0,12.33,10.0,0,Sunrisers Hyderabad
Sunrisers Hyderabad,Delhi Capitals,"Dr YS Rajasekhara Reddy Cricket Stadium, Visakhapatnam","8th May, 2019",Delhi Capitals,Bhuvneshwar Kumar,,,,,,,,4.0,0.0,42.0,2.0,10.5,20.0,0,Delhi Capitals
Sunrisers Hyderabad,Delhi Capitals,"Dr YS Rajasekhara Reddy Cricket Stadium, Visakhapatnam","8th May, 2019",Delhi Capitals,Mohammad Nabi,c Patel b Paul,20.0,13.0,3.0,1.0,153.85,12.35%,4.0,0.0,29.0,0.0,7.25,,2,Delhi Capitals
Sunrisers Hyderabad,Delhi Capitals,"Dr YS Rajasekhara Reddy Cricket Stadium, Visakhapatnam","8th May, 2019",Delhi Capitals,Khaleel Ahmed,,,,,,,,2.5,0.0,24.0,2.0,8.47,20.0,0,Delhi Capitals
Sunrisers Hyderabad,Delhi Capitals,"Dr YS Rajasekhara Reddy Cricket Stadium, Visakhapatnam","8th May, 2019",Delhi Capitals,Rashid Khan,c â€ Pant b Paul,0.0,1.0,0.0,0.0,0.0,,4.0,1.0,15.0,2.0,3.75,20.0,0,Delhi Capitals
Sunrisers Hyderabad,Delhi Capitals,"Dr YS Rajasekhara Reddy Cricket Stadium, Visakhapatnam","8th May, 2019",Delhi Capitals,Basil Thampi,not out,1.0,1.0,0.0,0.0,100.0,0.62%,4.0,0.0,41.0,0.0,10.25,,0,Delhi Capitals
Sunrisers Hyderabad,Delhi Capitals,"Dr YS Rajasekhara Reddy Cricket Stadium, Visakhapatnam","8th May, 2019",Delhi Capitals,Deepak Hooda,run out,4.0,4.0,0.0,0.0,100.0,2.47%,1.0,0.0,13.0,1.0,13.0,10.0,0,Delhi Capitals
Mumbai Indians,Chennai Super Kings,"Rajiv Gandhi International Stadium, Hyderabad","12th May, 2019",Mumbai Indians,Quinton de Kock,c â€ Dhoni b Thakur,29.0,17.0,0.0,4.0,170.59,19.46%,,,,,,,2,Chennai Super Kings
Mumbai Indians,Chennai Super Kings,"Rajiv Gandhi International Stadium, Hyderabad","12th May, 2019",Mumbai Indians,Rohit Sharma,c â€ Dhoni b Chahar,15.0,14.0,1.0,1.0,107.14,10.07%,,,,,,,0,Chennai Super Kings
Mumbai Indians,Chennai Super Kings,"Rajiv Gandhi International Stadium, Hyderabad","12th May, 2019",Mumbai Indians,Suryakumar Yadav,b Imran Tahir,15.0,17.0,1.0,0.0,88.24,10.07%,,,,,,,0,Chennai Super Kings
Mumbai Indians,Chennai Super Kings,"Rajiv Gandhi International Stadium, Hyderabad","12th May, 2019",Mumbai Indians,Ishan Kishan,c Raina b Imran Tahir,23.0,26.0,3.0,0.0,88.46,15.44%,,,,,,,0,Chennai Super Kings
Mumbai Indians,Chennai Super Kings,"Rajiv Gandhi International Stadium, Hyderabad","12th May, 2019",Mumbai Indians,Kieron Pollard,not out,41.0,25.0,3.0,3.0,164.0,27.52%,,,,,,,0,Chennai Super Kings
Mumbai Indians,Chennai Super Kings,"Rajiv Gandhi International Stadium, Hyderabad","12th May, 2019",Mumbai Indians,Deepak Chahar,,,,,,,,4.0,1.0,26.0,3.0,6.5,30.0,0,Mumbai Indians
Mumbai Indians,Chennai Super Kings,"Rajiv Gandhi International Stadium, Hyderabad","12th May, 2019",Mumbai Indians,Harbhajan Singh,,,,,,,,4.0,0.0,27.0,0.0,6.75,,0,Mumbai Indians
Mumbai Indians,Chennai Super Kings,"Rajiv Gandhi International Stadium, Hyderabad","12th May, 2019",Mumbai Indians,Imran Tahir,,,,,,,,3.0,0.0,23.0,2.0,7.67,20.0,0,Mumbai Indians
Mumbai Indians,Chennai Super Kings,"Rajiv Gandhi International Stadium, Hyderabad","12th May, 2019",Mumbai Indians,Faf du Plessis,st â€ de Kock b KH Pandya,26.0,13.0,3.0,1.0,200.0,17.57%,,,,,,,1,Mumbai Indians
Mumbai Indians,Chennai Super Kings,"Rajiv Gandhi International Stadium, Hyderabad","12th May, 2019",Mumbai Indians,Shane Watson,run out,80.0,59.0,8.0,4.0,135.59,54.05%,,,,,,,0,Mumbai Indians
Mumbai Indians,Chennai Super Kings,"Rajiv Gandhi International Stadium, Hyderabad","12th May, 2019",Mumbai Indians,Suresh Raina,lbw b Chahar,8.0,14.0,0.0,0.0,57.14,5.41%,,,,,,,1,Mumbai Indians
Mumbai Indians,Chennai Super Kings,"Rajiv Gandhi International Stadium, Hyderabad","12th May, 2019",Mumbai Indians,Ambati Rayudu,c â€ de Kock b Bumrah,1.0,4.0,0.0,0.0,25.0,0.68%,,,,,,,0,Mumbai Indians
Mumbai Indians,Chennai Super Kings,"Rajiv Gandhi International Stadium, Hyderabad","12th May, 2019",Mumbai Indians,M S Dhoni,run out,2.0,8.0,0.0,0.0,25.0,1.35%,,,,,,,2,Mumbai Indians
Mumbai Indians,Chennai Super Kings,"Rajiv Gandhi International Stadium, Hyderabad","12th May, 2019",Mumbai Indians,Dwayne Bravo,c â€ de Kock b Bumrah,15.0,15.0,0.0,1.0,100.0,10.14%,3.0,0.0,24.0,0.0,8.0,,0,Mumbai Indians
Mumbai Indians,Chennai Super Kings,"Rajiv Gandhi International Stadium, Hyderabad","12th May, 2019",Mumbai Indians,Ravindra Jadeja,not out,5.0,5.0,0.0,0.0,100.0,3.38%,2.0,0.0,12.0,0.0,6.0,,0,Mumbai Indians
Mumbai Indians,Chennai Super Kings,"Rajiv Gandhi International Stadium, Hyderabad","12th May, 2019",Mumbai Indians,Shardul Thakur,lbw b Malinga,2.0,2.0,0.0,0.0,100.0,1.35%,4.0,0.0,37.0,2.0,9.25,20.0,0,Mumbai Indians
Mumbai Indians,Chennai Super Kings,"Rajiv Gandhi International Stadium, Hyderabad","12th May, 2019",Mumbai Indians,Mitchell McClenaghan,,,,,,,,4.0,0.0,24.0,0.0,6.0,,0,Chennai Super Kings
Mumbai Indians,Chennai Super Kings,"Rajiv Gandhi International Stadium, Hyderabad","12th May, 2019",Mumbai Indians,Krunal Pandya,c & b Thakur,7.0,7.0,0.0,0.0,100.0,4.70%,3.0,0.0,39.0,1.0,13.0,10.0,0,Chennai Super Kings
Mumbai Indians,Chennai Super Kings,"Rajiv Gandhi International Stadium, Hyderabad","12th May, 2019",Mumbai Indians,Lasith Malinga,,,,,,,,4.0,0.0,49.0,1.0,12.25,10.0,0,Chennai Super Kings
Mumbai Indians,Chennai Super Kings,"Rajiv Gandhi International Stadium, Hyderabad","12th May, 2019",Mumbai Indians,Jasprit Bumrah,not out,0.0,0.0,0.0,0.0,0.0,,4.0,0.0,14.0,2.0,3.5,20.0,0,Chennai Super Kings
Mumbai Indians,Chennai Super Kings,"Rajiv Gandhi International Stadium, Hyderabad","12th May, 2019",Mumbai Indians,Rahul Chahar,c du Plessis b Chahar,0.0,2.0,0.0,0.0,0.0,,4.0,0.0,14.0,1.0,3.5,10.0,0,Chennai Super Kings
Mumbai Indians,Chennai Super Kings,"Rajiv Gandhi International Stadium, Hyderabad","12th May, 2019",Mumbai Indians,Hardik Pandya,lbw b Chahar,16.0,10.0,1.0,1.0,160.0,10.74%,1.0,0.0,3.0,0.0,3.0,,0,Chennai Super Kings
Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chennai","23rd March, 2019",Chennai Super Kings,Virat Kohli,c Jadeja b Harbhajan Singh,6.0,12.0,0.0,0.0,50.0,8.57%,,,,,,,0,Chennai Super Kings
Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chennai","23rd March, 2019",Chennai Super Kings,Parthiv Patel,c Jadhav b Bravo,29.0,35.0,2.0,0.0,82.86,41.43%,,,,,,,0,Chennai Super Kings
Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chennai","23rd March, 2019",Chennai Super Kings,AB de Villiers,c Jadeja b Harbhajan Singh,9.0,10.0,0.0,0.0,90.0,12.86%,,,,,,,0,Chennai Super Kings
Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chennai","23rd March, 2019",Chennai Super Kings,Shimron Hetmeyer,run out,0.0,2.0,0.0,0.0,0.0,,,,,,,,0,Chennai Super Kings
Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chennai","23rd March, 2019",Chennai Super Kings,Colin de Grandhomme,c â€ Dhoni b Jadeja,4.0,6.0,1.0,0.0,66.67,5.71%,,,,,,,0,Chennai Super Kings
Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chennai","23rd March, 2019",Chennai Super Kings,Deepak Chahar,,,,,,,,4.0,0.0,17.0,0.0,4.25,,0,Royal Challengers Bangalore
Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chennai","23rd March, 2019",Chennai Super Kings,Harbhajan Singh,,,,,,,,4.0,0.0,20.0,3.0,5.0,30.0,1,Royal Challengers Bangalore
Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chennai","23rd March, 2019",Chennai Super Kings,Imran Tahir,,,,,,,,4.0,1.0,9.0,3.0,2.25,30.0,0,Royal Challengers Bangalore
Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chennai","23rd March, 2019",Chennai Super Kings,Dwayne Bravo,,,,,,,,0.1,0.0,0.0,1.0,0.0,10.0,0,Royal Challengers Bangalore
Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chennai","23rd March, 2019",Chennai Super Kings,Shane Watson,b Chahal,0.0,10.0,0.0,0.0,0.0,,,,,,,,2,Royal Challengers Bangalore
Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chennai","23rd March, 2019",Chennai Super Kings,Ambati Rayudu,b Mohammed Siraj,28.0,42.0,2.0,1.0,66.67,39.44%,,,,,,,0,Royal Challengers Bangalore
Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chennai","23rd March, 2019",Chennai Super Kings,Suresh Raina,c Dube b Ali,19.0,21.0,3.0,0.0,90.48,26.76%,1.0,0.0,6.0,0.0,6.0,,0,Royal Challengers Bangalore
Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chennai","23rd March, 2019",Chennai Super Kings,Kedar Jadhav,not out,13.0,19.0,1.0,0.0,68.42,18.31%,,,,,,,1,Royal Challengers Bangalore
Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chennai","23rd March, 2019",Chennai Super Kings,Ravindra Jadeja,not out,6.0,15.0,0.0,0.0,40.0,8.45%,4.0,1.0,15.0,2.0,3.75,20.0,2,Royal Challengers Bangalore
Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chennai","23rd March, 2019",Chennai Super Kings,M S Dhoni*â€ ,,,,,,,,,,,,,,1,Royal Challengers Bangalore
Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chennai","23rd March, 2019",Chennai Super Kings,Shardul Thakur,,,,,,,,,,,,,,0,Royal Challengers Bangalore
Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chennai","23rd March, 2019",Chennai Super Kings,Yuzvendra Chahal,,,,,,,,4.0,1.0,6.0,1.0,1.5,10.0,0,Chennai Super Kings
Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chennai","23rd March, 2019",Chennai Super Kings,Navdeep Saini,c Watson b Imran Tahir,2.0,3.0,0.0,0.0,66.67,2.86%,4.0,0.0,24.0,0.0,6.0,,0,Chennai Super Kings
Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chennai","23rd March, 2019",Chennai Super Kings,Moeen Ali,c & b Harbhajan Singh,9.0,8.0,0.0,1.0,112.5,12.86%,4.0,0.0,19.0,1.0,4.75,10.0,0,Chennai Super Kings
Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chennai","23rd March, 2019",Chennai Super Kings,Umesh Yadav,b Jadeja,1.0,10.0,0.0,0.0,10.0,1.43%,3.0,0.0,13.0,0.0,4.33,,0,Chennai Super Kings
