batting_first,batting_second,venue,date,winner,player_name,dismissal,runs_scored,balls_faced,fours,sixes,strike_rate,percent_runs,overs,maidens,runs_given,wickets_taken,economy,percent_wickets,catches,opponent
Royal Challengers Bangalore,Rajasthan Royals,"Maharashtra Cricket Association Stadium, Pune","20th May, 2015",Royal Challengers Bangalore,Karun Nair,c â€ Karthik b Patel,12.0,13.0,2.0,0.0,92.31,11.01%,,,,,,,0,Royal Challengers Bangalore
Royal Challengers Bangalore,Rajasthan Royals,"Maharashtra Cricket Association Stadium, Pune","20th May, 2015",Royal Challengers Bangalore,Deepak Hooda,c Starc b Wiese,11.0,14.0,0.0,0.0,78.57,10.09%,,,,,,,0,Royal Challengers Bangalore
Royal Challengers Bangalore,Rajasthan Royals,"Maharashtra Cricket Association Stadium, Pune","20th May, 2015",Royal Challengers Bangalore,James Faulkner,c & b Aravind,4.0,4.0,1.0,0.0,100.0,3.67%,4.0,0.0,42.0,0.0,10.5,,0,Royal Challengers Bangalore
Royal Challengers Bangalore,Rajasthan Royals,"Maharashtra Cricket Association Stadium, Pune","20th May, 2015",Royal Challengers Bangalore,Stuart Binny,run out,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,1.0,,0,Royal Challengers Bangalore
Royal Challengers Bangalore,Rajasthan Royals,"Maharashtra Cricket Association Stadium, Pune","20th May, 2015",Royal Challengers Bangalore,Chris Morris,c Chahal b Starc,0.0,3.0,0.0,0.0,0.0,,4.0,0.0,42.0,1.0,10.5,10.0,0,Royal Challengers Bangalore
Royal Challengers Bangalore,Rajasthan Royals,"Maharashtra Cricket Association Stadium, Pune","20th May, 2015",Royal Challengers Bangalore,Ankit Sharma,not out,7.0,5.0,1.0,0.0,140.0,6.42%,3.0,0.0,28.0,0.0,9.33,,0,Royal Challengers Bangalore
Royal Challengers Bangalore,Rajasthan Royals,"Maharashtra Cricket Association Stadium, Pune","20th May, 2015",Royal Challengers Bangalore,Dhawal Kulkarni,b Chahal,3.0,9.0,0.0,0.0,33.33,2.75%,4.0,0.0,28.0,2.0,7.0,20.0,0,Royal Challengers Bangalore
Royal Challengers Bangalore,Rajasthan Royals,"Maharashtra Cricket Association Stadium, Pune","20th May, 2015",Royal Challengers Bangalore,Mitchell Starc,,,,,,,,4.0,0.0,22.0,1.0,5.5,10.0,1,Rajasthan Royals
Royal Challengers Bangalore,Rajasthan Royals,"Maharashtra Cricket Association Stadium, Pune","20th May, 2015",Royal Challengers Bangalore,Sreenath Aravind,,,,,,,,4.0,0.0,20.0,2.0,5.0,20.0,0,Rajasthan Royals
Royal Challengers Bangalore,Rajasthan Royals,"Maharashtra Cricket Association Stadium, Pune","20th May, 2015",Royal Challengers Bangalore,Harshal Patel,,,,,,,,3.0,0.0,15.0,2.0,5.0,20.0,0,Rajasthan Royals
Royal Challengers Bangalore,Rajasthan Royals,"Maharashtra Cricket Association Stadium, Pune","20th May, 2015",Royal Challengers Bangalore,David Wiese,,,,,,,,4.0,0.0,32.0,2.0,8.0,20.0,0,Rajasthan Royals
Royal Challengers Bangalore,Rajasthan Royals,"Maharashtra Cricket Association Stadium, Pune","20th May, 2015",Royal Challengers Bangalore,Yuzvendra Chahal,,,,,,,,4.0,0.0,20.0,2.0,5.0,20.0,1,Rajasthan Royals
Mumbai Indians,Chennai Super Kings,"Wankhede Stadium, Mumbai","19th May, 2015",Mumbai Indians,Lendl Simmons,c Negi b Jadeja,65.0,51.0,3.0,5.0,127.45,34.76%,,,,,,,1,Chennai Super Kings
Mumbai Indians,Chennai Super Kings,"Wankhede Stadium, Mumbai","19th May, 2015",Mumbai Indians,Parthiv Patel,c Jadeja b Bravo,35.0,25.0,4.0,1.0,140.0,18.72%,,,,,,,1,Chennai Super Kings
Mumbai Indians,Chennai Super Kings,"Wankhede Stadium, Mumbai","19th May, 2015",Mumbai Indians,Rohit Sharma,c Jadeja b Bravo,19.0,14.0,1.0,1.0,135.71,10.16%,,,,,,,0,Chennai Super Kings
Mumbai Indians,Chennai Super Kings,"Wankhede Stadium, Mumbai","19th May, 2015",Mumbai Indians,Hardik Pandya,c Jadeja b Nehra,1.0,2.0,0.0,0.0,50.0,0.53%,,,,,,,0,Chennai Super Kings
Mumbai Indians,Chennai Super Kings,"Wankhede Stadium, Mumbai","19th May, 2015",Mumbai Indians,Ambati Rayudu,c Raina b Sharma,10.0,8.0,1.0,0.0,125.0,5.35%,,,,,,,1,Chennai Super Kings
Mumbai Indians,Chennai Super Kings,"Wankhede Stadium, Mumbai","19th May, 2015",Mumbai Indians,Dwayne Smith,lbw b Malinga,0.0,4.0,0.0,0.0,0.0,,,,,,,,0,Mumbai Indians
Mumbai Indians,Chennai Super Kings,"Wankhede Stadium, Mumbai","19th May, 2015",Mumbai Indians,Michael Hussey,c â€ Patel b Vinay Kumar,16.0,11.0,1.0,1.0,145.45,9.88%,,,,,,,0,Mumbai Indians
Mumbai Indians,Chennai Super Kings,"Wankhede Stadium, Mumbai","19th May, 2015",Mumbai Indians,Faf du Plessis,c Vinay Kumar b Suchith,45.0,34.0,5.0,1.0,132.35,27.78%,,,,,,,0,Mumbai Indians
Mumbai Indians,Chennai Super Kings,"Wankhede Stadium, Mumbai","19th May, 2015",Mumbai Indians,Suresh Raina,c & b Harbhajan Singh,25.0,20.0,0.0,2.0,125.0,15.43%,,,,,,,2,Mumbai Indians
Mumbai Indians,Chennai Super Kings,"Wankhede Stadium, Mumbai","19th May, 2015",Mumbai Indians,M S Dhoni,lbw b Harbhajan Singh,0.0,1.0,0.0,0.0,0.0,,,,,,,,0,Mumbai Indians
Mumbai Indians,Chennai Super Kings,"Wankhede Stadium, Mumbai","19th May, 2015",Mumbai Indians,Dwayne Bravo,run out,20.0,15.0,2.0,1.0,133.33,12.35%,4.0,0.0,40.0,3.0,10.0,30.0,0,Mumbai Indians
Mumbai Indians,Chennai Super Kings,"Wankhede Stadium, Mumbai","19th May, 2015",Mumbai Indians,Ravindra Jadeja,c Suchith b McClenaghan,19.0,10.0,1.0,1.0,190.0,11.73%,2.0,0.0,18.0,1.0,9.0,10.0,3,Mumbai Indians
Mumbai Indians,Chennai Super Kings,"Wankhede Stadium, Mumbai","19th May, 2015",Mumbai Indians,Pawan Negi,c sub b Vinay Kumar,3.0,3.0,0.0,0.0,100.0,1.85%,4.0,0.0,46.0,0.0,11.5,,1,Mumbai Indians
Mumbai Indians,Chennai Super Kings,"Wankhede Stadium, Mumbai","19th May, 2015",Mumbai Indians,Ravichandran Ashwin,c Rayudu b Malinga,23.0,12.0,2.0,1.0,191.67,14.20%,3.0,0.0,22.0,0.0,7.33,,0,Mumbai Indians
Mumbai Indians,Chennai Super Kings,"Wankhede Stadium, Mumbai","19th May, 2015",Mumbai Indians,Mohit Sharma,not out,3.0,3.0,0.0,0.0,100.0,1.85%,3.0,0.0,33.0,1.0,11.0,10.0,0,Mumbai Indians
Mumbai Indians,Chennai Super Kings,"Wankhede Stadium, Mumbai","19th May, 2015",Mumbai Indians,Ashish Nehra,c Simmons b Malinga,0.0,1.0,0.0,0.0,0.0,,4.0,0.0,28.0,1.0,7.0,10.0,0,Mumbai Indians
Mumbai Indians,Chennai Super Kings,"Wankhede Stadium, Mumbai","19th May, 2015",Mumbai Indians,Lasith Malinga,,,,,,,,4.0,0.0,23.0,3.0,5.75,30.0,0,Chennai Super Kings
Mumbai Indians,Chennai Super Kings,"Wankhede Stadium, Mumbai","19th May, 2015",Mumbai Indians,Mitchell McClenaghan,,,,,,,,3.0,0.0,46.0,1.0,15.33,10.0,0,Chennai Super Kings
Mumbai Indians,Chennai Super Kings,"Wankhede Stadium, Mumbai","19th May, 2015",Mumbai Indians,Vinay Kumar,,,,,,,,3.0,0.0,26.0,2.0,8.67,20.0,1,Chennai Super Kings
Mumbai Indians,Chennai Super Kings,"Wankhede Stadium, Mumbai","19th May, 2015",Mumbai Indians,Harbhajan Singh,not out,6.0,3.0,1.0,0.0,200.0,3.21%,4.0,0.0,26.0,2.0,6.5,20.0,0,Chennai Super Kings
Mumbai Indians,Chennai Super Kings,"Wankhede Stadium, Mumbai","19th May, 2015",Mumbai Indians,Kieron Pollard,c Raina b Bravo,41.0,17.0,1.0,5.0,241.18,21.93%,3.0,0.0,22.0,0.0,7.33,,0,Chennai Super Kings
Mumbai Indians,Chennai Super Kings,"Wankhede Stadium, Mumbai","19th May, 2015",Mumbai Indians,Jagadeesha Suchith,not out,1.0,1.0,0.0,0.0,100.0,0.53%,2.0,0.0,18.0,1.0,9.0,10.0,1,Chennai Super Kings
Royal Challengers Bangalore,Chennai Super Kings,"JSCA International Stadium Complex, Ranchi","22nd May, 2015",Chennai Super Kings,Chris Gayle,c & b Raina,41.0,43.0,2.0,3.0,95.35,29.50%,,,,,,,0,Chennai Super Kings
Royal Challengers Bangalore,Chennai Super Kings,"JSCA International Stadium Complex, Ranchi","22nd May, 2015",Chennai Super Kings,Virat Kohli,c Sharma b Nehra,12.0,9.0,1.0,1.0,133.33,8.63%,,,,,,,0,Chennai Super Kings
Royal Challengers Bangalore,Chennai Super Kings,"JSCA International Stadium Complex, Ranchi","22nd May, 2015",Chennai Super Kings,AB de Villiers,lbw b Nehra,1.0,3.0,0.0,0.0,33.33,0.72%,,,,,,,0,Chennai Super Kings
Royal Challengers Bangalore,Chennai Super Kings,"JSCA International Stadium Complex, Ranchi","22nd May, 2015",Chennai Super Kings,Mandeep Singh,c Hussey b Ashwin,4.0,7.0,0.0,0.0,57.14,2.88%,,,,,,,0,Chennai Super Kings
Royal Challengers Bangalore,Chennai Super Kings,"JSCA International Stadium Complex, Ranchi","22nd May, 2015",Chennai Super Kings,Dinesh Karthik,c Sharma b Nehra,28.0,26.0,4.0,0.0,107.69,20.14%,,,,,,,1,Chennai Super Kings
Royal Challengers Bangalore,Chennai Super Kings,"JSCA International Stadium Complex, Ranchi","22nd May, 2015",Chennai Super Kings,Sarfaraz Khan,c Negi b Bravo,31.0,21.0,4.0,0.0,147.62,22.30%,,,,,,,0,Chennai Super Kings
Royal Challengers Bangalore,Chennai Super Kings,"JSCA International Stadium Complex, Ranchi","22nd May, 2015",Chennai Super Kings,Ashish Nehra,,,,,,,,4.0,0.0,28.0,3.0,7.0,30.0,0,Royal Challengers Bangalore
Royal Challengers Bangalore,Chennai Super Kings,"JSCA International Stadium Complex, Ranchi","22nd May, 2015",Chennai Super Kings,Mohit Sharma,,,,,,,,4.0,0.0,22.0,1.0,5.5,10.0,2,Royal Challengers Bangalore
Royal Challengers Bangalore,Chennai Super Kings,"JSCA International Stadium Complex, Ranchi","22nd May, 2015",Chennai Super Kings,Dwayne Smith,c Starc b Aravind,17.0,12.0,3.0,0.0,141.67,12.14%,,,,,,,0,Royal Challengers Bangalore
Royal Challengers Bangalore,Chennai Super Kings,"JSCA International Stadium Complex, Ranchi","22nd May, 2015",Chennai Super Kings,Michael Hussey,c Patel b Wiese,56.0,46.0,3.0,2.0,121.74,40.00%,,,,,,,1,Royal Challengers Bangalore
Royal Challengers Bangalore,Chennai Super Kings,"JSCA International Stadium Complex, Ranchi","22nd May, 2015",Chennai Super Kings,Faf du Plessis,b Chahal,21.0,22.0,2.0,0.0,95.45,15.00%,,,,,,,0,Royal Challengers Bangalore
Royal Challengers Bangalore,Chennai Super Kings,"JSCA International Stadium Complex, Ranchi","22nd May, 2015",Chennai Super Kings,Suresh Raina,c Wiese b Chahal,0.0,2.0,0.0,0.0,0.0,,3.0,0.0,36.0,1.0,12.0,10.0,0,Royal Challengers Bangalore
Royal Challengers Bangalore,Chennai Super Kings,"JSCA International Stadium Complex, Ranchi","22nd May, 2015",Chennai Super Kings,M S Dhoni,c â€ Karthik b Patel,26.0,29.0,1.0,0.0,89.66,18.57%,,,,,,,0,Royal Challengers Bangalore
Royal Challengers Bangalore,Chennai Super Kings,"JSCA International Stadium Complex, Ranchi","22nd May, 2015",Chennai Super Kings,Pawan Negi,run out,12.0,6.0,0.0,1.0,200.0,8.57%,1.0,0.0,4.0,0.0,4.0,,1,Royal Challengers Bangalore
Royal Challengers Bangalore,Chennai Super Kings,"JSCA International Stadium Complex, Ranchi","22nd May, 2015",Chennai Super Kings,Dwayne Bravo,b Starc,0.0,1.0,0.0,0.0,0.0,,3.0,0.0,21.0,1.0,7.0,10.0,1,Royal Challengers Bangalore
Royal Challengers Bangalore,Chennai Super Kings,"JSCA International Stadium Complex, Ranchi","22nd May, 2015",Chennai Super Kings,Ravindra Jadeja,not out,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,13.0,0.0,13.0,,0,Royal Challengers Bangalore
Royal Challengers Bangalore,Chennai Super Kings,"JSCA International Stadium Complex, Ranchi","22nd May, 2015",Chennai Super Kings,Ravichandran Ashwin,not out,1.0,1.0,0.0,0.0,100.0,0.71%,4.0,0.0,13.0,1.0,3.25,10.0,0,Royal Challengers Bangalore
Royal Challengers Bangalore,Chennai Super Kings,"JSCA International Stadium Complex, Ranchi","22nd May, 2015",Chennai Super Kings,Mitchell Starc,,,,,,,,4.0,0.0,27.0,1.0,6.75,10.0,1,Chennai Super Kings
Royal Challengers Bangalore,Chennai Super Kings,"JSCA International Stadium Complex, Ranchi","22nd May, 2015",Chennai Super Kings,Sreenath Aravind,not out,0.0,1.0,0.0,0.0,0.0,,4.0,0.0,25.0,1.0,6.25,10.0,0,Chennai Super Kings
Royal Challengers Bangalore,Chennai Super Kings,"JSCA International Stadium Complex, Ranchi","22nd May, 2015",Chennai Super Kings,Harshal Patel,run out,2.0,2.0,0.0,0.0,100.0,1.44%,3.5,0.0,26.0,1.0,6.78,10.0,1,Chennai Super Kings
Royal Challengers Bangalore,Chennai Super Kings,"JSCA International Stadium Complex, Ranchi","22nd May, 2015",Chennai Super Kings,David Wiese,c Bravo b Sharma,12.0,7.0,0.0,1.0,171.43,8.63%,4.0,0.0,30.0,1.0,7.5,10.0,1,Chennai Super Kings
Royal Challengers Bangalore,Chennai Super Kings,"JSCA International Stadium Complex, Ranchi","22nd May, 2015",Chennai Super Kings,Yuzvendra Chahal,,,,,,,,4.0,0.0,28.0,2.0,7.0,20.0,0,Chennai Super Kings
Mumbai Indians,Chennai Super Kings,"Eden Gardens, Kolkata","24th May, 2015",Mumbai Indians,Lendl Simmons,b Smith,68.0,45.0,8.0,3.0,151.11,33.66%,,,,,,,1,Chennai Super Kings
Mumbai Indians,Chennai Super Kings,"Eden Gardens, Kolkata","24th May, 2015",Mumbai Indians,Parthiv Patel,run out,0.0,3.0,0.0,0.0,0.0,,,,,,,,0,Chennai Super Kings
Mumbai Indians,Chennai Super Kings,"Eden Gardens, Kolkata","24th May, 2015",Mumbai Indians,Rohit Sharma,c Jadeja b Bravo,50.0,26.0,6.0,2.0,192.31,24.75%,,,,,,,1,Chennai Super Kings
Mumbai Indians,Chennai Super Kings,"Eden Gardens, Kolkata","24th May, 2015",Mumbai Indians,Kieron Pollard,c Raina b Sharma,36.0,18.0,2.0,3.0,200.0,17.82%,,,,,,,0,Chennai Super Kings
Mumbai Indians,Chennai Super Kings,"Eden Gardens, Kolkata","24th May, 2015",Mumbai Indians,Ambati Rayudu,not out,36.0,24.0,0.0,3.0,150.0,17.82%,,,,,,,0,Chennai Super Kings
Mumbai Indians,Chennai Super Kings,"Eden Gardens, Kolkata","24th May, 2015",Mumbai Indians,Jagadeesha Suchith,,,,,,,,,,,,,,2,Chennai Super Kings
Mumbai Indians,Chennai Super Kings,"Eden Gardens, Kolkata","24th May, 2015",Mumbai Indians,Ashish Nehra,,,,,,,,4.0,0.0,41.0,0.0,10.25,,0,Mumbai Indians
Mumbai Indians,Chennai Super Kings,"Eden Gardens, Kolkata","24th May, 2015",Mumbai Indians,Dwayne Smith,lbw b Harbhajan Singh,57.0,48.0,9.0,1.0,118.75,35.40%,2.0,0.0,17.0,1.0,8.5,10.0,0,Mumbai Indians
Mumbai Indians,Chennai Super Kings,"Eden Gardens, Kolkata","24th May, 2015",Mumbai Indians,Michael Hussey,c Suchith b McClenaghan,4.0,9.0,1.0,0.0,44.44,2.48%,,,,,,,0,Mumbai Indians
Mumbai Indians,Chennai Super Kings,"Eden Gardens, Kolkata","24th May, 2015",Mumbai Indians,Suresh Raina,st â€ Patel b Harbhajan Singh,28.0,19.0,3.0,1.0,147.37,17.39%,,,,,,,2,Mumbai Indians
Mumbai Indians,Chennai Super Kings,"Eden Gardens, Kolkata","24th May, 2015",Mumbai Indians,M S Dhoni,b Malinga,18.0,13.0,1.0,1.0,138.46,11.18%,,,,,,,0,Mumbai Indians
Mumbai Indians,Chennai Super Kings,"Eden Gardens, Kolkata","24th May, 2015",Mumbai Indians,Dwayne Bravo,c Simmons b McClenaghan,9.0,6.0,0.0,1.0,150.0,5.59%,4.0,0.0,36.0,2.0,9.0,20.0,0,Mumbai Indians
Mumbai Indians,Chennai Super Kings,"Eden Gardens, Kolkata","24th May, 2015",Mumbai Indians,Pawan Negi,c Pandya b Malinga,3.0,5.0,0.0,0.0,60.0,1.86%,2.0,0.0,18.0,0.0,9.0,,0,Mumbai Indians
Mumbai Indians,Chennai Super Kings,"Eden Gardens, Kolkata","24th May, 2015",Mumbai Indians,Faf du Plessis,c Sharma b Vinay Kumar,1.0,3.0,0.0,0.0,33.33,0.62%,,,,,,,0,Mumbai Indians
Mumbai Indians,Chennai Super Kings,"Eden Gardens, Kolkata","24th May, 2015",Mumbai Indians,Ravindra Jadeja,not out,11.0,8.0,1.0,0.0,137.5,6.83%,2.0,0.0,26.0,0.0,13.0,,1,Mumbai Indians
Mumbai Indians,Chennai Super Kings,"Eden Gardens, Kolkata","24th May, 2015",Mumbai Indians,Ravichandran Ashwin,c Suchith b McClenaghan,2.0,4.0,0.0,0.0,50.0,1.24%,2.0,0.0,21.0,0.0,10.5,,0,Mumbai Indians
Mumbai Indians,Chennai Super Kings,"Eden Gardens, Kolkata","24th May, 2015",Mumbai Indians,Mohit Sharma,not out,21.0,7.0,1.0,2.0,300.0,13.04%,4.0,0.0,38.0,1.0,9.5,10.0,0,Mumbai Indians
Mumbai Indians,Chennai Super Kings,"Eden Gardens, Kolkata","24th May, 2015",Mumbai Indians,Lasith Malinga,,,,,,,,4.0,0.0,25.0,2.0,6.25,20.0,0,Chennai Super Kings
Mumbai Indians,Chennai Super Kings,"Eden Gardens, Kolkata","24th May, 2015",Mumbai Indians,Mitchell McClenaghan,,,,,,,,4.0,0.0,25.0,3.0,6.25,30.0,0,Chennai Super Kings
Mumbai Indians,Chennai Super Kings,"Eden Gardens, Kolkata","24th May, 2015",Mumbai Indians,Vinay Kumar,,,,,,,,4.0,0.0,39.0,1.0,9.75,10.0,0,Chennai Super Kings
Mumbai Indians,Chennai Super Kings,"Eden Gardens, Kolkata","24th May, 2015",Mumbai Indians,Hardik Pandya,c Raina b Bravo,0.0,2.0,0.0,0.0,0.0,,4.0,0.0,36.0,0.0,9.0,,1,Chennai Super Kings
Mumbai Indians,Chennai Super Kings,"Eden Gardens, Kolkata","24th May, 2015",Mumbai Indians,Harbhajan Singh,not out,6.0,3.0,0.0,1.0,200.0,2.97%,4.0,0.0,34.0,2.0,8.5,20.0,0,Chennai Super Kings
Mumbai Indians,Kolkata Knight Riders,"Eden Gardens, Kolkata","8th April, 2015",Kolkata Knight Riders,Rohit Sharma,not out,98.0,65.0,12.0,4.0,150.77,58.33%,,,,,,,0,Kolkata Knight Riders
Mumbai Indians,Kolkata Knight Riders,"Eden Gardens, Kolkata","8th April, 2015",Kolkata Knight Riders,Aaron Finch,c UT Yadav b Morkel,5.0,5.0,1.0,0.0,100.0,2.98%,,,,,,,0,Kolkata Knight Riders
Mumbai Indians,Kolkata Knight Riders,"Eden Gardens, Kolkata","8th April, 2015",Kolkata Knight Riders,Aditya Tare,c UT Yadav b Shakib Al Hasan,7.0,7.0,1.0,0.0,100.0,4.17%,,,,,,,0,Kolkata Knight Riders
Mumbai Indians,Kolkata Knight Riders,"Eden Gardens, Kolkata","8th April, 2015",Kolkata Knight Riders,Ambati Rayudu,c Pathan b Morkel,0.0,2.0,0.0,0.0,0.0,,,,,,,,1,Kolkata Knight Riders
Mumbai Indians,Kolkata Knight Riders,"Eden Gardens, Kolkata","8th April, 2015",Kolkata Knight Riders,Kieron Pollard,,,,,,,,,,,,,,1,Kolkata Knight Riders
Mumbai Indians,Kolkata Knight Riders,"Eden Gardens, Kolkata","8th April, 2015",Kolkata Knight Riders,Umesh Yadav,,,,,,,,3.0,0.0,36.0,0.0,12.0,,0,Mumbai Indians
Mumbai Indians,Kolkata Knight Riders,"Eden Gardens, Kolkata","8th April, 2015",Kolkata Knight Riders,Morne Morkel,,,,,,,,4.0,1.0,18.0,2.0,4.5,20.0,0,Mumbai Indians
Mumbai Indians,Kolkata Knight Riders,"Eden Gardens, Kolkata","8th April, 2015",Kolkata Knight Riders,Shakib Al Hasan,,,,,,,,4.0,0.0,48.0,1.0,12.0,10.0,0,Mumbai Indians
Mumbai Indians,Kolkata Knight Riders,"Eden Gardens, Kolkata","8th April, 2015",Kolkata Knight Riders,Sunil Narine,,,,,,,,4.0,0.0,28.0,0.0,7.0,,0,Mumbai Indians
Mumbai Indians,Kolkata Knight Riders,"Eden Gardens, Kolkata","8th April, 2015",Kolkata Knight Riders,Andre Russell,,,,,,,,3.0,0.0,21.0,0.0,7.0,,0,Mumbai Indians
Mumbai Indians,Kolkata Knight Riders,"Eden Gardens, Kolkata","8th April, 2015",Kolkata Knight Riders,Piyush Chawla,,,,,,,,2.0,0.0,16.0,0.0,8.0,,0,Mumbai Indians
Mumbai Indians,Kolkata Knight Riders,"Eden Gardens, Kolkata","8th April, 2015",Kolkata Knight Riders,Robin Uthappa,c Harbhajan Singh b Anderson,9.0,12.0,0.0,1.0,75.0,5.29%,,,,,,,0,Mumbai Indians
Mumbai Indians,Kolkata Knight Riders,"Eden Gardens, Kolkata","8th April, 2015",Kolkata Knight Riders,Gautam Gambhir,c Rayudu b Bumrah,57.0,43.0,7.0,1.0,132.56,33.53%,,,,,,,0,Mumbai Indians
Mumbai Indians,Kolkata Knight Riders,"Eden Gardens, Kolkata","8th April, 2015",Kolkata Knight Riders,Manish Pandey,c Pollard b Harbhajan Singh,40.0,24.0,2.0,3.0,166.67,23.53%,,,,,,,0,Mumbai Indians
Mumbai Indians,Kolkata Knight Riders,"Eden Gardens, Kolkata","8th April, 2015",Kolkata Knight Riders,Suryakumar Yadav,not out,46.0,20.0,1.0,5.0,230.0,27.06%,,,,,,,0,Mumbai Indians
Mumbai Indians,Kolkata Knight Riders,"Eden Gardens, Kolkata","8th April, 2015",Kolkata Knight Riders,Yusuf Pathan,not out,14.0,12.0,1.0,1.0,116.67,8.24%,,,,,,,1,Mumbai Indians
Mumbai Indians,Kolkata Knight Riders,"Eden Gardens, Kolkata","8th April, 2015",Kolkata Knight Riders,Lasith Malinga,,,,,,,,4.0,0.0,27.0,0.0,6.75,,0,Kolkata Knight Riders
Mumbai Indians,Kolkata Knight Riders,"Eden Gardens, Kolkata","8th April, 2015",Kolkata Knight Riders,Vinay Kumar,,,,,,,,3.3,0.0,21.0,0.0,6.0,,0,Kolkata Knight Riders
Mumbai Indians,Kolkata Knight Riders,"Eden Gardens, Kolkata","8th April, 2015",Kolkata Knight Riders,Corey Anderson,not out,55.0,41.0,4.0,3.0,134.15,32.74%,2.0,0.0,21.0,1.0,10.5,10.0,0,Kolkata Knight Riders
Mumbai Indians,Kolkata Knight Riders,"Eden Gardens, Kolkata","8th April, 2015",Kolkata Knight Riders,Jasprit Bumrah,,,,,,,,3.0,0.0,38.0,1.0,12.67,10.0,0,Kolkata Knight Riders
Mumbai Indians,Kolkata Knight Riders,"Eden Gardens, Kolkata","8th April, 2015",Kolkata Knight Riders,Pragyan Ojha,,,,,,,,2.0,0.0,23.0,0.0,11.5,,0,Kolkata Knight Riders
Mumbai Indians,Kolkata Knight Riders,"Eden Gardens, Kolkata","8th April, 2015",Kolkata Knight Riders,Harbhajan Singh,,,,,,,,4.0,0.0,38.0,1.0,9.5,10.0,1,Kolkata Knight Riders
Kings XI Punjab,Delhi Daredevils,"Maharashtra Cricket Association Stadium, Pune","15th April, 2015",Delhi Daredevils,Murali Vijay,c Duminy b Mathews,19.0,18.0,2.0,1.0,105.56,11.52%,,,,,,,0,Delhi Daredevils
Kings XI Punjab,Delhi Daredevils,"Maharashtra Cricket Association Stadium, Pune","15th April, 2015",Delhi Daredevils,Virender Sehwag,c Coulter-Nile b Duminy,47.0,41.0,4.0,2.0,114.63,28.48%,,,,,,,0,Delhi Daredevils
Kings XI Punjab,Delhi Daredevils,"Maharashtra Cricket Association Stadium, Pune","15th April, 2015",Delhi Daredevils,Wriddhiman Saha,b Mishra,39.0,28.0,0.0,3.0,139.29,23.64%,,,,,,,0,Delhi Daredevils
Kings XI Punjab,Delhi Daredevils,"Maharashtra Cricket Association Stadium, Pune","15th April, 2015",Delhi Daredevils,David Miller,b Duminy,5.0,7.0,0.0,0.0,71.43,3.03%,,,,,,,0,Delhi Daredevils
