batting_first,batting_second,venue,date,winner,player_name,dismissal,runs_scored,balls_faced,fours,sixes,strike_rate,percent_runs,overs,maidens,runs_given,wickets_taken,economy,percent_wickets,catches,opponent
Chennai Super Kings,Gujarat Titans,"MA Chidambaram Stadium, Chennai","23rd May, 2023",Chennai Super Kings,Vijay Shankar,c Gaikwad b Pathirana,14.0,10.0,0.0,1.0,140.0,8.92%,,,,,,,0,Chennai Super Kings
Chennai Super Kings,Gujarat Titans,"MA Chidambaram Stadium, Chennai","23rd May, 2023",Chennai Super Kings,Rahul Tewatia,b Theekshana,3.0,5.0,0.0,0.0,60.0,1.91%,,,,,,,0,Chennai Super Kings
Chennai Super Kings,Gujarat Titans,"MA Chidambaram Stadium, Chennai","23rd May, 2023",Chennai Super Kings,Rashid Khan,c Conway b Deshpande,30.0,16.0,3.0,2.0,187.5,19.11%,4.0,0.0,37.0,1.0,9.25,10.0,1,Chennai Super Kings
Chennai Super Kings,Gujarat Titans,"MA Chidambaram Stadium, Chennai","23rd May, 2023",Chennai Super Kings,Darshan Nalkande,run out,0.0,1.0,0.0,0.0,0.0,,4.0,0.0,44.0,1.0,11.0,10.0,0,Chennai Super Kings
Chennai Super Kings,Gujarat Titans,"MA Chidambaram Stadium, Chennai","23rd May, 2023",Chennai Super Kings,Noor Ahmad,not out,7.0,5.0,1.0,0.0,140.0,4.46%,4.0,0.0,29.0,1.0,7.25,10.0,0,Chennai Super Kings
Chennai Super Kings,Gujarat Titans,"MA Chidambaram Stadium, Chennai","23rd May, 2023",Chennai Super Kings,Mohammed Shami,c Chahar b Pathirana,5.0,5.0,1.0,0.0,100.0,3.18%,4.0,0.0,28.0,2.0,7.0,20.0,0,Chennai Super Kings
Chennai Super Kings,Gujarat Titans,"MA Chidambaram Stadium, Chennai","23rd May, 2023",Chennai Super Kings,Deepak Chahar,,,,,,,,4.0,0.0,29.0,2.0,7.25,20.0,1,Gujarat Titans
Chennai Super Kings,Gujarat Titans,"MA Chidambaram Stadium, Chennai","23rd May, 2023",Chennai Super Kings,Tushar Deshpande,,,,,,,,4.0,0.0,43.0,1.0,10.75,10.0,0,Gujarat Titans
Chennai Super Kings,Gujarat Titans,"MA Chidambaram Stadium, Chennai","23rd May, 2023",Chennai Super Kings,Maheesh Theekshana,,,,,,,,4.0,0.0,28.0,2.0,7.0,20.0,1,Gujarat Titans
Chennai Super Kings,Gujarat Titans,"MA Chidambaram Stadium, Chennai","23rd May, 2023",Chennai Super Kings,Ravindra Jadeja,b Mohammed Shami,22.0,16.0,2.0,0.0,137.5,12.79%,4.0,0.0,18.0,2.0,4.5,20.0,1,Gujarat Titans
Chennai Super Kings,Gujarat Titans,"MA Chidambaram Stadium, Chennai","23rd May, 2023",Chennai Super Kings,Matheesha Pathirana,,,,,,,,4.0,0.0,37.0,2.0,9.25,20.0,1,Gujarat Titans
Gujarat Titans,Mumbai Indians,"Narendra Modi Stadium, Ahmedabad","26th May, 2023",Gujarat Titans,Wriddhiman Saha,st â€ Ishan Kishan b Chawla,18.0,16.0,3.0,0.0,112.5,7.73%,,,,,,,1,Mumbai Indians
Gujarat Titans,Mumbai Indians,"Narendra Modi Stadium, Ahmedabad","26th May, 2023",Gujarat Titans,Shubman Gill,c David b Madhwal,129.0,60.0,7.0,10.0,215.0,55.36%,,,,,,,0,Mumbai Indians
Gujarat Titans,Mumbai Indians,"Narendra Modi Stadium, Ahmedabad","26th May, 2023",Gujarat Titans,Sai Sudharsan,retired out,43.0,31.0,5.0,1.0,138.71,18.45%,,,,,,,1,Mumbai Indians
Gujarat Titans,Mumbai Indians,"Narendra Modi Stadium, Ahmedabad","26th May, 2023",Gujarat Titans,David Miller,,,,,,,,,,,,,,2,Mumbai Indians
Gujarat Titans,Mumbai Indians,"Narendra Modi Stadium, Ahmedabad","26th May, 2023",Gujarat Titans,Rahul Tewatia,,,,,,,,,,,,,,0,Mumbai Indians
Gujarat Titans,Mumbai Indians,"Narendra Modi Stadium, Ahmedabad","26th May, 2023",Gujarat Titans,Vijay Shankar,,,,,,,,,,,,,,0,Mumbai Indians
Gujarat Titans,Mumbai Indians,"Narendra Modi Stadium, Ahmedabad","26th May, 2023",Gujarat Titans,Akash Madhwal,,,,,,,,4.0,0.0,52.0,1.0,13.0,10.0,0,Gujarat Titans
Gujarat Titans,Mumbai Indians,"Narendra Modi Stadium, Ahmedabad","26th May, 2023",Gujarat Titans,Rohit Sharma,c Little b Mohammed Shami,8.0,7.0,1.0,0.0,114.29,4.68%,,,,,,,0,Gujarat Titans
Gujarat Titans,Mumbai Indians,"Narendra Modi Stadium, Ahmedabad","26th May, 2023",Gujarat Titans,Nehal Wadhera,c â€ Saha b Mohammed Shami,4.0,3.0,1.0,0.0,133.33,2.34%,,,,,,,0,Gujarat Titans
Gujarat Titans,Mumbai Indians,"Narendra Modi Stadium, Ahmedabad","26th May, 2023",Gujarat Titans,Cameron Green,b Little,30.0,20.0,2.0,2.0,150.0,17.54%,3.0,0.0,35.0,0.0,11.67,,0,Gujarat Titans
Gujarat Titans,Mumbai Indians,"Narendra Modi Stadium, Ahmedabad","26th May, 2023",Gujarat Titans,Suryakumar Yadav,b Sharma,61.0,38.0,7.0,2.0,160.53,35.67%,,,,,,,0,Gujarat Titans
Gujarat Titans,Mumbai Indians,"Narendra Modi Stadium, Ahmedabad","26th May, 2023",Gujarat Titans,Tilak Varma,b Rashid Khan,43.0,14.0,5.0,3.0,307.14,25.15%,,,,,,,0,Gujarat Titans
Gujarat Titans,Mumbai Indians,"Narendra Modi Stadium, Ahmedabad","26th May, 2023",Gujarat Titans,Vishnu Vinod,c Pandya b Sharma,5.0,7.0,0.0,0.0,71.43,2.92%,,,,,,,0,Gujarat Titans
Gujarat Titans,Mumbai Indians,"Narendra Modi Stadium, Ahmedabad","26th May, 2023",Gujarat Titans,Tim David,lbw b Rashid Khan,2.0,3.0,0.0,0.0,66.67,1.17%,,,,,,,0,Gujarat Titans
Gujarat Titans,Mumbai Indians,"Narendra Modi Stadium, Ahmedabad","26th May, 2023",Gujarat Titans,Chris Jordan,c Sai Sudharsan b Sharma,2.0,5.0,0.0,0.0,40.0,1.17%,4.0,0.0,56.0,0.0,14.0,,0,Gujarat Titans
Gujarat Titans,Mumbai Indians,"Narendra Modi Stadium, Ahmedabad","26th May, 2023",Gujarat Titans,Piyush Chawla,c Miller b Sharma,0.0,2.0,0.0,0.0,0.0,,3.0,0.0,45.0,1.0,15.0,10.0,0,Gujarat Titans
Gujarat Titans,Mumbai Indians,"Narendra Modi Stadium, Ahmedabad","26th May, 2023",Gujarat Titans,Kumar Kartikeya,c Miller b Sharma,6.0,7.0,1.0,0.0,85.71,3.51%,2.0,0.0,15.0,0.0,7.5,,0,Gujarat Titans
Gujarat Titans,Mumbai Indians,"Narendra Modi Stadium, Ahmedabad","26th May, 2023",Gujarat Titans,Jason Behrendorff,not out,3.0,5.0,0.0,0.0,60.0,1.75%,4.0,0.0,28.0,0.0,7.0,,0,Gujarat Titans
Gujarat Titans,Mumbai Indians,"Narendra Modi Stadium, Ahmedabad","26th May, 2023",Gujarat Titans,Ishan Kishanâ€ ,,,,,,,,,,,,,,0,Gujarat Titans
Gujarat Titans,Mumbai Indians,"Narendra Modi Stadium, Ahmedabad","26th May, 2023",Gujarat Titans,Mohammed Shami,,,,,,,,3.0,0.0,41.0,2.0,13.67,20.0,0,Mumbai Indians
Gujarat Titans,Mumbai Indians,"Narendra Modi Stadium, Ahmedabad","26th May, 2023",Gujarat Titans,Hardik Pandya,not out,28.0,13.0,2.0,2.0,215.38,12.02%,2.0,0.0,24.0,0.0,12.0,,1,Mumbai Indians
Gujarat Titans,Mumbai Indians,"Narendra Modi Stadium, Ahmedabad","26th May, 2023",Gujarat Titans,Rashid Khan,not out,5.0,2.0,1.0,0.0,250.0,2.15%,4.0,0.0,33.0,2.0,8.25,20.0,0,Mumbai Indians
Gujarat Titans,Mumbai Indians,"Narendra Modi Stadium, Ahmedabad","26th May, 2023",Gujarat Titans,Noor Ahmad,,,,,,,,4.0,0.0,35.0,0.0,8.75,,0,Mumbai Indians
Gujarat Titans,Mumbai Indians,"Narendra Modi Stadium, Ahmedabad","26th May, 2023",Gujarat Titans,Josh Little,,,,,,,,3.0,0.0,26.0,1.0,8.67,10.0,1,Mumbai Indians
Gujarat Titans,Mumbai Indians,"Narendra Modi Stadium, Ahmedabad","26th May, 2023",Gujarat Titans,Mohit Sharma,,,,,,,,2.2,0.0,10.0,5.0,4.29,50.0,0,Mumbai Indians
Mumbai Indians,Lucknow Super Giants,"MA Chidambaram Stadium, Chennai","24th May, 2023",Mumbai Indians,Ishan Kishan,c â€ Pooran b Thakur,15.0,12.0,3.0,0.0,125.0,8.24%,,,,,,,1,Lucknow Super Giants
Mumbai Indians,Lucknow Super Giants,"MA Chidambaram Stadium, Chennai","24th May, 2023",Mumbai Indians,Rohit Sharma,c Badoni b Naveen-ul-Haq,11.0,10.0,1.0,1.0,110.0,6.04%,,,,,,,0,Lucknow Super Giants
Mumbai Indians,Lucknow Super Giants,"MA Chidambaram Stadium, Chennai","24th May, 2023",Mumbai Indians,Suryakumar Yadav,c Gowtham b Naveen-ul-Haq,33.0,20.0,2.0,2.0,165.0,18.13%,,,,,,,0,Lucknow Super Giants
Mumbai Indians,Lucknow Super Giants,"MA Chidambaram Stadium, Chennai","24th May, 2023",Mumbai Indians,Tilak Varma,c Hooda b Naveen-ul-Haq,26.0,22.0,0.0,2.0,118.18,14.29%,,,,,,,0,Lucknow Super Giants
Mumbai Indians,Lucknow Super Giants,"MA Chidambaram Stadium, Chennai","24th May, 2023",Mumbai Indians,Tim David,c Hooda b Thakur,13.0,13.0,1.0,0.0,100.0,7.14%,,,,,,,1,Lucknow Super Giants
Mumbai Indians,Lucknow Super Giants,"MA Chidambaram Stadium, Chennai","24th May, 2023",Mumbai Indians,Nehal Wadhera,c Ravi Bishnoi b Thakur,23.0,12.0,2.0,2.0,191.67,12.64%,,,,,,,0,Lucknow Super Giants
Mumbai Indians,Lucknow Super Giants,"MA Chidambaram Stadium, Chennai","24th May, 2023",Mumbai Indians,Yash Thakur,,,,,,,,4.0,0.0,34.0,3.0,8.5,30.0,0,Mumbai Indians
Mumbai Indians,Lucknow Super Giants,"MA Chidambaram Stadium, Chennai","24th May, 2023",Mumbai Indians,Kyle Mayers,c Green b Jordan,18.0,13.0,3.0,0.0,138.46,17.82%,,,,,,,0,Mumbai Indians
Mumbai Indians,Lucknow Super Giants,"MA Chidambaram Stadium, Chennai","24th May, 2023",Mumbai Indians,Prerak Mankad,c Shokeen b Madhwal,3.0,6.0,0.0,0.0,50.0,2.97%,,,,,,,0,Mumbai Indians
Mumbai Indians,Lucknow Super Giants,"MA Chidambaram Stadium, Chennai","24th May, 2023",Mumbai Indians,Krunal Pandya,c David b Chawla,8.0,11.0,1.0,0.0,72.73,7.92%,4.0,0.0,38.0,0.0,9.5,,0,Mumbai Indians
Mumbai Indians,Lucknow Super Giants,"MA Chidambaram Stadium, Chennai","24th May, 2023",Mumbai Indians,Marcus Stoinis,run out,40.0,27.0,5.0,1.0,148.15,39.60%,,,,,,,0,Mumbai Indians
Mumbai Indians,Lucknow Super Giants,"MA Chidambaram Stadium, Chennai","24th May, 2023",Mumbai Indians,Ayush Badoni,b Madhwal,1.0,7.0,0.0,0.0,14.29,0.99%,,,,,,,1,Mumbai Indians
Mumbai Indians,Lucknow Super Giants,"MA Chidambaram Stadium, Chennai","24th May, 2023",Mumbai Indians,Nicholas Pooran,c â€ Ishan Kishan b Madhwal,0.0,1.0,0.0,0.0,0.0,,,,,,,,1,Mumbai Indians
Mumbai Indians,Lucknow Super Giants,"MA Chidambaram Stadium, Chennai","24th May, 2023",Mumbai Indians,Deepak Hooda,run out,15.0,13.0,0.0,1.0,115.38,14.85%,,,,,,,3,Mumbai Indians
Mumbai Indians,Lucknow Super Giants,"MA Chidambaram Stadium, Chennai","24th May, 2023",Mumbai Indians,Krishnappa Gowtham,run out,2.0,3.0,0.0,0.0,66.67,1.98%,1.0,0.0,8.0,0.0,8.0,,1,Mumbai Indians
Mumbai Indians,Lucknow Super Giants,"MA Chidambaram Stadium, Chennai","24th May, 2023",Mumbai Indians,Ravi Bishnoi,c Jordan b Madhwal,3.0,6.0,0.0,0.0,50.0,2.97%,4.0,0.0,30.0,0.0,7.5,,1,Mumbai Indians
Mumbai Indians,Lucknow Super Giants,"MA Chidambaram Stadium, Chennai","24th May, 2023",Mumbai Indians,Naveen-ul-Haq,not out,1.0,5.0,0.0,0.0,20.0,0.99%,4.0,0.0,38.0,4.0,9.5,40.0,0,Mumbai Indians
Mumbai Indians,Lucknow Super Giants,"MA Chidambaram Stadium, Chennai","24th May, 2023",Mumbai Indians,Mohsin Khan,b Madhwal,0.0,7.0,0.0,0.0,0.0,,3.0,0.0,24.0,1.0,8.0,10.0,0,Mumbai Indians
Mumbai Indians,Lucknow Super Giants,"MA Chidambaram Stadium, Chennai","24th May, 2023",Mumbai Indians,Jason Behrendorff,,,,,,,,3.0,0.0,21.0,0.0,7.0,,0,Lucknow Super Giants
Mumbai Indians,Lucknow Super Giants,"MA Chidambaram Stadium, Chennai","24th May, 2023",Mumbai Indians,Akash Madhwal,,,,,,,,3.3,0.0,5.0,5.0,1.43,50.0,0,Lucknow Super Giants
Mumbai Indians,Lucknow Super Giants,"MA Chidambaram Stadium, Chennai","24th May, 2023",Mumbai Indians,Chris Jordan,c Hooda b Mohsin Khan,4.0,7.0,0.0,0.0,57.14,2.20%,2.0,1.0,7.0,1.0,3.5,10.0,1,Lucknow Super Giants
Mumbai Indians,Lucknow Super Giants,"MA Chidambaram Stadium, Chennai","24th May, 2023",Mumbai Indians,Cameron Green,b Naveen-ul-Haq,41.0,23.0,6.0,1.0,178.26,22.53%,3.0,0.0,15.0,0.0,5.0,,1,Lucknow Super Giants
Mumbai Indians,Lucknow Super Giants,"MA Chidambaram Stadium, Chennai","24th May, 2023",Mumbai Indians,Hrithik Shokeen,not out,0.0,1.0,0.0,0.0,0.0,,1.0,0.0,18.0,0.0,18.0,,1,Lucknow Super Giants
Mumbai Indians,Lucknow Super Giants,"MA Chidambaram Stadium, Chennai","24th May, 2023",Mumbai Indians,Piyush Chawla,,,,,,,,4.0,0.0,28.0,1.0,7.0,10.0,0,Lucknow Super Giants
Gujarat Titans,Chennai Super Kings,"Narendra Modi Stadium, Ahmedabad","29th May, 2023",Chennai Super Kings,Wriddhiman Saha,c â€ Dhoni b Chahar,54.0,39.0,5.0,1.0,138.46,25.23%,,,,,,,0,Chennai Super Kings
Gujarat Titans,Chennai Super Kings,"Narendra Modi Stadium, Ahmedabad","29th May, 2023",Chennai Super Kings,Shubman Gill,st â€ Dhoni b Jadeja,39.0,20.0,7.0,0.0,195.0,18.22%,,,,,,,0,Chennai Super Kings
Gujarat Titans,Chennai Super Kings,"Narendra Modi Stadium, Ahmedabad","29th May, 2023",Chennai Super Kings,Sai Sudharsan,lbw b Pathirana,96.0,47.0,8.0,6.0,204.26,44.86%,,,,,,,0,Chennai Super Kings
Gujarat Titans,Chennai Super Kings,"Narendra Modi Stadium, Ahmedabad","29th May, 2023",Chennai Super Kings,Vijay Shankar,,,,,,,,,,,,,,1,Chennai Super Kings
Gujarat Titans,Chennai Super Kings,"Narendra Modi Stadium, Ahmedabad","29th May, 2023",Chennai Super Kings,David Miller,,,,,,,,,,,,,,1,Chennai Super Kings
Gujarat Titans,Chennai Super Kings,"Narendra Modi Stadium, Ahmedabad","29th May, 2023",Chennai Super Kings,Rahul Tewatia,,,,,,,,,,,,,,0,Chennai Super Kings
Gujarat Titans,Chennai Super Kings,"Narendra Modi Stadium, Ahmedabad","29th May, 2023",Chennai Super Kings,Deepak Chahar,,,,,,,,4.0,0.0,38.0,1.0,9.5,10.0,0,Gujarat Titans
Gujarat Titans,Chennai Super Kings,"Narendra Modi Stadium, Ahmedabad","29th May, 2023",Chennai Super Kings,Tushar Deshpande,,,,,,,,4.0,0.0,56.0,0.0,14.0,,0,Gujarat Titans
Gujarat Titans,Chennai Super Kings,"Narendra Modi Stadium, Ahmedabad","29th May, 2023",Chennai Super Kings,Maheesh Theekshana,,,,,,,,4.0,0.0,36.0,0.0,9.0,,0,Gujarat Titans
Gujarat Titans,Chennai Super Kings,"Narendra Modi Stadium, Ahmedabad","29th May, 2023",Chennai Super Kings,Matheesha Pathirana,,,,,,,,4.0,0.0,44.0,2.0,11.0,20.0,0,Gujarat Titans
Gujarat Titans,Chennai Super Kings,"Narendra Modi Stadium, Ahmedabad","29th May, 2023",Chennai Super Kings,Ruturaj Gaikwad,c Rashid Khan b Noor Ahmad,26.0,16.0,3.0,1.0,162.5,15.20%,,,,,,,1,Gujarat Titans
Gujarat Titans,Chennai Super Kings,"Narendra Modi Stadium, Ahmedabad","29th May, 2023",Chennai Super Kings,Devon Conway,c Sharma b Noor Ahmad,47.0,25.0,4.0,2.0,188.0,27.49%,,,,,,,0,Gujarat Titans
Gujarat Titans,Chennai Super Kings,"Narendra Modi Stadium, Ahmedabad","29th May, 2023",Chennai Super Kings,Shivam Dube,not out,32.0,21.0,0.0,2.0,152.38,18.71%,,,,,,,0,Gujarat Titans
Gujarat Titans,Chennai Super Kings,"Narendra Modi Stadium, Ahmedabad","29th May, 2023",Chennai Super Kings,Ajinkya Rahane,c Shankar b Sharma,27.0,13.0,2.0,2.0,207.69,15.79%,,,,,,,0,Gujarat Titans
Gujarat Titans,Chennai Super Kings,"Narendra Modi Stadium, Ahmedabad","29th May, 2023",Chennai Super Kings,Ambati Rayudu,c & b Sharma,19.0,8.0,1.0,2.0,237.5,11.11%,,,,,,,0,Gujarat Titans
Gujarat Titans,Chennai Super Kings,"Narendra Modi Stadium, Ahmedabad","29th May, 2023",Chennai Super Kings,M S Dhoni,c Miller b Sharma,0.0,1.0,0.0,0.0,0.0,,,,,,,,1,Gujarat Titans
Gujarat Titans,Chennai Super Kings,"Narendra Modi Stadium, Ahmedabad","29th May, 2023",Chennai Super Kings,Ravindra Jadeja,not out,15.0,6.0,1.0,1.0,250.0,8.77%,4.0,0.0,38.0,1.0,9.5,10.0,0,Gujarat Titans
Gujarat Titans,Chennai Super Kings,"Narendra Modi Stadium, Ahmedabad","29th May, 2023",Chennai Super Kings,Moeen Ali,,,,,,,,,,,,,,0,Gujarat Titans
Gujarat Titans,Chennai Super Kings,"Narendra Modi Stadium, Ahmedabad","29th May, 2023",Chennai Super Kings,Mohammed Shami,,,,,,,,3.0,0.0,29.0,0.0,9.67,,0,Chennai Super Kings
Gujarat Titans,Chennai Super Kings,"Narendra Modi Stadium, Ahmedabad","29th May, 2023",Chennai Super Kings,Hardik Pandya,not out,21.0,12.0,0.0,2.0,175.0,9.81%,1.0,0.0,14.0,0.0,14.0,,0,Chennai Super Kings
Gujarat Titans,Chennai Super Kings,"Narendra Modi Stadium, Ahmedabad","29th May, 2023",Chennai Super Kings,Rashid Khan,c Gaikwad b Pathirana,0.0,2.0,0.0,0.0,0.0,,3.0,0.0,44.0,0.0,14.67,,1,Chennai Super Kings
Gujarat Titans,Chennai Super Kings,"Narendra Modi Stadium, Ahmedabad","29th May, 2023",Chennai Super Kings,Noor Ahmad,,,,,,,,3.0,0.0,17.0,2.0,5.67,20.0,0,Chennai Super Kings
Gujarat Titans,Chennai Super Kings,"Narendra Modi Stadium, Ahmedabad","29th May, 2023",Chennai Super Kings,Josh Little,,,,,,,,2.0,0.0,30.0,0.0,15.0,,0,Chennai Super Kings
Gujarat Titans,Chennai Super Kings,"Narendra Modi Stadium, Ahmedabad","29th May, 2023",Chennai Super Kings,Mohit Sharma,,,,,,,,3.0,0.0,36.0,3.0,12.0,30.0,1,Chennai Super Kings
Chennai Super Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad","31st March, 2023",Gujarat Titans,Devon Conway,b Mohammed Shami,1.0,6.0,0.0,0.0,16.67,0.56%,,,,,,,0,Gujarat Titans
Chennai Super Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad","31st March, 2023",Gujarat Titans,Ruturaj Gaikwad,c Shubman Gill b Joseph,92.0,50.0,4.0,9.0,184.0,51.69%,,,,,,,1,Gujarat Titans
Chennai Super Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad","31st March, 2023",Gujarat Titans,Moeen Ali,c â€ Saha b Rashid Khan,23.0,17.0,4.0,1.0,135.29,12.92%,,,,,,,0,Gujarat Titans
Chennai Super Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad","31st March, 2023",Gujarat Titans,Ben Stokes,c â€ Saha b Rashid Khan,7.0,6.0,1.0,0.0,116.67,3.93%,,,,,,,0,Gujarat Titans
Chennai Super Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad","31st March, 2023",Gujarat Titans,Ambati Rayudu,b Little,12.0,12.0,0.0,1.0,100.0,6.74%,,,,,,,0,Gujarat Titans
Chennai Super Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad","31st March, 2023",Gujarat Titans,Shivam Dube,c Rashid Khan b Mohammed Shami,19.0,18.0,0.0,1.0,105.56,10.67%,,,,,,,1,Gujarat Titans
Chennai Super Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad","31st March, 2023",Gujarat Titans,M S Dhoni,not out,14.0,7.0,1.0,1.0,200.0,7.87%,,,,,,,1,Gujarat Titans
Chennai Super Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad","31st March, 2023",Gujarat Titans,Mohammed Shami,,,,,,,,4.0,0.0,29.0,2.0,7.25,20.0,0,Chennai Super Kings
Chennai Super Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad","31st March, 2023",Gujarat Titans,Josh Little,,,,,,,,4.0,0.0,41.0,1.0,10.25,10.0,0,Chennai Super Kings
Chennai Super Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad","31st March, 2023",Gujarat Titans,Alzarri Joseph,,,,,,,,4.0,0.0,33.0,2.0,8.25,20.0,0,Chennai Super Kings
Chennai Super Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad","31st March, 2023",Gujarat Titans,Yash Dayal,,,,,,,,1.0,0.0,14.0,0.0,14.0,,0,Chennai Super Kings
Chennai Super Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad","31st March, 2023",Gujarat Titans,Wriddhiman Saha,c Dube b Hangargekar,25.0,16.0,2.0,2.0,156.25,13.74%,,,,,,,2,Chennai Super Kings
Chennai Super Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad","31st March, 2023",Gujarat Titans,Shubman Gill,c Gaikwad b Deshpande,63.0,36.0,6.0,3.0,175.0,34.62%,,,,,,,1,Chennai Super Kings
Chennai Super Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad","31st March, 2023",Gujarat Titans,Sai Sudharsan,c â€ Dhoni b Hangargekar,22.0,17.0,3.0,0.0,129.41,12.09%,,,,,,,0,Chennai Super Kings
Chennai Super Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad","31st March, 2023",Gujarat Titans,Hardik Pandya,b Jadeja,8.0,11.0,0.0,0.0,72.73,4.40%,3.0,0.0,28.0,0.0,9.33,,0,Chennai Super Kings
Chennai Super Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad","31st March, 2023",Gujarat Titans,Vijay Shankar,c Santner b Hangargekar,27.0,21.0,2.0,1.0,128.57,14.84%,,,,,,,1,Chennai Super Kings
Chennai Super Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad","31st March, 2023",Gujarat Titans,Rahul Tewatia,not out,15.0,14.0,1.0,1.0,107.14,8.24%,,,,,,,0,Chennai Super Kings
Chennai Super Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad","31st March, 2023",Gujarat Titans,Rashid Khan,not out,10.0,3.0,1.0,1.0,333.33,5.49%,4.0,0.0,26.0,2.0,6.5,20.0,1,Chennai Super Kings
Chennai Super Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad","31st March, 2023",Gujarat Titans,Kane Williamson,,,,,,,,,,,,,,0,Chennai Super Kings
Chennai Super Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad","31st March, 2023",Gujarat Titans,Deepak Chahar,,,,,,,,4.0,0.0,29.0,0.0,7.25,,0,Gujarat Titans
