batting_first,batting_second,venue,date,winner,player_name,dismissal,runs_scored,balls_faced,fours,sixes,strike_rate,percent_runs,overs,maidens,runs_given,wickets_taken,economy,percent_wickets,catches,opponent
Chennai Super Kings,Mumbai Indians,"Arun Jaitley Stadium, Delhi","21st May, 2013",Chennai Super Kings,Harbhajan Singh,c Vijay b Bravo,0.0,4.0,0.0,0.0,0.0,,4.0,0.0,26.0,0.0,6.5,,0,Chennai Super Kings
Chennai Super Kings,Mumbai Indians,"Arun Jaitley Stadium, Delhi","21st May, 2013",Chennai Super Kings,Mitchell Johnson,c Raina b Bravo,6.0,7.0,0.0,0.0,85.71,4.17%,4.0,0.0,40.0,0.0,10.0,,0,Chennai Super Kings
Chennai Super Kings,Mumbai Indians,"Arun Jaitley Stadium, Delhi","21st May, 2013",Chennai Super Kings,Lasith Malinga,c Hussey b Bravo,0.0,2.0,0.0,0.0,0.0,,4.0,0.0,45.0,0.0,11.25,,0,Chennai Super Kings
Chennai Super Kings,Mumbai Indians,"Arun Jaitley Stadium, Delhi","21st May, 2013",Chennai Super Kings,Pragyan Ojha,c Bravo b Sharma,0.0,2.0,0.0,0.0,0.0,,2.0,0.0,20.0,0.0,10.0,,0,Chennai Super Kings
Chennai Super Kings,Mumbai Indians,"Arun Jaitley Stadium, Delhi","21st May, 2013",Chennai Super Kings,Munaf Patel,not out,0.0,0.0,0.0,0.0,0.0,,3.0,0.0,32.0,0.0,10.67,,0,Chennai Super Kings
Chennai Super Kings,Mumbai Indians,"Arun Jaitley Stadium, Delhi","21st May, 2013",Chennai Super Kings,Mohit Sharma,,,,,,,,3.4,0.0,32.0,2.0,8.73,20.0,0,Mumbai Indians
Chennai Super Kings,Mumbai Indians,"Arun Jaitley Stadium, Delhi","21st May, 2013",Chennai Super Kings,Albie Morkel,,,,,,,,3.0,0.0,26.0,1.0,8.67,10.0,0,Mumbai Indians
Chennai Super Kings,Mumbai Indians,"Arun Jaitley Stadium, Delhi","21st May, 2013",Chennai Super Kings,Chris Morris,,,,,,,,3.0,0.0,26.0,1.0,8.67,10.0,1,Mumbai Indians
Chennai Super Kings,Mumbai Indians,"Arun Jaitley Stadium, Delhi","21st May, 2013",Chennai Super Kings,Ravichandran Ashwin,,,,,,,,2.0,0.0,17.0,0.0,8.5,,0,Mumbai Indians
Chennai Super Kings,Mumbai Indians,"Arun Jaitley Stadium, Delhi","21st May, 2013",Chennai Super Kings,Ravindra Jadeja,,,,,,,,4.0,0.0,31.0,3.0,7.75,30.0,0,Mumbai Indians
Chennai Super Kings,Mumbai Indians,"Arun Jaitley Stadium, Delhi","21st May, 2013",Chennai Super Kings,Dwayne Bravo,,,,,,,,3.0,0.0,9.0,3.0,3.0,30.0,2,Mumbai Indians
Rajasthan Royals,Mumbai Indians,"Eden Gardens, Kolkata","24th May, 2013",Mumbai Indians,Rahul Dravid,c Sharma b Harbhajan Singh,43.0,37.0,7.0,0.0,116.22,26.06%,,,,,,,0,Mumbai Indians
Rajasthan Royals,Mumbai Indians,"Eden Gardens, Kolkata","24th May, 2013",Mumbai Indians,Ajinkya Rahane,b Harbhajan Singh,21.0,18.0,3.0,0.0,116.67,12.73%,,,,,,,1,Mumbai Indians
Rajasthan Royals,Mumbai Indians,"Eden Gardens, Kolkata","24th May, 2013",Mumbai Indians,Sanju Samson,c Harbhajan Singh b Malinga,0.0,2.0,0.0,0.0,0.0,,,,,,,,2,Mumbai Indians
Rajasthan Royals,Mumbai Indians,"Eden Gardens, Kolkata","24th May, 2013",Mumbai Indians,Bradley Hodge,not out,19.0,20.0,2.0,0.0,95.0,11.52%,,,,,,,0,Mumbai Indians
Rajasthan Royals,Mumbai Indians,"Eden Gardens, Kolkata","24th May, 2013",Mumbai Indians,Dishant Yagnik,not out,31.0,17.0,5.0,0.0,182.35,18.79%,,,,,,,0,Mumbai Indians
Rajasthan Royals,Mumbai Indians,"Eden Gardens, Kolkata","24th May, 2013",Mumbai Indians,Mitchell Johnson,,,,,,,,3.0,0.0,23.0,0.0,7.67,,0,Rajasthan Royals
Rajasthan Royals,Mumbai Indians,"Eden Gardens, Kolkata","24th May, 2013",Mumbai Indians,Pragyan Ojha,,,,,,,,4.0,0.0,36.0,0.0,9.0,,0,Rajasthan Royals
Rajasthan Royals,Mumbai Indians,"Eden Gardens, Kolkata","24th May, 2013",Mumbai Indians,Lasith Malinga,,,,,,,,4.0,0.0,43.0,1.0,10.75,10.0,0,Rajasthan Royals
Rajasthan Royals,Mumbai Indians,"Eden Gardens, Kolkata","24th May, 2013",Mumbai Indians,Dwayne Smith,c Samson b Binny,62.0,44.0,6.0,2.0,140.91,36.69%,,,,,,,1,Rajasthan Royals
Rajasthan Royals,Mumbai Indians,"Eden Gardens, Kolkata","24th May, 2013",Mumbai Indians,Aditya Tare,c Samson b Cooper,35.0,27.0,3.0,2.0,129.63,20.71%,,,,,,,0,Rajasthan Royals
Rajasthan Royals,Mumbai Indians,"Eden Gardens, Kolkata","24th May, 2013",Mumbai Indians,Dinesh Karthik,c Rahane b Cooper,22.0,17.0,3.0,0.0,129.41,13.02%,,,,,,,0,Rajasthan Royals
Rajasthan Royals,Mumbai Indians,"Eden Gardens, Kolkata","24th May, 2013",Mumbai Indians,Rohit Sharma,b Trivedi,2.0,8.0,0.0,0.0,25.0,1.18%,,,,,,,2,Rajasthan Royals
Rajasthan Royals,Mumbai Indians,"Eden Gardens, Kolkata","24th May, 2013",Mumbai Indians,Kieron Pollard,c Cooper b Faulkner,11.0,6.0,0.0,1.0,183.33,6.51%,1.0,0.0,6.0,2.0,6.0,20.0,0,Rajasthan Royals
Rajasthan Royals,Mumbai Indians,"Eden Gardens, Kolkata","24th May, 2013",Mumbai Indians,Ambati Rayudu,b Watson,17.0,11.0,1.0,1.0,154.55,10.06%,,,,,,,0,Rajasthan Royals
Rajasthan Royals,Mumbai Indians,"Eden Gardens, Kolkata","24th May, 2013",Mumbai Indians,Harbhajan Singh,not out,6.0,4.0,1.0,0.0,150.0,3.55%,4.0,0.0,23.0,3.0,5.75,30.0,2,Rajasthan Royals
Rajasthan Royals,Mumbai Indians,"Eden Gardens, Kolkata","24th May, 2013",Mumbai Indians,Rishi Dhawan,not out,4.0,2.0,1.0,0.0,200.0,2.37%,4.0,0.0,30.0,0.0,7.5,,0,Rajasthan Royals
Rajasthan Royals,Mumbai Indians,"Eden Gardens, Kolkata","24th May, 2013",Mumbai Indians,Vikramjeet Malik,,,,,,,,4.0,0.0,26.0,0.0,6.5,,0,Mumbai Indians
Rajasthan Royals,Mumbai Indians,"Eden Gardens, Kolkata","24th May, 2013",Mumbai Indians,James Faulkner,,,,,,,,4.0,0.0,36.0,1.0,9.0,10.0,0,Mumbai Indians
Rajasthan Royals,Mumbai Indians,"Eden Gardens, Kolkata","24th May, 2013",Mumbai Indians,Shane Watson,c Sharma b Harbhajan Singh,6.0,8.0,1.0,0.0,75.0,3.64%,2.5,0.0,34.0,1.0,12.0,10.0,0,Mumbai Indians
Rajasthan Royals,Mumbai Indians,"Eden Gardens, Kolkata","24th May, 2013",Mumbai Indians,Siddharth Trivedi,,,,,,,,4.0,0.0,23.0,1.0,5.75,10.0,0,Mumbai Indians
Rajasthan Royals,Mumbai Indians,"Eden Gardens, Kolkata","24th May, 2013",Mumbai Indians,Kevon Cooper,c Smith b Pollard,4.0,2.0,1.0,0.0,200.0,2.42%,4.0,0.0,33.0,2.0,8.25,20.0,1,Mumbai Indians
Rajasthan Royals,Mumbai Indians,"Eden Gardens, Kolkata","24th May, 2013",Mumbai Indians,Stuart Binny,c Harbhajan Singh b Pollard,27.0,17.0,3.0,1.0,158.82,16.36%,1.0,0.0,11.0,1.0,11.0,10.0,0,Mumbai Indians
Sunrisers Hyderabad,Rajasthan Royals,"Arun Jaitley Stadium, Delhi","22nd May, 2013",Rajasthan Royals,Parthiv Patel,c Samson b Malik,1.0,3.0,0.0,0.0,33.33,0.76%,,,,,,,0,Rajasthan Royals
Sunrisers Hyderabad,Rajasthan Royals,"Arun Jaitley Stadium, Delhi","22nd May, 2013",Rajasthan Royals,Shikhar Dhawan,c Trivedi b Faulkner,33.0,39.0,3.0,0.0,84.62,25.00%,,,,,,,0,Rajasthan Royals
Sunrisers Hyderabad,Rajasthan Royals,"Arun Jaitley Stadium, Delhi","22nd May, 2013",Rajasthan Royals,Hanuma Vihari,c Cooper b Malik,1.0,8.0,0.0,0.0,12.5,0.76%,,,,,,,0,Rajasthan Royals
Sunrisers Hyderabad,Rajasthan Royals,"Arun Jaitley Stadium, Delhi","22nd May, 2013",Rajasthan Royals,Cameron White,c Cooper b Trivedi,31.0,28.0,5.0,0.0,110.71,23.48%,,,,,,,0,Rajasthan Royals
Sunrisers Hyderabad,Rajasthan Royals,"Arun Jaitley Stadium, Delhi","22nd May, 2013",Rajasthan Royals,Biplab Samantray,run out,14.0,11.0,2.0,0.0,127.27,10.61%,,,,,,,0,Rajasthan Royals
Sunrisers Hyderabad,Rajasthan Royals,"Arun Jaitley Stadium, Delhi","22nd May, 2013",Rajasthan Royals,Vikramjeet Malik,,,,,,,,3.0,0.0,14.0,2.0,4.67,20.0,0,Sunrisers Hyderabad
Sunrisers Hyderabad,Rajasthan Royals,"Arun Jaitley Stadium, Delhi","22nd May, 2013",Rajasthan Royals,Siddharth Trivedi,,,,,,,,4.0,0.0,18.0,1.0,4.5,10.0,1,Sunrisers Hyderabad
Sunrisers Hyderabad,Rajasthan Royals,"Arun Jaitley Stadium, Delhi","22nd May, 2013",Rajasthan Royals,Kevon Cooper,,,,,,,,4.0,0.0,36.0,0.0,9.0,,2,Sunrisers Hyderabad
Sunrisers Hyderabad,Rajasthan Royals,"Arun Jaitley Stadium, Delhi","22nd May, 2013",Rajasthan Royals,Rahul Dravid,c KV Sharma b I Sharma,12.0,10.0,3.0,0.0,120.0,8.89%,,,,,,,0,Sunrisers Hyderabad
Sunrisers Hyderabad,Rajasthan Royals,"Arun Jaitley Stadium, Delhi","22nd May, 2013",Rajasthan Royals,Ajinkya Rahane,c & b Mishra,18.0,20.0,0.0,1.0,90.0,13.33%,,,,,,,0,Sunrisers Hyderabad
Sunrisers Hyderabad,Rajasthan Royals,"Arun Jaitley Stadium, Delhi","22nd May, 2013",Rajasthan Royals,Shane Watson,c Sammy b KV Sharma,24.0,15.0,5.0,0.0,160.0,17.78%,4.0,0.0,32.0,1.0,8.0,10.0,0,Sunrisers Hyderabad
Sunrisers Hyderabad,Rajasthan Royals,"Arun Jaitley Stadium, Delhi","22nd May, 2013",Rajasthan Royals,Dishant Yagnik,b Sammy,0.0,4.0,0.0,0.0,0.0,,,,,,,,1,Sunrisers Hyderabad
Sunrisers Hyderabad,Rajasthan Royals,"Arun Jaitley Stadium, Delhi","22nd May, 2013",Rajasthan Royals,Stuart Binny,b Sammy,2.0,6.0,0.0,0.0,33.33,1.48%,1.0,0.0,2.0,0.0,2.0,,0,Sunrisers Hyderabad
Sunrisers Hyderabad,Rajasthan Royals,"Arun Jaitley Stadium, Delhi","22nd May, 2013",Rajasthan Royals,Sanju Samson,lbw b Steyn,10.0,21.0,0.0,0.0,47.62,7.41%,,,,,,,1,Sunrisers Hyderabad
Sunrisers Hyderabad,Rajasthan Royals,"Arun Jaitley Stadium, Delhi","22nd May, 2013",Rajasthan Royals,Bradley Hodge,not out,54.0,29.0,2.0,5.0,186.21,40.00%,,,,,,,0,Sunrisers Hyderabad
Sunrisers Hyderabad,Rajasthan Royals,"Arun Jaitley Stadium, Delhi","22nd May, 2013",Rajasthan Royals,James Faulkner,not out,11.0,11.0,2.0,0.0,100.0,8.15%,4.0,0.0,28.0,1.0,7.0,10.0,0,Sunrisers Hyderabad
Sunrisers Hyderabad,Rajasthan Royals,"Arun Jaitley Stadium, Delhi","22nd May, 2013",Rajasthan Royals,Dale Steyn,,,,,,,,4.0,0.0,23.0,1.0,5.75,10.0,0,Rajasthan Royals
Sunrisers Hyderabad,Rajasthan Royals,"Arun Jaitley Stadium, Delhi","22nd May, 2013",Rajasthan Royals,Ishant Sharma,,,,,,,,3.0,0.0,31.0,1.0,10.33,10.0,0,Rajasthan Royals
Sunrisers Hyderabad,Rajasthan Royals,"Arun Jaitley Stadium, Delhi","22nd May, 2013",Rajasthan Royals,Thisara Perera,c â€ Yagnik b Watson,11.0,6.0,1.0,1.0,183.33,8.33%,3.0,0.0,14.0,0.0,4.67,,0,Rajasthan Royals
Sunrisers Hyderabad,Rajasthan Royals,"Arun Jaitley Stadium, Delhi","22nd May, 2013",Rajasthan Royals,Karn Sharma,not out,2.0,2.0,0.0,0.0,100.0,1.52%,2.0,0.0,24.0,1.0,12.0,10.0,0,Rajasthan Royals
Sunrisers Hyderabad,Rajasthan Royals,"Arun Jaitley Stadium, Delhi","22nd May, 2013",Rajasthan Royals,Daren Sammy,run out,29.0,21.0,0.0,3.0,138.1,21.97%,3.2,0.0,27.0,2.0,8.1,20.0,1,Rajasthan Royals
Sunrisers Hyderabad,Rajasthan Royals,"Arun Jaitley Stadium, Delhi","22nd May, 2013",Rajasthan Royals,Amit Mishra,,,,,,,,4.0,1.0,16.0,1.0,4.0,10.0,0,Rajasthan Royals
Mumbai Indians,Chennai Super Kings,"Eden Gardens, Kolkata","26th May, 2013",Mumbai Indians,Dwayne Smith,lbw b Sharma,4.0,4.0,1.0,0.0,100.0,2.70%,,,,,,,1,Chennai Super Kings
Mumbai Indians,Chennai Super Kings,"Eden Gardens, Kolkata","26th May, 2013",Mumbai Indians,Aditya Tare,b Morkel,0.0,1.0,0.0,0.0,0.0,,,,,,,,0,Chennai Super Kings
Mumbai Indians,Chennai Super Kings,"Eden Gardens, Kolkata","26th May, 2013",Mumbai Indians,Dinesh Karthik,b Morris,21.0,26.0,3.0,0.0,80.77,14.19%,,,,,,,2,Chennai Super Kings
Mumbai Indians,Chennai Super Kings,"Eden Gardens, Kolkata","26th May, 2013",Mumbai Indians,Rohit Sharma,c & b Morkel,2.0,5.0,0.0,0.0,40.0,1.35%,,,,,,,1,Chennai Super Kings
Mumbai Indians,Chennai Super Kings,"Eden Gardens, Kolkata","26th May, 2013",Mumbai Indians,Ambati Rayudu,b Bravo,37.0,36.0,4.0,0.0,102.78,25.00%,,,,,,,0,Chennai Super Kings
Mumbai Indians,Chennai Super Kings,"Eden Gardens, Kolkata","26th May, 2013",Mumbai Indians,Michael Hussey,b Malinga,1.0,2.0,0.0,0.0,50.0,0.80%,,,,,,,1,Mumbai Indians
Mumbai Indians,Chennai Super Kings,"Eden Gardens, Kolkata","26th May, 2013",Mumbai Indians,Murali Vijay,c Sharma b Johnson,18.0,20.0,2.0,0.0,90.0,14.40%,,,,,,,0,Mumbai Indians
Mumbai Indians,Chennai Super Kings,"Eden Gardens, Kolkata","26th May, 2013",Mumbai Indians,Suresh Raina,c Smith b Malinga,0.0,1.0,0.0,0.0,0.0,,,,,,,,0,Mumbai Indians
Mumbai Indians,Chennai Super Kings,"Eden Gardens, Kolkata","26th May, 2013",Mumbai Indians,Subramaniam Badrinath,c â€ Karthik b Johnson,0.0,3.0,0.0,0.0,0.0,,,,,,,,0,Mumbai Indians
Mumbai Indians,Chennai Super Kings,"Eden Gardens, Kolkata","26th May, 2013",Mumbai Indians,Dwayne Bravo,c Johnson b Dhawan,15.0,16.0,3.0,0.0,93.75,12.00%,4.0,0.0,42.0,4.0,10.5,40.0,0,Mumbai Indians
Mumbai Indians,Chennai Super Kings,"Eden Gardens, Kolkata","26th May, 2013",Mumbai Indians,Ravindra Jadeja,c Pollard b Harbhajan Singh,0.0,2.0,0.0,0.0,0.0,,2.0,0.0,19.0,0.0,9.5,,0,Mumbai Indians
Mumbai Indians,Chennai Super Kings,"Eden Gardens, Kolkata","26th May, 2013",Mumbai Indians,M S Dhoni,not out,63.0,45.0,3.0,5.0,140.0,50.40%,,,,,,,2,Mumbai Indians
Mumbai Indians,Chennai Super Kings,"Eden Gardens, Kolkata","26th May, 2013",Mumbai Indians,Albie Morkel,b Ojha,10.0,10.0,0.0,1.0,100.0,8.00%,3.0,0.0,12.0,2.0,4.0,20.0,0,Mumbai Indians
Mumbai Indians,Chennai Super Kings,"Eden Gardens, Kolkata","26th May, 2013",Mumbai Indians,Chris Morris,c â€ Karthik b Harbhajan Singh,0.0,1.0,0.0,0.0,0.0,,4.0,0.0,25.0,1.0,6.25,10.0,0,Mumbai Indians
Mumbai Indians,Chennai Super Kings,"Eden Gardens, Kolkata","26th May, 2013",Mumbai Indians,Ravichandran Ashwin,c sub b Pollard,9.0,18.0,0.0,0.0,50.0,7.20%,3.0,0.0,22.0,0.0,7.33,,0,Mumbai Indians
Mumbai Indians,Chennai Super Kings,"Eden Gardens, Kolkata","26th May, 2013",Mumbai Indians,Mohit Sharma,not out,0.0,2.0,0.0,0.0,0.0,,4.0,0.0,26.0,1.0,6.5,10.0,0,Mumbai Indians
Mumbai Indians,Chennai Super Kings,"Eden Gardens, Kolkata","26th May, 2013",Mumbai Indians,Lasith Malinga,,,,,,,,4.0,0.0,22.0,2.0,5.5,20.0,0,Chennai Super Kings
Mumbai Indians,Chennai Super Kings,"Eden Gardens, Kolkata","26th May, 2013",Mumbai Indians,Mitchell Johnson,c â€ Dhoni b Bravo,1.0,2.0,0.0,0.0,50.0,0.68%,4.0,0.0,19.0,2.0,4.75,20.0,1,Chennai Super Kings
Mumbai Indians,Chennai Super Kings,"Eden Gardens, Kolkata","26th May, 2013",Mumbai Indians,Pragyan Ojha,not out,1.0,1.0,0.0,0.0,100.0,0.68%,4.0,0.0,28.0,1.0,7.0,10.0,0,Chennai Super Kings
Mumbai Indians,Chennai Super Kings,"Eden Gardens, Kolkata","26th May, 2013",Mumbai Indians,Rishi Dhawan,run out,3.0,3.0,0.0,0.0,100.0,2.03%,1.0,0.0,6.0,1.0,6.0,10.0,0,Chennai Super Kings
Mumbai Indians,Chennai Super Kings,"Eden Gardens, Kolkata","26th May, 2013",Mumbai Indians,Harbhajan Singh,c Hussey b Bravo,14.0,8.0,3.0,0.0,175.0,9.46%,3.0,0.0,14.0,2.0,4.67,20.0,0,Chennai Super Kings
Mumbai Indians,Chennai Super Kings,"Eden Gardens, Kolkata","26th May, 2013",Mumbai Indians,Kieron Pollard,not out,60.0,32.0,7.0,3.0,187.5,40.54%,4.0,0.0,34.0,1.0,8.5,10.0,1,Chennai Super Kings
Delhi Daredevils,Kolkata Knight Riders,"Eden Gardens, Kolkata","3rd April, 2013",Kolkata Knight Riders,Unmukt Chand,b Lee,0.0,1.0,0.0,0.0,0.0,,,,,,,,2,Kolkata Knight Riders
Delhi Daredevils,Kolkata Knight Riders,"Eden Gardens, Kolkata","3rd April, 2013",Kolkata Knight Riders,David Warner,c Kallis b Narine,21.0,19.0,4.0,0.0,110.53,16.41%,,,,,,,0,Kolkata Knight Riders
Delhi Daredevils,Kolkata Knight Riders,"Eden Gardens, Kolkata","3rd April, 2013",Kolkata Knight Riders,Mahela Jayawardene,c Narine b Lee,66.0,52.0,8.0,1.0,126.92,51.56%,,,,,,,0,Kolkata Knight Riders
Delhi Daredevils,Kolkata Knight Riders,"Eden Gardens, Kolkata","3rd April, 2013",Kolkata Knight Riders,Manprit Juneja,c Shukla b Balaji,8.0,9.0,1.0,0.0,88.89,6.25%,,,,,,,0,Kolkata Knight Riders
Delhi Daredevils,Kolkata Knight Riders,"Eden Gardens, Kolkata","3rd April, 2013",Kolkata Knight Riders,Naman Ojha,c Lee b Bhatia,9.0,9.0,1.0,0.0,100.0,7.03%,,,,,,,1,Kolkata Knight Riders
Delhi Daredevils,Kolkata Knight Riders,"Eden Gardens, Kolkata","3rd April, 2013",Kolkata Knight Riders,Brett Lee,,,,,,,,4.0,0.0,40.0,2.0,10.0,20.0,1,Delhi Daredevils
Delhi Daredevils,Kolkata Knight Riders,"Eden Gardens, Kolkata","3rd April, 2013",Kolkata Knight Riders,Lakshmipathy Balaji,,,,,,,,4.0,0.0,20.0,1.0,5.0,10.0,0,Delhi Daredevils
Delhi Daredevils,Kolkata Knight Riders,"Eden Gardens, Kolkata","3rd April, 2013",Kolkata Knight Riders,Sunil Narine,,,,,,,,4.0,0.0,13.0,4.0,3.25,40.0,1,Delhi Daredevils
Delhi Daredevils,Kolkata Knight Riders,"Eden Gardens, Kolkata","3rd April, 2013",Kolkata Knight Riders,Rajat Bhatia,,,,,,,,4.0,0.0,23.0,2.0,5.75,20.0,0,Delhi Daredevils
Delhi Daredevils,Kolkata Knight Riders,"Eden Gardens, Kolkata","3rd April, 2013",Kolkata Knight Riders,Laxmi Shukla,,,,,,,,1.0,0.0,8.0,0.0,8.0,,2,Delhi Daredevils
Delhi Daredevils,Kolkata Knight Riders,"Eden Gardens, Kolkata","3rd April, 2013",Kolkata Knight Riders,Manvinder Bisla,c Chand b Nehra,4.0,9.0,1.0,0.0,44.44,3.10%,,,,,,,0,Delhi Daredevils
Delhi Daredevils,Kolkata Knight Riders,"Eden Gardens, Kolkata","3rd April, 2013",Kolkata Knight Riders,Gautam Gambhir,lbw b Botha,41.0,29.0,5.0,1.0,141.38,31.78%,,,,,,,0,Delhi Daredevils
Delhi Daredevils,Kolkata Knight Riders,"Eden Gardens, Kolkata","3rd April, 2013",Kolkata Knight Riders,Jacques Kallis,c Chand b Nadeem,23.0,20.0,5.0,0.0,115.0,17.83%,3.0,0.0,23.0,0.0,7.67,,1,Delhi Daredevils
Delhi Daredevils,Kolkata Knight Riders,"Eden Gardens, Kolkata","3rd April, 2013",Kolkata Knight Riders,Manoj Tiwary,c â€ Ojha b Nadeem,23.0,23.0,2.0,0.0,100.0,17.83%,,,,,,,1,Delhi Daredevils
Delhi Daredevils,Kolkata Knight Riders,"Eden Gardens, Kolkata","3rd April, 2013",Kolkata Knight Riders,Eoin Morgan,not out,14.0,15.0,1.0,0.0,93.33,10.85%,,,,,,,0,Delhi Daredevils
Delhi Daredevils,Kolkata Knight Riders,"Eden Gardens, Kolkata","3rd April, 2013",Kolkata Knight Riders,Yusuf Pathan,not out,18.0,16.0,0.0,1.0,112.5,13.95%,,,,,,,0,Delhi Daredevils
Delhi Daredevils,Kolkata Knight Riders,"Eden Gardens, Kolkata","3rd April, 2013",Kolkata Knight Riders,Irfan Pathan,,,,,,,,2.0,1.0,15.0,0.0,7.5,,0,Kolkata Knight Riders
Delhi Daredevils,Kolkata Knight Riders,"Eden Gardens, Kolkata","3rd April, 2013",Kolkata Knight Riders,Ashish Nehra,c Shukla b Narine,0.0,1.0,0.0,0.0,0.0,,3.0,0.0,20.0,1.0,6.67,10.0,0,Kolkata Knight Riders
Delhi Daredevils,Kolkata Knight Riders,"Eden Gardens, Kolkata","3rd April, 2013",Kolkata Knight Riders,Umesh Yadav,not out,0.0,0.0,0.0,0.0,0.0,,3.0,0.0,23.0,0.0,7.67,,0,Kolkata Knight Riders
Delhi Daredevils,Kolkata Knight Riders,"Eden Gardens, Kolkata","3rd April, 2013",Kolkata Knight Riders,Shahbaz Nadeem,run out,4.0,8.0,0.0,0.0,50.0,3.13%,4.0,0.0,22.0,2.0,5.5,20.0,0,Kolkata Knight Riders
Delhi Daredevils,Kolkata Knight Riders,"Eden Gardens, Kolkata","3rd April, 2013",Kolkata Knight Riders,Johan Botha,lbw b Bhatia,7.0,6.0,1.0,0.0,116.67,5.47%,3.4,0.0,22.0,1.0,6.0,10.0,0,Kolkata Knight Riders
Delhi Daredevils,Kolkata Knight Riders,"Eden Gardens, Kolkata","3rd April, 2013",Kolkata Knight Riders,Andre Russell,c & b Narine,4.0,8.0,0.0,0.0,50.0,3.13%,3.0,0.0,24.0,0.0,8.0,,0,Kolkata Knight Riders
Mumbai Indians,Delhi Daredevils,"Wankhede Stadium, Mumbai","9th April, 2013",Mumbai Indians,Ricky Ponting,c Jayawardene b Pathan,0.0,6.0,0.0,0.0,0.0,,,,,,,,1,Delhi Daredevils
Mumbai Indians,Delhi Daredevils,"Wankhede Stadium, Mumbai","9th April, 2013",Mumbai Indians,Sachin Tendulkar,run out,1.0,1.0,0.0,0.0,100.0,0.48%,,,,,,,0,Delhi Daredevils
Mumbai Indians,Delhi Daredevils,"Wankhede Stadium, Mumbai","9th April, 2013",Mumbai Indians,Dinesh Karthik,c Mendis b Morkel,86.0,48.0,14.0,2.0,179.17,41.15%,,,,,,,1,Delhi Daredevils
Mumbai Indians,Delhi Daredevils,"Wankhede Stadium, Mumbai","9th April, 2013",Mumbai Indians,Rohit Sharma,not out,74.0,50.0,4.0,5.0,148.0,35.41%,,,,,,,0,Delhi Daredevils
Mumbai Indians,Delhi Daredevils,"Wankhede Stadium, Mumbai","9th April, 2013",Mumbai Indians,Ambati Rayudu,c & b Nehra,24.0,8.0,2.0,2.0,300.0,11.48%,,,,,,,1,Delhi Daredevils
Mumbai Indians,Delhi Daredevils,"Wankhede Stadium, Mumbai","9th April, 2013",Mumbai Indians,Rishi Dhawan,,,,,,,,,,,,,,0,Delhi Daredevils
